profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,normalized_abs_error,k_max_budget,time_to_budget_seconds
realistic,4,0.52,0.5682384803402307,24,253,CABIQAE_latentt,0.5320749737475874,0.036163506592643335,0.06364142493656988,1,0.058582661181195546
realistic,4,0.52,0.5682384803402307,24,253,BIQAE,0.5598921503698392,0.00834632997039153,0.014688075973654928,1,0.025428887662677844
realistic,4,0.52,0.5682384803402307,24,253,BAE,0.5526910773470852,0.015547402993145498,0.027360700711146043,1,0.44953211617341876
realistic,4,0.52,0.5682384803402307,24,499,CABIQAE_latentt,0.5320749737475874,0.036163506592643335,0.06364142493656988,1,0.11554445821903786
realistic,4,0.52,0.5682384803402307,24,499,BIQAE,0.5598921503698392,0.00834632997039153,0.014688075973654928,1,0.05015420926354247
realistic,4,0.52,0.5682384803402307,24,499,BAE,0.5804044696084943,0.012165989268263622,0.021410005990758107,3,0.8866265848637785
realistic,4,0.52,0.5682384803402307,24,986,CABIQAE_latentt,0.5637134658751529,0.0045250144650778035,0.00796323132211755,3,0.22831029219232732
realistic,4,0.52,0.5682384803402307,24,986,BIQAE,0.5484509362990444,0.019787544041186322,0.03482260481433535,3,0.09910230527826228
realistic,4,0.52,0.5682384803402307,24,986,BAE,0.5804044696084943,0.012165989268263622,0.021410005990758107,3,1.751931488328027
realistic,4,0.52,0.5682384803402307,24,1947,CABIQAE_latentt,0.5561373712807869,0.012101109059443838,0.02129582820966004,3,0.4508317838726788
realistic,4,0.52,0.5682384803402307,24,1947,BIQAE,0.5367408243374673,0.03149765600276344,0.05543034675142791,7,0.19569187462147733
realistic,4,0.52,0.5682384803402307,24,1947,BAE,0.5804044696084943,0.012165989268263622,0.021410005990758107,3,3.459442807073701
realistic,4,0.52,0.5682384803402307,24,3846,CABIQAE_latentt,0.5554160308488352,0.012822449491395549,0.022565260775226192,3,0.8905490707623639
realistic,4,0.52,0.5682384803402307,24,3846,BIQAE,0.5367408243374673,0.03149765600276344,0.05543034675142791,7,0.386559296247664
realistic,4,0.52,0.5682384803402307,24,3846,BAE,0.5542207180875568,0.014017762252673927,0.02466880145864258,19,6.833598888549283
realistic,4,0.52,0.5682384803402307,24,7595,CABIQAE_latentt,0.5616963132371786,0.00654216710305211,0.011513065956277744,3,1.7586375955382618
realistic,4,0.52,0.5682384803402307,24,7595,BIQAE,0.5361679188986102,0.03207056144162057,0.056438559779370165,43,0.7633691770673448
realistic,4,0.52,0.5682384803402307,24,7595,BAE,0.5600227734825395,0.00821570685769124,0.01445820221955422,27,13.494847519119034
realistic,4,0.52,0.5682384803402307,24,15000,CABIQAE_latentt,0.563144208120417,0.005094272219813734,0.00896502506617214,3,3.473280307185507
realistic,4,0.52,0.5682384803402307,24,15000,BIQAE,0.5361679188986102,0.03207056144162057,0.056438559779370165,43,1.5076415610283307
realistic,4,0.52,0.5682384803402307,24,15000,BAE,0.5624352918835587,0.005803188456672048,0.010212593228810218,27,26.65210174941218
realistic,4,0.52,0.5682384803402307,25,128,CABIQAE_latentt,0.5481104038164094,0.020128076523821314,0.0354218822205946,1,0.028794042396998624
realistic,4,0.52,0.5682384803402307,25,128,BIQAE,0.6122984078660466,0.04405992752581589,0.0775377399633956,1,0.01337779010987189
realistic,4,0.52,0.5682384803402307,25,128,BAE,0.8153516169131771,0.24711313657294642,0.4348757522105654,1,0.2462142494197247
realistic,4,0.52,0.5682384803402307,25,253,CABIQAE_latentt,0.5481104038164094,0.020128076523821314,0.0354218822205946,1,0.05691322442531759
realistic,4,0.52,0.5682384803402307,25,253,BIQAE,0.6122984078660466,0.04405992752581589,0.0775377399633956,1,0.02644203826404366
realistic,4,0.52,0.5682384803402307,25,253,BAE,0.8153516169131771,0.24711313657294642,0.4348757522105654,1,0.4866578523686746
realistic,4,0.52,0.5682384803402307,25,499,CABIQAE_latentt,0.5481104038164094,0.020128076523821314,0.0354218822205946,1,0.11225177465704933
realistic,4,0.52,0.5682384803402307,25,499,BIQAE,0.6122984078660466,0.04405992752581589,0.0775377399633956,1,0.0521524786314537
realistic,4,0.52,0.5682384803402307,25,499,BAE,0.8153516169131771,0.24711313657294642,0.4348757522105654,1,0.959850862972208
realistic,4,0.52,0.5682384803402307,25,986,CABIQAE_latentt,0.5706055160859558,0.0023670357457250546,0.004165567499595946,3,0.22180410783938
realistic,4,0.52,0.5682384803402307,25,986,BIQAE,0.5677075853539555,0.0005308949862752321,0.0009342820041989424,3,0.1030507894401069
realistic,4,0.52,0.5682384803402307,25,986,BAE,0.8153516169131771,0.24711313657294642,0.4348757522105654,1,1.8966191400613168
realistic,4,0.52,0.5682384803402307,25,1947,CABIQAE_latentt,0.5727476601475141,0.004509179807283381,0.007935365103369145,3,0.4379843792730963
realistic,4,0.52,0.5682384803402307,25,1947,BIQAE,0.5376903543442013,0.030548125996029407,0.053759340581332735,7,0.20348872924937947
realistic,4,0.52,0.5682384803402307,25,1947,BAE,0.578074637551325,0.00983615721109432,0.0173099104538027,9,3.7451495595328437
realistic,4,0.52,0.5682384803402307,25,3846,CABIQAE_latentt,0.5720883175480711,0.0038498372078403786,0.006775037842448302,3,0.8651709926473181
realistic,4,0.52,0.5682384803402307,25,3846,BIQAE,0.5376903543442013,0.030548125996029407,0.053759340581332735,7,0.40196078720755696
realistic,4,0.52,0.5682384803402307,25,3846,BAE,0.578074637551325,0.00983615721109432,0.0173099104538027,9,7.397968775533291
realistic,4,0.52,0.5682384803402307,25,7595,CABIQAE_latentt,0.5690732285532596,0.0008347482130288686,0.001469010357287078,3,1.7085215000406606
realistic,4,0.52,0.5682384803402307,25,7595,BIQAE,0.5360108274742124,0.032227652866018364,0.05671501311689095,43,0.7937837178474766
realistic,4,0.52,0.5682384803402307,25,7595,BAE,0.5703493908872086,0.0021109105469778733,0.00371483209956843,19,14.609353315178195
realistic,4,0.52,0.5682384803402307,25,15000,CABIQAE_latentt,0.568751979370918,0.0005134990306873144,0.0009036681753404991,3,3.374301843398276
realistic,4,0.52,0.5682384803402307,25,15000,BIQAE,0.5360108274742124,0.032227652866018364,0.05671501311689095,43,1.567709778500612
realistic,4,0.52,0.5682384803402307,25,15000,BAE,0.5664637340457608,0.0017747462944699421,0.0031232420117119123,23,28.853232353873988
realistic,5,0.56,0.6056665183230261,1,128,CABIQAE_latentt,0.5079903756760331,0.09767614264699298,0.1612705006666695,1,0.014881009919488998
realistic,5,0.56,0.6056665183230261,1,128,BIQAE,0.6647059785641123,0.059039460241086195,0.09747849427859259,1,0.014971101550067695
realistic,5,0.56,0.6056665183230261,1,128,BAE,0.5687525567264543,0.03691396159657179,0.060947667536220156,1,0.27711967798577486
realistic,5,0.56,0.6056665183230261,1,253,CABIQAE_latentt,0.5079903756760331,0.09767614264699298,0.1612705006666695,1,0.029413246168989972
realistic,5,0.56,0.6056665183230261,1,253,BIQAE,0.6647059785641123,0.059039460241086195,0.09747849427859259,1,0.02959131790755568
realistic,5,0.56,0.6056665183230261,1,253,BAE,0.5687525567264543,0.03691396159657179,0.060947667536220156,1,0.5477443635187581
realistic,5,0.56,0.6056665183230261,1,499,CABIQAE_latentt,0.5079903756760331,0.09767614264699298,0.1612705006666695,1,0.05801268710800789
realistic,5,0.56,0.6056665183230261,1,499,BIQAE,0.645306937788182,0.03964041946515595,0.06544925014992184,1,0.058363903699092036
realistic,5,0.56,0.6056665183230261,1,499,BAE,0.5687525567264543,0.03691396159657179,0.060947667536220156,1,1.080333744647669
realistic,5,0.56,0.6056665183230261,1,986,CABIQAE_latentt,0.6008113571158867,0.004855161207139358,0.008016228502414768,3,0.11463027953606368
realistic,5,0.56,0.6056665183230261,1,986,BIQAE,0.5860515529494811,0.019614965373545012,0.032385751531808414,3,0.11532426662786523
realistic,5,0.56,0.6056665183230261,1,986,BAE,0.6145381396195889,0.008871621296562826,0.014647699729426412,7,2.134687519484172
realistic,5,0.56,0.6056665183230261,1,1947,CABIQAE_latentt,0.5962792234725146,0.009387294850511485,0.0154991147215849,3,0.22635411182222714
realistic,5,0.56,0.6056665183230261,1,1947,BIQAE,0.5860515529494811,0.019614965373545012,0.032385751531808414,3,0.22772448998423284
realistic,5,0.56,0.6056665183230261,1,1947,BAE,0.6145381396195889,0.008871621296562826,0.014647699729426412,7,4.215250101861747
realistic,5,0.56,0.6056665183230261,1,3846,CABIQAE_latentt,0.5982062900590834,0.007460228263942659,0.012317385951263402,15,0.4471278449246459
realistic,5,0.56,0.6056665183230261,1,3846,BIQAE,0.588757891784918,0.016908626538108096,0.02791738692263331,19,0.4498348168871903
realistic,5,0.56,0.6056665183230261,1,3846,BAE,0.5984207708336171,0.007245747489408982,0.01196326240630085,13,8.32658032447883
realistic,5,0.56,0.6056665183230261,1,7595,CABIQAE_latentt,0.5998863147849534,0.005780203538072737,0.00954354147572332,15,0.8829786745196792
realistic,5,0.56,0.6056665183230261,1,7595,BIQAE,0.588757891784918,0.016908626538108096,0.02791738692263331,19,0.8883243458809699
realistic,5,0.56,0.6056665183230261,1,7595,BAE,0.6049718179277672,0.0006947003952588737,0.0011470014838897901,17,16.443155892984063
realistic,5,0.56,0.6056665183230261,1,15000,CABIQAE_latentt,0.6021988152860274,0.003467703036998726,0.005725432943858491,15,1.7438683499401166
realistic,5,0.56,0.6056665183230261,1,15000,BIQAE,0.588757891784918,0.016908626538108096,0.02791738692263331,19,1.754425962898558
realistic,5,0.56,0.6056665183230261,1,15000,BAE,0.6049990936115177,0.0006674247115083798,0.0011019673224736779,17,32.47496226395799
realistic,5,0.56,0.6056665183230261,2,128,CABIQAE_latentt,0.6837677081412903,0.0781011898182642,0.12895081279135479,1,0.01403518301894619
realistic,5,0.56,0.6056665183230261,2,128,BIQAE,0.6721929383931522,0.0665264200701261,0.1098400160113274,1,0.015179457391976663
realistic,5,0.56,0.6056665183230261,2,128,BAE,0.8268784839602569,0.22121196563723078,0.36523723690344334,1,0.35621775146142354
realistic,5,0.56,0.6056665183230261,2,253,CABIQAE_latentt,0.6837677081412903,0.0781011898182642,0.12895081279135479,1,0.02774141643588583
realistic,5,0.56,0.6056665183230261,2,253,BIQAE,0.6721929383931522,0.0665264200701261,0.1098400160113274,1,0.030003146251328872
realistic,5,0.56,0.6056665183230261,2,253,BAE,0.8268784839602569,0.22121196563723078,0.36523723690344334,1,0.70408664937297
realistic,5,0.56,0.6056665183230261,2,499,CABIQAE_latentt,0.6340734396858473,0.02840692136282119,0.04690191797538105,1,0.05471528380042303
realistic,5,0.56,0.6056665183230261,2,499,BIQAE,0.6338352681105182,0.028168749787492064,0.046508679174615604,1,0.059176165926534026
realistic,5,0.56,0.6056665183230261,2,499,BAE,0.8268784839602569,0.22121196563723078,0.36523723690344334,1,1.3886926404628932
realistic,5,0.56,0.6056665183230261,2,986,CABIQAE_latentt,0.6112385468507296,0.005572028527703554,0.009199829211513008,3,0.10811476919281986
realistic,5,0.56,0.6056665183230261,2,986,BIQAE,0.5962122904258216,0.009454227897204515,0.015609626108079163,3,0.11692925772257022
realistic,5,0.56,0.6056665183230261,2,986,BAE,0.7066653520534872,0.10099883373046115,0.16675650820208365,5,2.7439898667262783
realistic,5,0.56,0.6056665183230261,2,1947,CABIQAE_latentt,0.6112385468507296,0.005572028527703554,0.009199829211513008,3,0.21348829170225178
realistic,5,0.56,0.6056665183230261,2,1947,BIQAE,0.5962122904258216,0.009454227897204515,0.015609626108079163,3,0.23089377767327002
realistic,5,0.56,0.6056665183230261,2,1947,BAE,0.6108027405795396,0.005136222256513556,0.008480280981578388,7,5.418405953870247
realistic,5,0.56,0.6056665183230261,2,3846,CABIQAE_latentt,0.5964758369132952,0.009190681409730894,0.01517449145971965,13,0.42171338977239875
realistic,5,0.56,0.6056665183230261,2,3846,BIQAE,0.5999336547403117,0.005732863582714409,0.009465379725112763,17,0.4560952588245488
realistic,5,0.56,0.6056665183230261,2,3846,BAE,0.5972774771991993,0.008389041123826768,0.013850924345387965,11,10.70323025094246
realistic,5,0.56,0.6056665183230261,2,7595,CABIQAE_latentt,0.60454243720188,0.0011240811211461477,0.0018559406655968235,13,0.8327907424132523
realistic,5,0.56,0.6056665183230261,2,7595,BIQAE,0.5999336547403117,0.005732863582714409,0.009465379725112763,17,0.9006873350942401
realistic,5,0.56,0.6056665183230261,2,7595,BAE,0.6040991198579029,0.0015673984651232153,0.0025878902295326475,17,21.13651423710556
realistic,5,0.56,0.6056665183230261,3,128,CABIQAE_latentt,0.5639181941500113,0.04174832417301477,0.06892955596853503,1,0.015219552320612884
realistic,5,0.56,0.6056665183230261,3,128,BIQAE,0.6871670199878909,0.08150050166486478,0.13456332684613964,1,0.013826015703611015
realistic,5,0.56,0.6056665183230261,3,128,BAE,0.7579899047732301,0.15232338645020405,0.25149712233054944,1,0.31349741259034264
realistic,5,0.56,0.6056665183230261,3,253,CABIQAE_latentt,0.5639181941500113,0.04174832417301477,0.06892955596853503,1,0.030082396383711407
realistic,5,0.56,0.6056665183230261,3,253,BIQAE,0.6871670199878909,0.08150050166486478,0.13456332684613964,1,0.027327984164168644
realistic,5,0.56,0.6056665183230261,3,253,BAE,0.7579899047732301,0.15232338645020405,0.25149712233054944,1,0.6196472295730991
realistic,5,0.56,0.6056665183230261,3,499,CABIQAE_latentt,0.5639181941500113,0.04174832417301477,0.06892955596853503,1,0.05933247349988929
realistic,5,0.56,0.6056665183230261,3,499,BIQAE,0.6644264359507588,0.058759917627732694,0.09701694884905902,1,0.05389985809454606
realistic,5,0.56,0.6056665183230261,3,499,BAE,0.7579899047732301,0.15232338645020405,0.25149712233054944,1,1.222150069395164
realistic,5,0.56,0.6056665183230261,3,986,CABIQAE_latentt,0.5781446951911078,0.02752182313191831,0.045440555651187285,3,0.11723811396972114
realistic,5,0.56,0.6056665183230261,3,986,BIQAE,0.5893559970422375,0.01631052128078858,0.02692987112107381,3,0.1065035272168786
realistic,5,0.56,0.6056665183230261,3,986,BAE,0.7579899047732301,0.15232338645020405,0.25149712233054944,1,2.4149097563599833
realistic,5,0.56,0.6056665183230261,3,1947,CABIQAE_latentt,0.5888324685591013,0.016834049763924774,0.027794255179459177,3,0.23150365912682255
realistic,5,0.56,0.6056665183230261,3,1947,BIQAE,0.5893559970422375,0.01631052128078858,0.02692987112107381,3,0.21030666074164564
realistic,5,0.56,0.6056665183230261,3,1947,BAE,0.778012220191817,0.17234570186879095,0.28455543876848766,11,4.768589549323416
realistic,5,0.56,0.6056665183230261,3,3846,CABIQAE_latentt,0.5910853300435859,0.014581188279440216,0.024074615053532623,3,0.4572999861334153
realistic,5,0.56,0.6056665183230261,3,3846,BIQAE,0.594879714146227,0.010786804176799114,0.017809807625928698,17,0.4154285655944372
realistic,5,0.56,0.6056665183230261,3,3846,BAE,0.5949058399203395,0.010760678402686574,0.017766672049960464,11,9.419617568925451
realistic,5,0.56,0.6056665183230261,3,7595,CABIQAE_latentt,0.5997794725457419,0.005887045777284161,0.009719945876460625,17,0.9030664052738662
realistic,5,0.56,0.6056665183230261,3,7595,BIQAE,0.594879714146227,0.010786804176799114,0.017809807625928698,17,0.8203796036634816
realistic,5,0.56,0.6056665183230261,3,7595,BAE,0.6077322410056272,0.002065722682601079,0.0034106601902325175,17,18.601662879872286
realistic,5,0.56,0.6056665183230261,3,15000,CABIQAE_latentt,0.601005797063296,0.00466072125973005,0.0076951938380788966,17,1.7835412875718226
realistic,5,0.56,0.6056665183230261,3,15000,BIQAE,0.594879714146227,0.010786804176799114,0.017809807625928698,17,1.6202362152669156
realistic,5,0.56,0.6056665183230261,3,15000,BAE,0.6071081931400675,0.001441674817041383,0.0023803112330414147,17,36.73797803793078
realistic,5,0.56,0.6056665183230261,4,128,CABIQAE_latentt,0.603868184633608,0.0017983336894180635,0.0029691812821308053,1,0.014099298698056373
realistic,5,0.56,0.6056665183230261,4,128,BIQAE,0.5898384693099499,0.015828049013076217,0.026133273896171504,1,0.012842835521354236
realistic,5,0.56,0.6056665183230261,4,128,BAE,0.6885274898784459,0.08286097155541983,0.13680956276870956,1,0.3107616812179839
realistic,5,0.56,0.6056665183230261,4,253,CABIQAE_latentt,0.603868184633608,0.0017983336894180635,0.0029691812821308053,1,0.02786814508287705
realistic,5,0.56,0.6056665183230261,4,253,BIQAE,0.5898384693099499,0.015828049013076217,0.026133273896171504,1,0.025384667085176733
realistic,5,0.56,0.6056665183230261,4,253,BAE,0.6885274898784459,0.08286097155541983,0.13680956276870956,1,0.6142398855324214
realistic,5,0.56,0.6056665183230261,4,499,CABIQAE_latentt,0.603868184633608,0.0017983336894180635,0.0029691812821308053,1,0.05496523476820414
realistic,5,0.56,0.6056665183230261,4,499,BIQAE,0.5898384693099499,0.015828049013076217,0.026133273896171504,1,0.0500669916027794
realistic,5,0.56,0.6056665183230261,4,499,BAE,0.6885274898784459,0.08286097155541983,0.13680956276870956,1,1.2114849916232342
realistic,5,0.56,0.6056665183230261,4,986,CABIQAE_latentt,0.6186879615173781,0.013021443194352056,0.021499361117741696,3,0.1086086602834655
realistic,5,0.56,0.6056665183230261,4,986,BIQAE,0.5634858812117176,0.04218063711130848,0.0696433364487417,3,0.09892996737543185
realistic,5,0.56,0.6056665183230261,4,986,BAE,0.6118362722099868,0.006169753886960727,0.010186717773410337,7,2.3938360756322825
realistic,5,0.56,0.6056665183230261,4,1947,CABIQAE_latentt,0.6186879615173781,0.013021443194352056,0.021499361117741696,3,0.21446355128996686
realistic,5,0.56,0.6056665183230261,4,1947,BIQAE,0.5477579714448346,0.05790854687819147,0.09561127307900241,7,0.1953515684380992
realistic,5,0.56,0.6056665183230261,4,1947,BAE,0.6118362722099868,0.006169753886960727,0.010186717773410337,7,4.726976510401677
realistic,5,0.56,0.6056665183230261,4,3846,CABIQAE_latentt,0.6045864708271628,0.0010800474958633233,0.0017832379092933299,13,0.4236398655681626
realistic,5,0.56,0.6056665183230261,4,3846,BIQAE,0.5477579714448346,0.05790854687819147,0.09561127307900241,7,0.3858870735556905
realistic,5,0.56,0.6056665183230261,4,3846,BAE,0.6107954390750363,0.005128920752010213,0.008468225660238256,11,9.33741739034661
realistic,5,0.56,0.6056665183230261,4,7595,CABIQAE_latentt,0.6077941064000109,0.0021275880769847655,0.0035128045097748625,13,0.8365951063417043
realistic,5,0.56,0.6056665183230261,4,7595,BIQAE,0.5441133836411896,0.06155313468183654,0.10162875579166125,35,0.7620416858178548
realistic,5,0.56,0.6056665183230261,4,7595,BAE,0.6004581053036321,0.005208413019394009,0.008599473244476352,15,18.439335694145218
realistic,5,0.56,0.6056665183230261,4,15000,CABIQAE_latentt,0.6066029855029942,0.0009364671799680924,0.0015461762399562545,13,1.6522615661784812
realistic,5,0.56,0.6056665183230261,4,15000,BIQAE,0.5441133836411896,0.06155313468183654,0.10162875579166125,35,1.5050197876586995
realistic,5,0.56,0.6056665183230261,4,15000,BAE,0.6053291563620677,0.0003373619609583489,0.0005570094280470369,17,36.417384517732486
realistic,5,0.56,0.6056665183230261,5,128,CABIQAE_latentt,0.59587771217295,0.009788806150076046,0.016162039429188466,1,0.01480260734839109
realistic,5,0.56,0.6056665183230261,5,128,BIQAE,0.5748652783719803,0.030801239951045778,0.05085511419110384,1,0.013373729630580379
realistic,5,0.56,0.6056665183230261,5,128,BAE,0.5663492607313452,0.03931725759168092,0.06491568611146416,1,0.2999892066852826
realistic,5,0.56,0.6056665183230261,5,253,CABIQAE_latentt,0.59587771217295,0.009788806150076046,0.016162039429188466,1,0.02925827858705426
realistic,5,0.56,0.6056665183230261,5,253,BIQAE,0.5748652783719803,0.030801239951045778,0.05085511419110384,1,0.02643401247294403
realistic,5,0.56,0.6056665183230261,5,253,BAE,0.5663492607313452,0.03931725759168092,0.06491568611146416,1,0.5929474163388789
realistic,5,0.56,0.6056665183230261,5,499,CABIQAE_latentt,0.59587771217295,0.009788806150076046,0.016162039429188466,1,0.05770703958474339
realistic,5,0.56,0.6056665183230261,5,499,BIQAE,0.5748652783719803,0.030801239951045778,0.05085511419110384,1,0.05213664910671569
realistic,5,0.56,0.6056665183230261,5,499,BAE,0.5663492607313452,0.03931725759168092,0.06491568611146416,1,1.1694891729371564
realistic,5,0.56,0.6056665183230261,5,986,CABIQAE_latentt,0.5972199265598026,0.008446591763223488,0.013945944686872361,3,0.11402633473057511
realistic,5,0.56,0.6056665183230261,5,986,BIQAE,0.6012626389512216,0.004403879371804531,0.0072711289770450325,3,0.10301951106056448
realistic,5,0.56,0.6056665183230261,5,986,BAE,0.6081805299937242,0.002514011670698091,0.004150818304533169,7,2.3108543577475675
realistic,5,0.56,0.6056665183230261,5,1947,CABIQAE_latentt,0.5969545921334978,0.008711926189528318,0.014384031353838022,3,0.22516153521341759
realistic,5,0.56,0.6056665183230261,5,1947,BIQAE,0.6012626389512216,0.004403879371804531,0.0072711289770450325,3,0.20342696555265624
realistic,5,0.56,0.6056665183230261,5,1947,BAE,0.6081805299937242,0.002514011670698091,0.004150818304533169,7,4.563117073564416
realistic,5,0.56,0.6056665183230261,5,3846,CABIQAE_latentt,0.5974607186673764,0.008205799655649715,0.013548379194494675,15,0.44477209267118856
realistic,5,0.56,0.6056665183230261,5,3846,BIQAE,0.6053636273671599,0.0003028909558662196,0.0005000952615060617,15,0.40183878249384486
realistic,5,0.56,0.6056665183230261,5,3846,BAE,0.6183778651029137,0.012711346779887611,0.02098736911375402,13,9.013738194621851
realistic,5,0.56,0.6056665183230261,5,7595,CABIQAE_latentt,0.5989252298704966,0.006741288452529526,0.011130363407234157,15,0.8783265844611744
realistic,5,0.56,0.6056665183230261,5,7595,BIQAE,0.6053636273671599,0.0003028909558662196,0.0005000952615060617,15,0.7935427855020155
realistic,5,0.56,0.6056665183230261,5,7595,BAE,0.6087519722569532,0.003085453933927118,0.0050943115404003935,15,17.80014081855251
realistic,5,0.56,0.6056665183230261,6,128,CABIQAE_latentt,0.5399490169765814,0.06571750134644472,0.1085044316605181,1,0.017445969893546995
realistic,5,0.56,0.6056665183230261,6,128,BIQAE,0.5823518650473096,0.023314653275716468,0.038494208562610086,1,0.014953280909156257
realistic,5,0.56,0.6056665183230261,6,128,BAE,0.5067591906801578,0.09890732764286825,0.16330327771250025,1,0.30921950862946246
realistic,5,0.56,0.6056665183230261,6,253,CABIQAE_latentt,0.5399490169765814,0.06571750134644472,0.1085044316605181,1,0.03448304986771398
realistic,5,0.56,0.6056665183230261,6,253,BIQAE,0.5823518650473096,0.023314653275716468,0.038494208562610086,1,0.029556094297004162
realistic,5,0.56,0.6056665183230261,6,253,BAE,0.5067591906801578,0.09890732764286825,0.16330327771250025,1,0.6111916850254219
realistic,5,0.56,0.6056665183230261,6,499,CABIQAE_latentt,0.5399490169765814,0.06571750134644472,0.1085044316605181,1,0.06801202325687461
realistic,5,0.56,0.6056665183230261,6,499,BIQAE,0.5823518650473096,0.023314653275716468,0.038494208562610086,1,0.058294431044288844
realistic,5,0.56,0.6056665183230261,6,499,BAE,0.5992412609176538,0.006425257405372253,0.010608572887869967,3,1.20547292817267
realistic,5,0.56,0.6056665183230261,6,986,CABIQAE_latentt,0.5685779521397615,0.037088566183264615,0.0612359525600915,3,0.1343884868362292
realistic,5,0.56,0.6056665183230261,6,986,BIQAE,0.6018823516646749,0.00378416665835124,0.006247937675057338,3,0.11518699200334429
realistic,5,0.56,0.6056665183230261,6,986,BAE,0.5992412609176538,0.006425257405372253,0.010608572887869967,3,2.381956527411328
realistic,5,0.56,0.6056665183230261,6,1947,CABIQAE_latentt,0.5789011333886928,0.026765384934333336,0.04419162051163325,3,0.265369557677625
realistic,5,0.56,0.6056665183230261,6,1947,BIQAE,0.6018823516646749,0.00378416665835124,0.006247937675057338,3,0.227453421329119
realistic,5,0.56,0.6056665183230261,6,1947,BAE,0.5992412609176538,0.006425257405372253,0.010608572887869967,3,4.7035186195434635
realistic,5,0.56,0.6056665183230261,6,3846,CABIQAE_latentt,0.585290434990442,0.020376083332584116,0.03364241330196288,3,0.5241968766451698
realistic,5,0.56,0.6056665183230261,6,3846,BIQAE,0.6029735084709142,0.0026930098521118495,0.004446357476665996,15,0.4492993623173044
realistic,5,0.56,0.6056665183230261,6,3846,BAE,0.5996698380250276,0.005996680297998491,0.009900960539476648,15,9.29107992335088
realistic,5,0.56,0.6056665183230261,6,7595,CABIQAE_latentt,0.5891872720088687,0.016479246314157425,0.02720844856966055,17,1.0351729792303863
realistic,5,0.56,0.6056665183230261,6,7595,BIQAE,0.6029735084709142,0.0026930098521118495,0.004446357476665996,15,0.8872669414456389
realistic,5,0.56,0.6056665183230261,6,7595,BAE,0.5980969875835126,0.007569530739513497,0.012497852383308342,15,18.347829437818493
realistic,5,0.56,0.6056665183230261,7,128,CABIQAE_latentt,0.5878872601856333,0.017779258137392784,0.029354863773252853,1,0.014040757682315021
realistic,5,0.56,0.6056665183230261,7,128,BIQAE,0.6122984078660466,0.006631889543020519,0.010949737755659572,1,0.012055171320636599
realistic,5,0.56,0.6056665183230261,7,128,BAE,0.7012196091611573,0.09555309083813124,0.15776518586944402,1,0.33731056338461934
realistic,5,0.56,0.6056665183230261,7,253,CABIQAE_latentt,0.5878872601856333,0.017779258137392784,0.029354863773252853,1,0.027752435106450785
realistic,5,0.56,0.6056665183230261,7,253,BIQAE,0.6122984078660466,0.006631889543020519,0.010949737755659572,1,0.023827799563445776
realistic,5,0.56,0.6056665183230261,7,253,BAE,0.7012196091611573,0.09555309083813124,0.15776518586944402,1,0.6667154104399116
realistic,5,0.56,0.6056665183230261,7,499,CABIQAE_latentt,0.5878872601856333,0.017779258137392784,0.029354863773252853,1,0.05473701627714997
realistic,5,0.56,0.6056665183230261,7,499,BIQAE,0.6122984078660466,0.006631889543020519,0.010949737755659572,1,0.04699633194529424
realistic,5,0.56,0.6056665183230261,7,499,BAE,0.7012196091611573,0.09555309083813124,0.15776518586944402,1,1.314984149444727
realistic,5,0.56,0.6056665183230261,7,986,CABIQAE_latentt,0.615395693400054,0.009729175077027863,0.016063584138621488,3,0.10815771152158289
realistic,5,0.56,0.6056665183230261,7,986,BIQAE,0.572649106781586,0.03301741154144011,0.054514176601438966,3,0.0928624915792788
realistic,5,0.56,0.6056665183230261,7,986,BAE,0.6366987935276214,0.031032275204595283,0.05123657039936379,7,2.598345433572146
realistic,5,0.56,0.6056665183230261,7,1947,CABIQAE_latentt,0.615395693400054,0.009729175077027863,0.016063584138621488,3,0.21357308755833865
realistic,5,0.56,0.6056665183230261,7,1947,BIQAE,0.5496374294324025,0.056029088890623635,0.09250814960971822,7,0.18337045750999575
realistic,5,0.56,0.6056665183230261,7,1947,BAE,0.6279044751871049,0.02223795686407881,0.03671650354001973,7,5.130809897733233
realistic,5,0.56,0.6056665183230261,7,3846,CABIQAE_latentt,0.6005186873667314,0.0051478309562946745,0.008499447799340183,13,0.42188089098580916
realistic,5,0.56,0.6056665183230261,7,3846,BIQAE,0.5496374294324025,0.056029088890623635,0.09250814960971822,7,0.36222022577475277
realistic,5,0.56,0.6056665183230261,7,3846,BAE,0.6231951814396345,0.01752866311660839,0.02894111294965071,11,10.135128334197233
realistic,5,0.56,0.6056665183230261,7,7595,CABIQAE_latentt,0.6021794478965612,0.0034870704264649,0.005757409929345155,13,0.833121520290489
realistic,5,0.56,0.6056665183230261,7,7595,BIQAE,0.5428870689872419,0.06277944933578417,0.10365349154450268,35,0.7153048920330857
realistic,5,0.56,0.6056665183230261,7,7595,BAE,0.6184014441726594,0.012734925849633316,0.021026299893370154,13,20.01463850707956
realistic,5,0.56,0.6056665183230261,7,15000,CABIQAE_latentt,0.6041807946633102,0.0014857236597158874,0.0024530391143786022,13,1.6454012908962914
realistic,5,0.56,0.6056665183230261,7,15000,BIQAE,0.5428870689872419,0.06277944933578417,0.10365349154450268,35,1.4127153891371014
