profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_normalized_abs_error,coverage,runtime_seconds,k_max
realistic,5,0.56,0.6056665183230261,18,BIQAE,31360,0.5465988946461843,0.05906762367684182,0.09752499418390947,0.0,2.9352887999266386,201
realistic,5,0.56,0.6056665183230261,18,BAE,16016,0.6035341968350266,0.0021323214879994667,0.003520619719748508,1.0,35.6643687998876,17
realistic,5,0.56,0.6056665183230261,19,CABIQAE_latentt,45952,0.6061351987723586,0.0004686804493324592,0.0007738259176520853,1.0,4.956188100157306,13
realistic,5,0.56,0.6056665183230261,19,BIQAE,23040,0.5632913897567002,0.04237512856632586,0.06996445615592954,0.0,2.1891814002301544,149
realistic,5,0.56,0.6056665183230261,19,BAE,16144,0.6052983212202365,0.0003681971027895692,0.0006079205167375539,1.0,38.830129199894145,17
realistic,5,0.56,0.6056665183230261,20,CABIQAE_latentt,47744,0.6035874356722577,0.0020790826507683935,0.0034327184809967255,1.0,4.953497700160369,15
realistic,5,0.56,0.6056665183230261,20,BIQAE,49792,0.5291790401779963,0.07648747814502976,0.1262864560464872,0.0,4.502237099921331,321
realistic,5,0.56,0.6056665183230261,20,BAE,15504,0.6043253843000489,0.0013411340229771973,0.002214310982040974,1.0,36.40118839987554,19
realistic,5,0.56,0.6056665183230261,21,CABIQAE_latentt,172032,0.6014600001805454,0.004206518142480742,0.00694527106125625,0.0,15.323950899997726,27
realistic,5,0.56,0.6056665183230261,21,BIQAE,16640,0.5871236091127527,0.01854290921027335,0.030615707900801738,0.0,1.6728292999323457,107
realistic,5,0.56,0.6056665183230261,21,BAE,15632,0.6094646288870305,0.0037981105640043644,0.006270960089589567,1.0,31.48704840010032,29
realistic,5,0.56,0.6056665183230261,22,CABIQAE_latentt,41984,0.6046647891899655,0.0010017291330606248,0.0016539285279203147,1.0,4.380508799804375,15
realistic,5,0.56,0.6056665183230261,22,BIQAE,15616,0.5951678728474276,0.010498645475598534,0.017334036401198568,0.0,1.5779429001268,99
realistic,5,0.56,0.6056665183230261,22,BAE,15888,0.6109932073331151,0.005326689010089036,0.008794755610459717,0.0,38.420438800007105,17
realistic,5,0.56,0.6056665183230261,23,CABIQAE_latentt,35840,0.6056253250917576,4.1193231268499275e-05,6.801305672724885e-05,1.0,3.9401473000179976,13
realistic,5,0.56,0.6056665183230261,23,BIQAE,33408,0.5438190644649784,0.061847453858047685,0.10211469841405692,0.0,3.1552472000475973,215
realistic,5,0.56,0.6056665183230261,23,BAE,16656,0.6032224616608112,0.002444056662214922,0.004035317436701048,1.0,39.63176400004886,17
realistic,5,0.56,0.6056665183230261,24,CABIQAE_latentt,43520,0.6041117220241976,0.001554796298828487,0.0025670831254357897,1.0,4.569129999959841,15
realistic,5,0.56,0.6056665183230261,24,BIQAE,30336,0.5487233141242734,0.05694320419875265,0.09401742126412636,0.0,2.9107907998841256,193
realistic,5,0.56,0.6056665183230261,24,BAE,16272,0.6043768542706012,0.0012896640524249214,0.002129330272367957,1.0,36.991538299946114,17
realistic,5,0.56,0.6056665183230261,25,CABIQAE_latentt,51200,0.6059265849254207,0.0002600666023946374,0.00042938910196771603,1.0,5.85924610006623,15
realistic,5,0.56,0.6056665183230261,25,BIQAE,18304,0.5795066969055906,0.026159821417435447,0.04319179057456726,0.0,1.9149904001969844,117
realistic,5,0.56,0.6056665183230261,25,BAE,16528,0.6039223062440099,0.0017442120790162052,0.0028798225199002125,1.0,38.9544759998098,17
realistic,6,0.6,0.6423672082866361,1,CABIQAE_latentt,25728,0.6426406257189319,0.0002734174322958083,0.00042564039503991053,1.0,3.270898199873045,11
realistic,6,0.6,0.6423672082866361,1,BIQAE,13184,0.6124274897936816,0.029939718492954515,0.046608416660638224,0.0,1.379551500082016,83
realistic,6,0.6,0.6423672082866361,1,BAE,15248,0.6407205732727788,0.0016466350138573116,0.0025633858525395846,1.0,34.727724000113085,23
realistic,6,0.6,0.6423672082866361,2,CABIQAE_latentt,32896,0.6421207345171175,0.0002464737695185848,0.00038369606408769803,1.0,3.769503800198436,11
realistic,6,0.6,0.6423672082866361,2,BIQAE,11520,0.6275571914205211,0.014810016866114939,0.023055374986555098,0.0,1.2302030001301318,73
realistic,6,0.6,0.6423672082866361,2,BAE,16912,0.6438316585978681,0.0014644503112319907,0.002279771277768161,1.0,31.052541499957442,23
realistic,6,0.6,0.6423672082866361,3,CABIQAE_latentt,28288,0.6409837287760863,0.0013834795105497344,0.002153720633155982,1.0,3.4605221999809146,9
realistic,6,0.6,0.6423672082866361,3,BIQAE,33408,0.6648239353785488,0.02245672709191271,0.034959329807339894,0.0,3.0566698000766337,215
realistic,6,0.6,0.6423672082866361,3,BAE,15248,0.6385374261397687,0.0038297821468673554,0.005961982643980849,1.0,35.92582689994015,23
realistic,6,0.6,0.6423672082866361,4,CABIQAE_latentt,34432,0.641063722630965,0.0013034856556710661,0.0020291908410888662,1.0,4.017085199942812,11
realistic,6,0.6,0.6423672082866361,4,BIQAE,11264,0.6310482119551171,0.011318996331519005,0.017620756765759842,0.0,1.1346412000712007,71
realistic,6,0.6,0.6423672082866361,4,BAE,17552,0.6413625071149703,0.001004701171665734,0.001564060491732663,1.0,34.896882799919695,21
realistic,6,0.6,0.6423672082866361,5,CABIQAE_latentt,45824,0.6395655806743259,0.0028016276123101758,0.004361411317652501,1.0,4.997670900076628,13
realistic,6,0.6,0.6423672082866361,5,BIQAE,14592,0.6003652497745693,0.042001958512066784,0.06538621207657402,0.0,1.4009454001206905,93
realistic,6,0.6,0.6423672082866361,5,BAE,15504,0.6348172543904708,0.007549953896165307,0.011753330180572322,0.0,35.08463450009003,23
realistic,6,0.6,0.6423672082866361,6,CABIQAE_latentt,35072,0.6403606090114535,0.0020065992751825412,0.003123757329603848,1.0,4.296153099974617,9
realistic,6,0.6,0.6423672082866361,6,BIQAE,13312,0.6102509604337506,0.03211624785288547,0.04999671128691023,0.0,1.2967346000950783,85
realistic,6,0.6,0.6423672082866361,6,BAE,16016,0.6443376622778192,0.0019704539911831187,0.0030674884486069,1.0,42.70147680002265,21
realistic,6,0.6,0.6423672082866361,7,CABIQAE_latentt,34304,0.6413233392094183,0.0010438690772177628,0.0016250348145915462,1.0,4.000050699803978,11
realistic,6,0.6,0.6423672082866361,7,BIQAE,12800,0.6303151944807494,0.012052013805886719,0.018761875840506616,0.0,1.282688899897039,83
realistic,6,0.6,0.6423672082866361,7,BAE,16016,0.6459265651359404,0.003559356849304307,0.005541000230690569,1.0,34.79501980007626,21
realistic,6,0.6,0.6423672082866361,8,CABIQAE_latentt,32640,0.6453415432309065,0.0029743349442704625,0.004630272071645443,1.0,4.043349800165743,9
realistic,6,0.6,0.6423672082866361,8,BIQAE,12928,0.6155111365170433,0.026856071769592815,0.041807974353524506,0.0,1.3175898999907076,81
realistic,6,0.6,0.6423672082866361,8,BAE,16144,0.6433071838568077,0.0009399755701716694,0.0014632994306774062,1.0,31.243825600016862,23
realistic,6,0.6,0.6423672082866361,9,CABIQAE_latentt,30336,0.6382860687242958,0.004081139562340241,0.00635328128474323,0.0,3.827132999897003,9
realistic,6,0.6,0.6423672082866361,9,BIQAE,14464,0.6169074049382409,0.02545980334839515,0.03963434468627875,0.0,1.4284932999871671,93
realistic,6,0.6,0.6423672082866361,9,BAE,15760,0.6396404530167632,0.0027267552698728714,0.004244854399006219,1.0,34.73340759985149,23
realistic,6,0.6,0.6423672082866361,10,CABIQAE_latentt,31488,0.6417562024483241,0.0006110058383119732,0.0009511784387962269,1.0,3.9049400000367314,9
realistic,6,0.6,0.6423672082866361,10,BIQAE,13952,0.6230372908379957,0.01932991744864032,0.030091693970802687,0.0,1.3811971999239177,89
realistic,6,0.6,0.6423672082866361,10,BAE,16016,0.6476311563051466,0.005263948018510489,0.008194608863286837,0.0,34.613908799830824,21
realistic,6,0.6,0.6423672082866361,11,CABIQAE_latentt,30208,0.6454105947675294,0.0030433864808933064,0.004737767497520346,0.0,3.543091599829495,11
realistic,6,0.6,0.6423672082866361,11,BIQAE,14080,0.6201539720730488,0.022213236213587284,0.03458027733519568,0.0,1.366427900036797,91
realistic,6,0.6,0.6423672082866361,11,BAE,17552,0.6421214981403769,0.00024571014625918153,0.000382507299702542,1.0,34.668374800123274,23
realistic,6,0.6,0.6423672082866361,12,CABIQAE_latentt,37248,0.6449895271339618,0.0026223188473257775,0.004082273835739838,1.0,4.558654700173065,9
realistic,6,0.6,0.6423672082866361,12,BIQAE,16640,0.5874345289508094,0.054932679335826684,0.085516008020314,0.0,1.5632639999967068,107
realistic,6,0.6,0.6423672082866361,12,BAE,17552,0.6438483053138687,0.0014810970272326474,0.002305685919402901,1.0,34.85855820006691,23
realistic,6,0.6,0.6423672082866361,13,CABIQAE_latentt,38400,0.639737847284318,0.0026293610023180314,0.0040932366540490685,1.0,4.706538499798626,9
realistic,6,0.6,0.6423672082866361,13,BIQAE,14592,0.6009715789133285,0.04139562937330754,0.06444231405230146,0.0,1.4421589002013206,93
realistic,6,0.6,0.6423672082866361,13,BAE,15888,0.6419648121670529,0.00040239611958314825,0.0006264269321225869,1.0,45.64696829998866,15
realistic,6,0.6,0.6423672082866361,14,CABIQAE_latentt,27136,0.6388839286671859,0.0034832796194501636,0.005422567613220786,0.0,3.2899934998713434,11
realistic,6,0.6,0.6423672082866361,14,BIQAE,44160,0.6611873759964186,0.018820167709782565,0.029298145152802785,0.0,3.886579900048673,287
realistic,6,0.6,0.6423672082866361,14,BAE,15760,0.6400178191326824,0.0023493891539536627,0.0036573927243579375,1.0,35.29074600012973,23
realistic,6,0.6,0.6423672082866361,15,CABIQAE_latentt,35328,0.6424104109001376,4.3202613501547305e-05,6.72553221027271e-05,1.0,4.38670300017111,9
realistic,6,0.6,0.6423672082866361,15,BIQAE,36864,0.6766632572809591,0.034296048994323036,0.053390099232804404,0.0,3.341909599956125,235
realistic,6,0.6,0.6423672082866361,15,BAE,16400,0.6420867999974078,0.0002804082892282622,0.000436523355505935,1.0,39.21900169993751,21
realistic,6,0.6,0.6423672082866361,16,CABIQAE_latentt,84864,0.6421065952167873,0.00026061306984881405,0.00040570730648586235,1.0,8.146863299887627,19
realistic,6,0.6,0.6423672082866361,16,BIQAE,10112,0.6479085329864622,0.005541324699826156,0.008626412787486989,0.0,1.0784225000534207,63
realistic,6,0.6,0.6423672082866361,16,BAE,16400,0.6428979525297346,0.0005307442430985132,0.0008262318441100831,1.0,38.3413577999454,23
realistic,6,0.6,0.6423672082866361,17,CABIQAE_latentt,14720,0.6336582399195366,0.008708968367099446,0.013557616663416828,0.0,1.7582280000206083,11
