run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,normalized_sq_error
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,CABIQAE,cabiqae_latentt,2048,1280.0,0.11433750289611483,0.1328730942948926,0.01853559139877778,0.1394984552526542,0.5864946085782612,0.5046795166675837,0.08181509191067748,0.13949845525265417,0.5864946085782612,0.5046795166675837,0.08181509191067748,0.13949845525265417,1,False,1,3,6.2225929620762646,ok,2.5971579929965167,2.5971579929965167,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.019459819017876766
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,CABIQAE,cabiqae_latentt,4096,3968.0,0.10122109841947696,0.1328730942948926,0.031651995875415645,0.23821222831740954,0.5864946085782612,0.44678442097268667,0.13971018760557452,0.2382122283174096,0.5864946085782612,0.44678442097268667,0.13971018760557452,0.2382122283174096,3,False,3,7,6.2225929620762646,ok,8.051189778289201,8.051189778289201,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.05674506571994565
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,CABIQAE,cabiqae_latentt,8192,7552.0,0.1013658770784811,0.1328730942948926,0.031507217216411504,0.23712262729793734,0.5864946085782612,0.4474234660961085,0.1390711424821527,0.23712262729793737,0.5864946085782612,0.4474234660961085,0.1390711424821527,0.23712262729793737,3,False,3,7,6.2225929620762646,ok,15.323232158679447,15.323232158679447,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0562271403766765
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,CABIQAE,cabiqae_latentt,16384,15616.0,0.10384081016719346,0.1328730942948926,0.02903228412769915,0.21849633503127575,0.5864946085782612,0.4583476860883085,0.12814692248995269,0.21849633503127575,0.5864946085782612,0.4583476860883085,0.12814692248995269,0.21849633503127575,3,False,3,7,6.2225929620762646,ok,31.6853275145575,31.6853275145575,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0477406484220995
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,BIQAE,biqae,1024,768.0,0.21817804855716663,0.1328730942948926,0.08530495426227402,0.6420032190486361,0.5864946085782612,0.9630260352401747,0.3765314266619135,0.6420032190486361,0.5864946085782612,0.9630260352401747,0.3765314266619135,0.6420032190486361,2,False,2,5,6.2225929620762646,ok,3.5293285333318636,3.5293285333318636,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.412168133268811
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,BIQAE,biqae,2048,768.0,0.21817804855716663,0.1328730942948926,0.08530495426227402,0.6420032190486361,0.5864946085782612,0.9630260352401747,0.3765314266619135,0.6420032190486361,0.5864946085782612,0.9630260352401747,0.3765314266619135,0.6420032190486361,2,False,2,5,6.2225929620762646,ok,3.5293285333318636,3.5293285333318636,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.412168133268811
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,CABIQAE,cabiqae_latentt,1024,896.0,0.11115591319640335,0.1328730942948926,0.02171718109848926,0.16344302970992095,0.5864946085782612,0.49063615284369594,0.09585845573456525,0.16344302970992103,0.5864946085782612,0.49063615284369594,0.09585845573456525,0.16344302970992103,1,False,1,3,6.2225929620762646,ok,1.7494125513703567,1.7494125513703567,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0267136239607581
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,CABIQAE,cabiqae_latentt,2048,1664.0,0.11009083363734792,0.1328730942948926,0.022782260657544684,0.17145879516422455,0.5864946085782612,0.48593494962111905,0.10055965895714214,0.17145879516422455,0.5864946085782612,0.48593494962111905,0.10055965895714214,0.17145879516422455,1,False,1,3,6.2225929620762646,ok,3.24890902397352,3.24890902397352,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.029398118439167512
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,CABIQAE,cabiqae_latentt,4096,3456.0,0.1046206555914676,0.1328730942948926,0.028252438703425004,0.21262723543355438,0.5864946085782612,0.4617898813595809,0.12470472721868031,0.21262723543355447,0.5864946085782612,0.4617898813595809,0.12470472721868031,0.21262723543355447,3,False,3,7,6.2225929620762646,ok,6.747734126714233,6.747734126714233,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.04521034124811617
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,CABIQAE,cabiqae_latentt,8192,7936.0,0.1036134353380882,0.1328730942948926,0.029259658956804407,0.22020755301947606,0.5864946085782612,0.45734406596412686,0.12915054261413433,0.2202075530194761,0.5864946085782612,0.45734406596412686,0.12915054261413433,0.2202075530194761,3,False,3,7,6.2225929620762646,ok,15.494796883566018,15.494796883566018,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.04849136640682536
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,CABIQAE,cabiqae_latentt,16384,16000.0,0.10362799913087808,0.1328730942948926,0.029245095164014523,0.22009794623363904,0.5864946085782612,0.45740834975308386,0.12908625882517732,0.22009794623363907,0.5864946085782612,0.45740834975308386,0.12908625882517732,0.22009794623363907,3,False,3,7,6.2225929620762646,ok,31.239509845899228,31.239509845899228,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.048443105936265864
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,BIQAE,biqae,1024,512.0,0.0572342580437583,0.1328730942948926,0.07563883625113431,0.5692562264205638,0.5864946085782612,0.2526289008829946,0.3338657076952666,0.5692562264205637,0.5864946085782612,0.2526289008829946,0.3338657076952666,0.5692562264205637,1,False,1,3,6.2225929620762646,ok,2.1128249904584315,2.1128249904584315,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.32405265131858024
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,BIQAE,biqae,2048,512.0,0.0572342580437583,0.1328730942948926,0.07563883625113431,0.5692562264205638,0.5864946085782612,0.2526289008829946,0.3338657076952666,0.5692562264205637,0.5864946085782612,0.2526289008829946,0.3338657076952666,0.5692562264205637,1,False,1,3,6.2225929620762646,ok,2.1128249904584315,2.1128249904584315,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.32405265131858024
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,CABIQAE,cabiqae_latentt,1024,1024.0,0.11912610176201638,0.1328730942948926,0.013746992532876229,0.10345956497683999,0.5864946085782612,0.5258161315134922,0.06067847706476903,0.10345956497684013,0.5864946085782612,0.5258161315134922,0.06067847706476903,0.10345956497684013,1,False,1,3,6.2225929620762646,ok,2.0817265588763756,2.0817265588763756,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.010703881585196976
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,CABIQAE,cabiqae_latentt,2048,1920.0,0.10976078547754897,0.1328730942948926,0.023112308817343635,0.173942730392424,0.5864946085782612,0.48447813500172243,0.10201647357653876,0.17394273039242406,0.5864946085782612,0.48447813500172243,0.10201647357653876,0.17394273039242406,3,False,3,7,6.2225929620762646,ok,3.9032372978932046,3.9032372978932046,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.030256073456371504
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,CABIQAE,cabiqae_latentt,4096,3712.0,0.10679039284246437,0.1328730942948926,0.026082701452428234,0.19629784036293646,0.5864946085782612,0.47136698352984274,0.11512762504841845,0.19629784036293652,0.5864946085782612,0.47136698352984274,0.11512762504841845,0.19629784036293652,3,False,3,7,6.2225929620762646,ok,7.546258775926862,7.546258775926862,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.038532842131152885
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,CABIQAE,cabiqae_latentt,8192,8192.0,0.10490200586995423,0.1328730942948926,0.02797108842493838,0.21050979939445527,0.5864946085782612,0.46303174618052184,0.12346286239773935,0.2105097993944553,0.5864946085782612,0.46303174618052184,0.12346286239773935,0.2105097993944553,3,False,3,7,6.2225929620762646,ok,16.653812471011005,16.653812471011005,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0443143756410938
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,CABIQAE,cabiqae_latentt,16384,16256.0,0.10411524191705437,0.1328730942948926,0.028757852377838233,0.21643096768721545,0.5864946085782612,0.45955901290033346,0.12693559567792773,0.21643096768721545,0.5864946085782612,0.45955901290033346,0.12693559567792773,0.21643096768721545,3,False,3,7,6.2225929620762646,ok,33.04740912216246,33.04740912216246,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0468423637740245
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,BIQAE,biqae,1024,512.0,0.0751028337015984,0.1328730942948926,0.05777026059329421,0.43477771703789386,0.5864946085782612,0.3314998216055716,0.25499478697268957,0.43477771703789386,0.5864946085782612,0.3314998216055716,0.25499478697268957,0.43477771703789386,1,False,1,3,6.2225929620762646,ok,2.0819866947315044,2.0819866947315044,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.1890316632326829
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,BIQAE,biqae,2048,512.0,0.0751028337015984,0.1328730942948926,0.05777026059329421,0.43477771703789386,0.5864946085782612,0.3314998216055716,0.25499478697268957,0.43477771703789386,0.5864946085782612,0.3314998216055716,0.25499478697268957,0.43477771703789386,1,False,1,3,6.2225929620762646,ok,2.0819866947315044,2.0819866947315044,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.1890316632326829
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,CABIQAE,cabiqae_latentt,1024,896.0,0.15432534519618685,0.1328730942948926,0.02145225090129424,0.1614491708433016,0.5864946085782612,0.6811836768372882,0.09468906825902701,0.16144917084330163,0.5864946085782612,0.6811836768372882,0.09468906825902701,0.16144917084330163,2,False,2,5,6.2225929620762646,ok,1.7518104705267814,1.7518104705267814,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.026065834765989587
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,CABIQAE,cabiqae_latentt,2048,1536.0,0.14405046167521843,0.1328730942948926,0.01117736738032582,0.08412062230988067,0.5864946085782612,0.6358309000332544,0.049336291454993186,0.08412062230988063,0.5864946085782612,0.6358309000332544,0.049336291454993186,0.08412062230988063,2,False,2,5,6.2225929620762646,ok,3.003103663760197,3.003103663760197,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.007076279097801594
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,CABIQAE,cabiqae_latentt,4096,4096.0,0.14749684134394903,0.1328730942948926,0.014623747049056418,0.11005800027958353,0.5864946085782612,0.6510430323731417,0.06454842379488046,0.11005800027958346,0.5864946085782612,0.6510430323731417,0.06454842379488046,0.11005800027958346,2,False,2,5,6.2225929620762646,ok,8.008276436693858,8.008276436693858,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.012112763425540808
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,CABIQAE,cabiqae_latentt,8192,7936.0,0.14731510243172868,0.1328730942948926,0.014442008136836076,0.10869023720320782,0.5864946085782612,0.6502408467030348,0.06374623812477365,0.10869023720320767,0.5864946085782612,0.6502408467030348,0.06374623812477365,0.10869023720320767,2,False,2,5,6.2225929620762646,ok,15.516035596094351,15.516035596094351,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.011813567663289582
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,CABIQAE,cabiqae_latentt,16384,16256.0,0.14750420130748992,0.1328730942948926,0.014631107012597316,0.11011339120413416,0.5864946085782612,0.6510755188517547,0.06458091027349355,0.11011339120413406,0.5864946085782612,0.6510755188517547,0.06458091027349355,0.11011339120413406,2,False,2,5,6.2225929620762646,ok,31.78284710812875,31.78284710812875,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.01212495892247469
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,BIQAE,biqae,1024,512.0,0.07426678143031025,0.1328730942948926,0.05860631286458236,0.44106982813626755,0.5864946085782612,0.3278095323698,0.2586850762084612,0.4410698281362676,0.5864946085782612,0.3278095323698,0.2586850762084612,0.4410698281362676,1,False,1,3,6.2225929620762646,ok,2.2747747789406656,2.2747747789406656,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.1945425932921566
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,BIQAE,biqae,2048,512.0,0.07426678143031025,0.1328730942948926,0.05860631286458236,0.44106982813626755,0.5864946085782612,0.3278095323698,0.2586850762084612,0.4410698281362676,0.5864946085782612,0.3278095323698,0.2586850762084612,0.4410698281362676,1,False,1,3,6.2225929620762646,ok,2.2747747789406656,2.2747747789406656,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.1945425932921566
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,CABIQAE,cabiqae_latentt,1024,896.0,0.10376370963519255,0.1328730942948926,0.02910938465970006,0.21907659194792284,0.5864946085782612,0.4580073685351047,0.12848724004315648,0.2190765919479229,0.5864946085782612,0.4580073685351047,0.12848724004315648,0.2190765919479229,1,False,1,3,6.2225929620762646,ok,1.8234098676098576,1.8234098676098576,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.04799455313951669
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,CABIQAE,cabiqae_latentt,2048,2048.0,0.11022516971207291,0.1328730942948926,0.022647924582819695,0.17044778480552206,0.5864946085782612,0.4865279017457148,0.09996670683254638,0.1704477848055221,0.5864946085782612,0.4865279017457148,0.09996670683254638,0.1704477848055221,1,False,1,3,6.2225929620762646,ok,4.167793983108246,4.167793983108246,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.029052447345109554
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,CABIQAE,cabiqae_latentt,4096,3840.0,0.11015077786147867,0.1328730942948926,0.022722316433413936,0.17100765624517664,0.5864946085782612,0.48619954016486044,0.10029506841340075,0.1710076562451767,0.5864946085782612,0.48619954016486044,0.10029506841340075,0.1710076562451767,3,False,3,7,6.2225929620762646,ok,7.814613718327961,7.814613718327961,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0292436184944685
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,CABIQAE,cabiqae_latentt,8192,7424.0,0.10523219835223364,0.1328730942948926,0.027640895942658963,0.20802477799842603,0.5864946085782612,0.4644891978314946,0.12200541074676657,0.20802477799842606,0.5864946085782612,0.4644891978314946,0.12200541074676657,0.20802477799842606,3,False,3,7,6.2225929620762646,ok,15.108253188767392,15.108253188767392,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.043274308261294435
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,CABIQAE,cabiqae_latentt,16384,16384.0,0.10394783784791105,0.1328730942948926,0.02892525644698156,0.21769084704828306,0.5864946085782612,0.4588201004476083,0.1276745081306529,0.21769084704828306,0.5864946085782612,0.4588201004476083,0.1276745081306529,0.21769084704828306,3,False,3,7,6.2225929620762646,ok,33.34235186486597,33.34235186486597,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.04738930488859897
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,BIQAE,biqae,1024,640.0,0.08542016154413952,0.1328730942948926,0.04745293275075309,0.35712973346912635,0.5864946085782612,0.3770399453356272,0.209454663242634,0.35712973346912635,0.5864946085782612,0.3770399453356272,0.209454663242634,0.35712973346912635,1,False,1,3,6.2225929620762646,ok,2.4247723055628336,2.4247723055628336,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.12754164652772923
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,BIQAE,biqae,2048,640.0,0.08542016154413952,0.1328730942948926,0.04745293275075309,0.35712973346912635,0.5864946085782612,0.3770399453356272,0.209454663242634,0.35712973346912635,0.5864946085782612,0.3770399453356272,0.209454663242634,0.35712973346912635,1,False,1,3,6.2225929620762646,ok,2.4247723055628336,2.4247723055628336,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.12754164652772923
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,CABIQAE,cabiqae_latentt,1024,896.0,0.12080479784614165,0.1328730942948926,0.01206829644875096,0.09082573498263781,0.5864946085782612,0.5332258046907861,0.053268803887475125,0.09082573498263795,0.5864946085782612,0.5332258046907861,0.053268803887475125,0.09082573498263795,1,False,1,3,6.2225929620762646,ok,1.8410799764884251,1.8410799764884251,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.008249314135136358
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,CABIQAE,cabiqae_latentt,2048,1792.0,0.1112589877102375,0.1328730942948926,0.02161410658465511,0.16266729317438583,0.5864946085782612,0.4910911181394645,0.0954034904387967,0.16266729317438589,0.5864946085782612,0.4910911181394645,0.0954034904387967,0.16266729317438589,3,False,3,7,6.2225929620762646,ok,3.6821599529768503,3.6821599529768503,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.02646064826868159
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,CABIQAE,cabiqae_latentt,4096,3584.0,0.10894879182285505,0.1328730942948926,0.023924302472037556,0.1800537768687845,0.5864946085782612,0.48089403919056584,0.10560056938769535,0.18005377686878452,0.5864946085782612,0.48089403919056584,0.10560056938769535,0.18005377686878452,3,False,3,7,6.2225929620762646,ok,7.364319905953701,7.364319905953701,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.03241936256471403
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,CABIQAE,cabiqae_latentt,8192,8064.0,0.1076435462929631,0.1328730942948926,0.025229548001929503,0.18987702616404922,0.5864946085782612,0.47513275644017283,0.11136185213808836,0.1898770261640493,0.5864946085782612,0.47513275644017283,0.11136185213808836,0.1898770261640493,3,False,3,7,6.2225929620762646,ok,16.569719788395826,16.569719788395826,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.03605328506490303
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,BIQAE,biqae,1024,512.0,0.07580242244363199,0.1328730942948926,0.05707067185126062,0.4295126274744571,0.5864946085782612,0.33458776824820896,0.25190684033005223,0.4295126274744571,0.5864946085782612,0.33458776824820896,0.25190684033005223,0.4295126274744571,1,False,1,3,6.2225929620762646,ok,2.4392684000000977,2.4392684000000977,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.18448109716001176
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,BIQAE,biqae,2048,1664.0,0.08000153587796192,0.1328730942948926,0.052871558416930683,0.39791019165693475,0.5864946085782612,0.3531224264731263,0.23337218210513488,0.3979101916569348,0.5864946085782612,0.3531224264731263,0.23337218210513488,0.3979101916569348,4,False,4,9,6.2225929620762646,ok,7.927622300000318,7.927622300000318,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.15833252062445854
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,BIQAE,biqae,4096,1664.0,0.08000153587796192,0.1328730942948926,0.052871558416930683,0.39791019165693475,0.5864946085782612,0.3531224264731263,0.23337218210513488,0.3979101916569348,0.5864946085782612,0.3531224264731263,0.23337218210513488,0.3979101916569348,4,False,4,9,6.2225929620762646,ok,7.927622300000318,7.927622300000318,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.15833252062445854
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,CABIQAE,cabiqae_latentt,1024,896.0,0.16904646936972886,0.1328730942948926,0.036173375074836256,0.27224002923085905,0.5864946085782612,0.7461619179613482,0.15966730938308704,0.272240029230859,0.5864946085782612,0.7461619179613482,0.15966730938308704,0.272240029230859,2,False,2,5,6.2225929620762646,ok,1.7900734109346021,1.7900734109346021,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.07411463351561899
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,CABIQAE,cabiqae_latentt,2048,1536.0,0.16256796526177736,0.1328730942948926,0.02969487096688475,0.22348294908359162,0.5864946085782612,0.7175661533249577,0.13107154474669647,0.22348294908359148,0.5864946085782612,0.7175661533249577,0.13107154474669647,0.22348294908359148,2,False,2,5,6.2225929620762646,ok,3.068697275887889,3.068697275887889,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.049944628531099204
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,CABIQAE,cabiqae_latentt,4096,4096.0,0.1546950685096597,0.1328730942948926,0.021821974214767087,0.16423170040983898,0.5864946085782612,0.6828156154262719,0.0963210068480107,0.16423170040983887,0.5864946085782612,0.6828156154262719,0.0963210068480107,0.16423170040983887,2,False,2,5,6.2225929620762646,ok,8.183192735701038,8.183192735701038,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.026972051419507103
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,CABIQAE,cabiqae_latentt,8192,7936.0,0.15030110102579286,0.1328730942948926,0.017428006730900253,0.13116279727949523,0.5864946085782612,0.6634208820287285,0.07692627345046732,0.13116279727949512,0.5864946085782612,0.6634208820287285,0.07692627345046732,0.13116279727949512,2,False,2,5,6.2225929620762646,ok,15.854935925420762,15.854935925420762,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.017203679390181963
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,CABIQAE,cabiqae_latentt,16384,16256.0,0.15470966890134336,0.1328730942948926,0.021836574606450748,0.16434158263814969,0.5864946085782612,0.6828800607607547,0.0963854521824935,0.16434158263814957,0.5864946085782612,0.6828800607607547,0.0963854521824935,0.16434158263814957,2,False,2,5,6.2225929620762646,ok,32.47704616981349,32.47704616981349,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.02700815578401178
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,BIQAE,biqae,1024,512.0,0.07242737178472812,0.1328730942948926,0.06044572251016449,0.4549131848770975,0.5864946085782612,0.31969047827667774,0.26680413030158345,0.4549131848770975,0.5864946085782612,0.31969047827667774,0.26680413030158345,0.4549131848770975,1,False,1,3,6.2225929620762646,ok,2.2555457894616806,2.2555457894616806,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.20694600577502426
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,BIQAE,biqae,2048,512.0,0.07242737178472812,0.1328730942948926,0.06044572251016449,0.4549131848770975,0.5864946085782612,0.31969047827667774,0.26680413030158345,0.4549131848770975,0.5864946085782612,0.31969047827667774,0.26680413030158345,0.4549131848770975,1,False,1,3,6.2225929620762646,ok,2.2555457894616806,2.2555457894616806,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.20694600577502426
