run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,step_index,budget,query_budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode,normalized_sq_error
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.14996780274316585,0.1328730942948926,0.017094708448273238,0.12865440169801423,0.5864946085782612,0.6619497215440084,0.07545511296574725,0.12865440169801426,0.5864946085782612,0.6619497215440084,0.07545511296574725,0.12865440169801426,0,False,0,1,6.2225929620762646,ok,0.26600812820759484,0.26600812820759484,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.016551955076274008
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,1,256,256.0,256.0,0.16237811837250535,0.1328730942948926,0.02950502407761274,0.22205416554935198,0.5864946085782612,0.7167281794853008,0.13023357090703958,0.22205416554935195,0.5864946085782612,0.7167281794853008,0.13023357090703958,0.22205416554935195,0,False,0,1,6.2225929620762646,ok,0.5320162564151897,0.5320162564151897,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.049308052437819015
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,2,384,384.0,384.0,0.15466558622604576,0.1328730942948926,0.021792491931153152,0.16400981738852163,0.5864946085782612,0.6826854822305343,0.09619087365227308,0.1640098173885216,0.5864946085782612,0.6826854822305343,0.09619087365227308,0.1640098173885216,0,False,0,1,6.2225929620762646,ok,0.7980243846227845,0.7980243846227845,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.026899220199816214
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,3,512,512.0,512.0,0.1513655787822663,0.1328730942948926,0.0184924844873737,0.13917403358073613,0.5864946085782612,0.6681194289274528,0.0816248203491916,0.13917403358073613,0.5864946085782612,0.6681194289274528,0.0816248203491916,0.13917403358073613,0,False,0,1,6.2225929620762646,ok,1.0640325128303794,1.0640325128303794,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.01936941162313187
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,4,640,640.0,640.0,0.14497841303804693,0.1328730942948926,0.01210531874315432,0.09110436396015822,0.5864946085782612,0.6399268268588456,0.05343221828058442,0.09110436396015818,0.5864946085782612,0.6399268268588456,0.05343221828058442,0.09110436396015818,0,False,0,1,6.2225929620762646,ok,1.330040641037974,1.330040641037974,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.008300005132584977
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,5,768,768.0,768.0,0.1472492571900686,0.1328730942948926,0.014376162895175987,0.10819468735536611,0.5864946085782612,0.649950209388994,0.06345560081073276,0.10819468735536605,0.5864946085782612,0.649950209388994,0.06345560081073276,0.10819468735536605,0,False,0,1,6.2225929620762646,ok,1.596048769245569,1.596048769245569,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.01170609037192542
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,6,896,896.0,896.0,0.14834484823683664,0.1328730942948926,0.015471753941944028,0.11644008159851164,0.5864946085782612,0.654786088658201,0.06829148007993979,0.11644008159851149,0.5864946085782612,0.654786088658201,0.06829148007993979,0.11644008159851149,0,False,0,1,6.2225929620762646,ok,1.8620568974531637,1.8620568974531637,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.01355829260266805
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,7,1024,1024.0,1024.0,0.14735401624576178,0.1328730942948926,0.014480921950869169,0.10898310171606945,0.5864946085782612,0.6504126101608722,0.06391800158261096,0.10898310171606942,0.5864946085782612,0.6504126101608722,0.06391800158261096,0.10898310171606942,0,False,0,1,6.2225929620762646,ok,2.1280650256607587,2.1280650256607587,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.011877316459655141
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,8,1152,1152.0,1152.0,0.14552044017999732,0.1328730942948926,0.012647345885104716,0.0951836483692911,0.5864946085782612,0.6423193051716594,0.05582469659339817,0.095183648369291,0.5864946085782612,0.6423193051716594,0.05582469659339817,0.095183648369291,0,False,0,1,6.2225929620762646,ok,2.3940731538683537,2.3940731538683537,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.00905992691688885
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,9,1280,1280.0,1280.0,0.1438970152117745,0.1328730942948926,0.011023920916881896,0.08296578758387231,0.5864946085782612,0.6351535956926515,0.04865898711439032,0.08296578758387226,0.5864946085782612,0.6351535956926515,0.04865898711439032,0.08296578758387226,0,False,0,1,6.2225929620762646,ok,2.660081282075948,2.660081282075948,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.006883321909412221
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,10,1408,1408.0,1408.0,0.14222101047482444,0.1328730942948926,0.009347916179931831,0.07035221260961594,0.5864946085782612,0.6277558019753524,0.04126119339709122,0.07035221260961579,0.5864946085782612,0.6277558019753524,0.04126119339709122,0.07035221260961579,0,False,0,1,6.2225929620762646,ok,2.926089410283543,2.926089410283543,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.004949433819068604
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,11,2304,2304.0,2304.0,0.12935071794859102,0.1328730942948926,0.0035223763463015922,0.02650932730206604,0.5864946085782612,0.5709470310385629,0.015547577539698265,0.02650932730206609,0.5864946085782612,0.5709470310385629,0.015547577539698265,0.02650932730206609,3,False,3,7,6.2225929620762646,ok,4.7881463077367075,4.7881463077367075,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.000702744434008064
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,12,3200,3200.0,3200.0,0.1257391150190581,0.1328730942948926,0.007133979275834507,0.053690171916984726,0.5864946085782612,0.5550056122153096,0.03148899636295155,0.053690171916984795,0.5864946085782612,0.5550056122153096,0.03148899636295155,0.053690171916984795,3,False,3,7,6.2225929620762646,ok,6.650203205189872,6.650203205189872,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0028826345604753755
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,13,4096,4096.0,4096.0,0.12301843297041615,0.1328730942948926,0.00985466132447646,0.07416596547834933,0.5864946085782612,0.5429966696852079,0.04349793889305331,0.07416596547834932,0.5864946085782612,0.5429966696852079,0.04349793889305331,0.07416596547834932,3,False,3,7,6.2225929620762646,ok,8.512260102643035,8.512260102643035,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.005500590435335705
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,CABIQAE,cabiqae_latentt,14,4992,4992.0,4992.0,0.12231820444734337,0.1328730942948926,0.010554889847549237,0.0794358700198867,0.5864946085782612,0.5399058990838741,0.04658870949438709,0.07943587001988672,0.5864946085782612,0.5399058990838741,0.04658870949438709,0.07943587001988672,3,False,3,7,6.2225929620762646,ok,10.374317000096198,10.374317000096198,3.919989103451371e-05,3.919989103451371e-05,15,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0063100574458163335
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,BIQAE,biqae,0,128,128.0,128.0,0.15519371895577863,0.1328730942948926,0.022320624660886024,0.167984532755357,0.5864946085782612,0.6850166313638163,0.09852202278555511,0.16798453275535685,0.5864946085782612,0.6850166313638163,0.09852202278555511,0.16798453275535685,0,False,0,1,6.2225929620762646,ok,0.5516300235244939,0.5516300235244939,9.600073099136353e-06,9.600073099136353e-06,3,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.028218803245035607
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,BIQAE,biqae,1,512,512.0,512.0,0.07948755743031238,0.1328730942948926,0.053385536864580224,0.40177838220654927,0.5864946085782612,0.35085375357082405,0.23564085500743714,0.40177838220654927,0.5864946085782612,0.35085375357082405,0.23564085500743714,0.40177838220654927,1,False,1,3,6.2225929620762646,ok,2.2065200940979754,2.2065200940979754,9.600073099136353e-06,9.600073099136353e-06,3,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.16142586840851197
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,6,BIQAE,biqae,2,2176,2176.0,2176.0,0.07761998669985715,0.1328730942948926,0.05525310759503546,0.4158336786558849,0.5864946085782612,0.34261039798131954,0.24388421059694165,0.4158336786558849,0.5864946085782612,0.34261039798131954,0.24388421059694165,0.4158336786558849,6,False,6,13,6.2225929620762646,ok,9.377710399916396,9.377710399916396,9.600073099136353e-06,9.600073099136353e-06,3,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.17291764830448572
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.10594470929395583,0.1328730942948926,0.026928385000936778,0.20266243624290953,0.5864946085782612,0.4676341823604591,0.11886042621780207,0.20266243624290958,0.5864946085782612,0.4676341823604591,0.11886042621780207,0.20266243624290958,0,False,0,1,6.2225929620762646,ok,0.26077684435968923,0.26077684435968923,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.04107206306391137
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,1,512,512.0,512.0,0.121140880663139,0.1328730942948926,0.011732213631753613,0.08829638305641971,0.5864946085782612,0.5347092559587101,0.051785352619551084,0.0882963830564197,0.5864946085782612,0.5347092559587101,0.051785352619551084,0.0882963830564197,1,False,1,3,6.2225929620762646,ok,1.043107377438757,1.043107377438757,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.007796251260846002
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,2,896,896.0,896.0,0.12773202369521863,0.1328730942948926,0.005141070599673975,0.038691584831042715,0.5864946085782612,0.5638022026775061,0.022692405900755053,0.03869158483104283,0.5864946085782612,0.5638022026775061,0.022692405900755053,0.03869158483104283,1,False,1,3,6.2225929620762646,ok,1.8254379105178247,1.8254379105178247,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0014970387367377748
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,3,1792,1792.0,1792.0,0.11634060489019502,0.1328730942948926,0.016532489404697592,0.12442315347910936,0.5864946085782612,0.513521099880458,0.07297350869780317,0.12442315347910937,0.5864946085782612,0.513521099880458,0.07297350869780317,0.12442315347910937,3,False,3,7,6.2225929620762646,ok,3.6508758210356493,3.6508758210356493,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.015481121121686004
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,4,2688,2688.0,2688.0,0.10947004812577651,0.1328730942948926,0.023403046169116093,0.17613081333965488,0.5864946085782612,0.4831948361500495,0.1032997724282117,0.1761308133396549,0.5864946085782612,0.4831948361500495,0.1032997724282117,0.1761308133396549,3,False,3,7,6.2225929620762646,ok,5.476313731553474,5.476313731553474,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03102206340768835
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,5,3584,3584.0,3584.0,0.10972535136353806,0.1328730942948926,0.023147742931354548,0.17420940675906502,0.5864946085782612,0.48432173075045226,0.10217287782780893,0.17420940675906502,0.5864946085782612,0.48432173075045226,0.10217287782780893,0.17420940675906502,3,False,3,7,6.2225929620762646,ok,7.301751642071299,7.301751642071299,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.030348917403345367
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,6,4480,4480.0,4480.0,0.10910393970175211,0.1328730942948926,0.023769154593140496,0.17888613732730793,0.5864946085782612,0.4815788534864046,0.10491575509185658,0.178886137327308,0.5864946085782612,0.4815788534864046,0.10491575509185658,0.178886137327308,3,False,3,7,6.2225929620762646,ok,9.127189552589122,9.127189552589122,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.032000250127884475
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,7,5376,5376.0,5376.0,0.10965064706303665,0.1328730942948926,0.02322244723185596,0.1747716296898836,0.5864946085782612,0.48399199003270804,0.10250261854555315,0.1747716296898837,0.5864946085782612,0.48399199003270804,0.10250261854555315,0.1747716296898837,3,False,3,7,6.2225929620762646,ok,10.952627463106948,10.952627463106948,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.030545122544457806
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,8,6272,6272.0,6272.0,0.10997780590446257,0.1328730942948926,0.022895288390430035,0.17230943940853258,0.5864946085782612,0.4854360513580142,0.10105855722024698,0.17230943940853266,0.5864946085782612,0.4854360513580142,0.10105855722024698,0.17230943940853266,3,False,3,7,6.2225929620762646,ok,12.778065373624772,12.778065373624772,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02969054290928276
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,9,7168,7168.0,7168.0,0.1094762902048286,0.1328730942948926,0.023396804090064005,0.17608383558930435,0.5864946085782612,0.4832223883473532,0.10327222023090799,0.1760838355893044,0.5864946085782612,0.4832223883473532,0.10327222023090799,0.1760838355893044,3,False,3,7,6.2225929620762646,ok,14.603503284142597,14.603503284142597,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.031005517155841166
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,10,8064,8064.0,8064.0,0.10894748407160806,0.1328730942948926,0.023925610223284544,0.1800636189760518,0.5864946085782612,0.4808882668477165,0.10560634173054467,0.1800636189760518,0.5864946085782612,0.4808882668477165,0.10560634173054467,0.1800636189760518,3,False,3,7,6.2225929620762646,ok,16.42894119466042,16.42894119466042,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.032422906878752766
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,11,8960,8960.0,8960.0,0.10831719971647782,0.1328730942948926,0.024555894578414783,0.1848071252402426,0.5864946085782612,0.4781062259980114,0.1083883825802498,0.18480712524024265,0.5864946085782612,0.4781062259980114,0.1083883825802498,0.18480712524024265,3,False,3,7,6.2225929620762646,ok,18.254379105178245,18.254379105178245,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03415367353956271
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,12,9856,9856.0,9856.0,0.10779684672798648,0.1328730942948926,0.02507624756690613,0.1887232904447384,0.5864946085782612,0.4758094162192728,0.11068519235898838,0.18872329044473846,0.5864946085782612,0.4758094162192728,0.11068519235898838,0.18872329044473846,3,False,3,7,6.2225929620762646,ok,20.079817015696072,20.079817015696072,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03561648035628909
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,13,10752,10752.0,10752.0,0.10772231196749796,0.1328730942948926,0.02515078232739465,0.18928423742113,0.5864946085782612,0.47548042384192085,0.11101418473634034,0.18928423742113007,0.5864946085782612,0.47548042384192085,0.11101418473634034,0.18928423742113007,3,False,3,7,6.2225929620762646,ok,21.905254926213896,21.905254926213896,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.035828522536098716
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,14,11648,11648.0,11648.0,0.10767808790600791,0.1328730942948926,0.025195006388884694,0.18961706674014847,0.5864946085782612,0.47528522124073974,0.11120938733752145,0.18961706674014855,0.5864946085782612,0.47528522124073974,0.11120938733752145,0.18961706674014855,3,False,3,7,6.2225929620762646,ok,23.730692836731723,23.730692836731723,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03595463199913792
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,15,12544,12544.0,12544.0,0.1073368235816769,0.1328730942948926,0.02553627071321571,0.19218541457717278,0.5864946085782612,0.47377889908137133,0.11271570949688986,0.1921854145771729,0.5864946085782612,0.47377889908137133,0.11271570949688986,0.1921854145771729,3,False,3,7,6.2225929620762646,ok,25.556130747249544,25.556130747249544,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03693523357619977
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,16,13440,13440.0,13440.0,0.10715180521448539,0.1328730942948926,0.025721289080407217,0.19357785875989714,0.5864946085782612,0.47296223807545734,0.11353237050280385,0.19357785875989722,0.5864946085782612,0.47296223807545734,0.11353237050280385,0.19357785875989722,3,False,3,7,6.2225929620762646,ok,27.38156865776737,27.38156865776737,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03747238740206668
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,17,14336,14336.0,14336.0,0.10691204927091644,0.1328730942948926,0.02596104502397617,0.19538225674461518,0.5864946085782612,0.47190396838569076,0.11459064019257043,0.1953822567446152,0.5864946085782612,0.47190396838569076,0.11459064019257043,0.1953822567446152,3,False,3,7,6.2225929620762646,ok,29.207006568285195,29.207006568285195,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.038174226250618726
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,18,15232,15232.0,15232.0,0.10674886571756585,0.1328730942948926,0.026124228577326755,0.19661037259618422,0.5864946085782612,0.471183685060036,0.1153109235182252,0.1966103725961843,0.5864946085782612,0.471183685060036,0.1153109235182252,0.1966103725961843,3,False,3,7,6.2225929620762646,ok,31.032444478803022,31.032444478803022,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.038655638612410385
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,19,16128,16128.0,16128.0,0.10652531016129911,0.1328730942948926,0.026347784133593496,0.19829284682057904,0.5864946085782612,0.4701969229983565,0.11629768557990466,0.19829284682057913,0.5864946085782612,0.4701969229983565,0.11629768557990466,0.19829284682057913,3,False,3,7,6.2225929620762646,ok,32.85788238932084,32.85788238932084,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.039320053100209626
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,CABIQAE,cabiqae_latentt,20,17024,17024.0,17024.0,0.10631662952589058,0.1328730942948926,0.02655646476900203,0.19986337271610308,0.5864946085782612,0.46927581802799917,0.11721879055026202,0.1998633727161031,0.5864946085782612,0.46927581802799917,0.11721879055026202,0.1998633727161031,3,False,3,7,6.2225929620762646,ok,34.68332029983867,34.68332029983867,6.720016244798899e-05,6.720016244798899e-05,21,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03994536775345594
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,BIQAE,biqae,0,128,128.0,128.0,0.17769084992979492,0.1328730942948926,0.04481775563490231,0.3372974481608428,0.5864946085782612,0.7843177434118009,0.19782313483353975,0.3372974481608426,0.5864946085782612,0.7843177434118009,0.19782313483353975,0.3372974481608426,0,False,0,1,6.2225929620762646,ok,0.5809603375000734,0.5809603375000734,1.209997572004795e-05,1.209997572004795e-05,4,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.11376956853581642
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,BIQAE,biqae,1,256,256.0,256.0,0.16330525302508622,0.1328730942948926,0.030432158730193615,0.229031760656178,0.5864946085782612,0.7208205013962963,0.1343258928180351,0.22903176065617795,0.5864946085782612,0.7208205013962963,0.1343258928180351,0.22903176065617795,0,False,0,1,6.2225929620762646,ok,1.1619206750001467,1.1619206750001467,1.209997572004795e-05,1.209997572004795e-05,4,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0524555473892688
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,7,BIQAE,biqae,2,896,896.0,896.0,0.20213111091573815,0.1328730942948926,0.06925801662084555,0.5212343175145556,0.5864946085782612,0.8921957256065176,0.3057011170282564,0.5212343175145556,0.5864946085782612,0.8921957256065176,0.3057011170282564,0.5212343175145556,2,False,2,5,6.2225929620762646,ok,4.0667223625005136,4.0667223625005136,1.209997572004795e-05,1.209997572004795e-05,4,0,7,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.2716852137548646
