run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,final_queries,final_estimate,a_true,final_abs_error,final_normalized_abs_error,min_abs_error,min_normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,min_processed_abs_error,min_processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,ci_low,ci_high,processed_ci_low,processed_ci_high,cva_ci_low,cva_ci_high,coverage,k_max,k_max_exceeds_calibration,amplification_factor_max,t_eff,calibration_status,runtime_wall_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_queries_requested,max_queries_reached,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,32,CABIQAE,cabiqae_latentt,5120.0,0.12441428976645677,0.1328730942948926,0.008458804528435837,0.06366077777689699,0.002196958388556741,0.01653426075621382,0.5864946085782612,0.5491579056342123,0.037336702944048894,0.06366077777689703,0.009697254790346554,0.016534260756213864,0.5864946085782612,0.5491579056342123,0.037336702944048894,0.06366077777689703,0.12057394024772429,0.12825463928518924,0.5322068118123587,0.5661089994560657,0.5322068118123587,0.5661089994560657,0.0,3,False,7,6.2225929620762646,ok,10.086084599897731,4.6700064558535814e-05,4.6700064558535814e-05,16,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,32,BIQAE,biqae,2432.0,0.05949489292666374,0.1328730942948926,0.07337820136822887,0.552242737761315,0.014820421448575538,0.1115381675065364,0.5864946085782612,0.26260722025475136,0.32388738832350983,0.552242737761315,0.06541653389328261,0.11153816750653643,0.5864946085782612,0.26260722025475136,0.32388738832350983,0.552242737761315,0.055776531406195096,0.06321325444713238,0.2461945748198542,0.2790198656896485,0.2461945748198542,0.2790198656896485,0.0,7,False,15,6.2225929620762646,ok,10.692710399918724,8.70006624609232e-06,8.70006624609232e-06,3,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,33,CABIQAE,cabiqae_latentt,8960.0,0.10677466042828872,0.1328730942948926,0.02609843386660389,0.19641624216774986,0.004022075691330118,0.03027005363782455,0.5864946085782612,0.47129754150967373,0.11519706706858746,0.19641624216774994,0.017753223259958872,0.030270053637824534,0.5864946085782612,0.47129754150967373,0.11519706706858746,0.19641624216774994,0.10199109964873718,0.11155822120784026,0.45018316450279133,0.4924119185165562,0.45018316450279133,0.4924119185165562,0.0,3,False,7,6.2225929620762646,ok,19.353463499923237,3.700004890561104e-05,3.700004890561104e-05,12,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,33,BIQAE,biqae,8960.0,0.07755766976046465,0.1328730942948926,0.05531542453442796,0.4163026745780706,0.015189703926717882,0.11431737935602321,0.5864946085782612,0.3423353344015124,0.24415927417674876,0.41630267457807063,0.06704652665910349,0.11431737935602332,0.5864946085782612,0.3423353344015124,0.24415927417674876,0.41630267457807063,0.0764465275783281,0.0786688119426012,0.3374308132669277,0.34723985553609715,0.3374308132669277,0.34723985553609715,0.0,28,True,57,6.2225929620762646,ok,42.56221179995919,5.661186300043482,5.661186300043482,3,1,15,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,34,CABIQAE,cabiqae_latentt,7552.0,0.11472505808780527,0.1328730942948926,0.01814803620708734,0.1365817233608664,0.005976685510102192,0.044980404361155336,0.5864946085782612,0.5063901641967855,0.08010444438147568,0.13658172336086638,0.026380764649487687,0.044980404361155295,0.5864946085782612,0.5063901641967855,0.08010444438147568,0.13658172336086638,0.1102549450487256,0.11919517112688494,0.4866593284616205,0.5261209999319504,0.4866593284616205,0.5261209999319504,0.0,3,False,7,6.2225929620762646,ok,16.534662299905904,3.3500080462545156e-05,3.3500080462545156e-05,11,0,15,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,34,BIQAE,biqae,2432.0,0.05941601596600443,0.1328730942948926,0.07345707832888818,0.5528363640411716,0.0452292210688028,0.34039412801227525,0.5864946085782612,0.2622590616421051,0.3242355469361561,0.5528363640411716,0.19963932087089792,0.34039412801227525,0.5864946085782612,0.2622590616421051,0.3242355469361561,0.5528363640411716,0.055701566505572724,0.06313046542643615,0.2458636838273554,0.27865443945685486,0.2458636838273554,0.27865443945685486,0.0,7,False,15,6.2225929620762646,ok,9.930478099966422,1.0300020221620798e-05,1.0300020221620798e-05,3,0,15,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,35,CABIQAE,cabiqae_latentt,15616.0,0.15260663555669318,0.1328730942948926,0.019733541261800575,0.14851419970701393,0.019733541261800575,0.14851419970701393,0.5864946085782612,0.67359738600374,0.08710277742547878,0.14851419970701382,0.08710277742547878,0.14851419970701382,0.5864946085782612,0.67359738600374,0.08710277742547878,0.14851419970701382,0.14782000063998235,0.15739327047340398,0.6524694399227006,0.6947253320847793,0.6524694399227006,0.6947253320847793,0.0,2,False,5,6.2225929620762646,ok,31.207903099944815,8.470006287097931e-05,8.470006287097931e-05,26,0,15,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,35,BIQAE,biqae,2432.0,0.059692218409988104,0.1328730942948926,0.0731808758849045,0.5507576704918916,0.03771470921979539,0.2838400762767897,0.5864946085782612,0.26347820420164425,0.32301640437661694,0.5507576704918916,0.1664706744347796,0.2838400762767897,0.5864946085782612,0.26347820420164425,0.32301640437661694,0.5507576704918916,0.05596785527396472,0.06341658154601149,0.24703906796223707,0.27991734044105143,0.24703906796223707,0.27991734044105143,0.0,7,False,15,6.2225929620762646,ok,10.697521599882748,9.300070814788342e-06,9.300070814788342e-06,3,0,15,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,36,CABIQAE,cabiqae_latentt,15232.0,0.10107347374956877,0.1328730942948926,0.03179962054532384,0.23932324835266638,0.004232048013841666,0.031850300742219846,0.5864946085782612,0.4461328137119861,0.1403617948662751,0.23932324835266644,0.018680029666908182,0.031850300742219936,0.5864946085782612,0.4461328137119861,0.1403617948662751,0.23932324835266644,0.09614522327930021,0.10600172421983732,0.42437978428286044,0.46788584314111176,0.42437978428286044,0.46788584314111176,0.0,3,False,7,6.2225929620762646,ok,31.870353100064676,5.969993071630597e-05,5.969993071630597e-05,19,0,15,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,36,BIQAE,biqae,9472.0,0.08865119897138443,0.1328730942948926,0.044221895323508176,0.33281301649650813,0.022320624660886024,0.167984532755357,0.5864946085782612,0.3913015687383912,0.19519303983986996,0.3328130164965082,0.09852202278555511,0.16798453275535685,0.5864946085782612,0.3913015687383912,0.19519303983986996,0.3328130164965082,0.08754486550504549,0.08975753243772339,0.3864182730136944,0.39618486446308815,0.3864182730136944,0.39618486446308815,0.0,30,True,61,6.2225929620762646,ok,45.52104050008347,5.97627179994015,5.97627179994015,3,1,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,37,CABIQAE,cabiqae_latentt,18816.0,0.1042399837250928,0.1328730942948926,0.028633110569799808,0.2154921635696446,0.000607211700392879,0.00456986196953659,0.5864946085782612,0.46010961645379983,0.12638499212446136,0.21549216356964462,0.002680199407079975,0.0045698619695364725,0.5864946085782612,0.46010961645379983,0.12638499212446136,0.21549216356964462,0.09930142653869828,0.10917854091148733,0.43831109374048366,0.481908139167116,0.43831109374048366,0.481908139167116,0.0,3,False,7,6.2225929620762646,ok,37.92517429997679,7.920002099126577e-05,7.920002099126577e-05,25,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,37,BIQAE,biqae,2176.0,0.07779650388813689,0.1328730942948926,0.05507659040675572,0.4145052141596191,0.00018241171248700727,0.0013728265564597365,0.5864946085782612,0.343389535246067,0.24310507333219417,0.41450521415961916,0.0008051553738767092,0.0013728265564597602,0.5864946085782612,0.343389535246067,0.24310507333219417,0.41450521415961916,0.0729918816991764,0.08260112607709735,0.32218219432400713,0.3645968761681269,0.32218219432400713,0.3645968761681269,0.0,6,False,13,6.2225929620762646,ok,8.868526800069958,9.499955922365189e-06,9.499955922365189e-06,3,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,38,CABIQAE,cabiqae_latentt,21376.0,0.14853386697138948,0.1328730942948926,0.015660772676496876,0.11786263245845736,0.015660772676496876,0.11786263245845736,0.5864946085782612,0.6556204070679875,0.06912579848972633,0.11786263245845723,0.06912579848972633,0.11786263245845723,0.5864946085782612,0.6556204070679875,0.06912579848972633,0.11786263245845723,0.14362132869994837,0.15344640524283057,0.6339367304295838,0.6773040837063912,0.6339367304295838,0.6773040837063912,0.0,2,False,5,6.2225929620762646,ok,43.410430299991276,0.00011570000788196921,0.00011570000788196921,35,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,38,BIQAE,biqae,2432.0,0.05757636486969436,0.1328730942948926,0.07529672942519824,0.5666815379348964,0.015189703926717882,0.11431737935602321,0.5864946085782612,0.2541389417986071,0.3323556667796541,0.5666815379348964,0.06704652665910349,0.11431737935602332,0.5864946085782612,0.2541389417986071,0.3323556667796541,0.5666815379348964,0.05392111513448199,0.061231614604906746,0.23800486834991205,0.27027301524730213,0.23800486834991205,0.27027301524730213,0.0,7,False,15,6.2225929620762646,ok,10.774031100154389,9.299896191805601e-06,9.299896191805601e-06,3,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,39,CABIQAE,cabiqae_latentt,17152.0,0.10954360224233103,0.1328730942948926,0.023329492052561573,0.1755772466680511,2.993666362946512e-05,0.00022530267537102002,0.5864946085782612,0.4835195000184337,0.1029751085598275,0.1755772466680512,0.0001321388044033256,0.0002253026753709589,0.5864946085782612,0.4835195000184337,0.1029751085598275,0.1755772466680512,0.10469752030602299,0.11438968417863908,0.46212915802741095,0.5049098420094565,0.46212915802741095,0.5049098420094565,0.0,3,False,7,6.2225929620762646,ok,34.810359100054484,6.919994484633207e-05,6.919994484633207e-05,22,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,39,BIQAE,biqae,2176.0,0.0765191356404454,0.1328730942948926,0.056353958654447214,0.4241186596390821,0.022320624660886024,0.167984532755357,0.5864946085782612,0.337751301302501,0.24874330727576022,0.4241186596390821,0.09852202278555511,0.16798453275535685,0.5864946085782612,0.337751301302501,0.24874330727576022,0.4241186596390821,0.07173276998742188,0.0813055012934689,0.3166245437367267,0.35887805886827523,0.3166245437367267,0.35887805886827523,0.0,6,False,13,6.2225929620762646,ok,8.530985500081442,8.79995059221983e-06,8.79995059221983e-06,3,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,40,CABIQAE,cabiqae_latentt,11648.0,0.10507976280891859,0.1328730942948926,0.027793331485974015,0.20917200456166646,0.006342226862711575,0.04773146058174818,0.5864946085782612,0.4638163556373363,0.12267825294092488,0.20917200456166654,0.027994244290761028,0.047731460581748056,0.5864946085782612,0.4638163556373363,0.12267825294092488,0.20917200456166654,0.10008907456632146,0.11007045105151571,0.44178772927839827,0.48584498199627435,0.44178772927839827,0.48584498199627435,0.0,3,False,7,6.2225929620762646,ok,24.225937700190116,4.7199835535138845e-05,4.7199835535138845e-05,15,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,40,BIQAE,biqae,2944.0,0.09076904381147846,0.1328730942948926,0.042104050483414146,0.31687416257478207,0.014820421448575538,0.1115381675065364,0.5864946085782612,0.40064962063040005,0.18584498794786114,0.3168741625747821,0.06541653389328261,0.11153816750653643,0.5864946085782612,0.40064962063040005,0.18584498794786114,0.3168741625747821,0.08717813806108948,0.09435994956186744,0.38479955802975235,0.41649968323104775,0.38479955802975235,0.41649968323104775,0.0,9,False,19,6.2225929620762646,ok,12.483500099915545,9.00006853044033e-06,9.00006853044033e-06,3,0,16,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,41,CABIQAE,cabiqae_latentt,44032.0,0.1341249980586825,0.1328730942948926,0.001251903763789891,0.009421800330859096,0.00011321767018679374,0.0008520737082823066,0.5864946085782612,0.5920204436754108,0.005525835097149656,0.009421800330858958,0.0004997366360188771,0.0008520737082823376,0.5864946085782612,0.5920204436754108,0.005525835097149656,0.009421800330858958,0.1291930365351019,0.13905695958226313,0.5702510338588846,0.6137898534919373,0.5702510338588846,0.6137898534919373,1.0,5,False,11,6.2225929620762646,ok,90.30551580013707,1.0159189999103546,1.0159189999103546,35,1,17,128,32768,True,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,41,BIQAE,biqae,2944.0,0.0910043296857473,0.1328730942948926,0.041868764609145306,0.3151034062337981,0.014820421448575538,0.1115381675065364,0.5864946085782612,0.40168815967749294,0.18480644890076825,0.3151034062337981,0.06541653389328261,0.11153816750653643,0.5864946085782612,0.40168815967749294,0.18480644890076825,0.3151034062337981,0.08741356645306557,0.09459509291842903,0.3858387261422506,0.4175375932127352,0.3858387261422506,0.4175375932127352,0.0,9,False,19,6.2225929620762646,ok,13.383608300064225,9.199895430356264e-06,9.199895430356264e-06,3,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,42,CABIQAE,cabiqae_latentt,17408.0,0.101369888891292,0.1328730942948926,0.031503205403600604,0.23709243448251305,0.021507315591846626,0.16186358649941765,0.5864946085782612,0.4474411740195726,0.13905343455868857,0.23709243448251313,0.09493212080704949,0.16186358649941768,0.5864946085782612,0.4474411740195726,0.13905343455868857,0.23709243448251313,0.09659893605430821,0.1061408417282758,0.4263824477851847,0.4684999002539606,0.4263824477851847,0.4684999002539606,0.0,3,False,7,6.2225929620762646,ok,34.51571030024206,6.759975804015994e-05,6.759975804015994e-05,22,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,42,BIQAE,biqae,8960.0,0.07746457571566712,0.1328730942948926,0.05540851857922549,0.41700329832203875,0.022320624660886024,0.167984532755357,0.5864946085782612,0.34192442235303316,0.24457018622522803,0.4170032983220388,0.09852202278555511,0.16798453275535685,0.5864946085782612,0.34192442235303316,0.24457018622522803,0.4170032983220388,0.07635510039121209,0.07857405104012213,0.3370272586375607,0.3468215860685055,0.3370272586375607,0.3468215860685055,0.0,28,True,57,6.2225929620762646,ok,43.196868899976835,1.4399993233382702e-05,1.4399993233382702e-05,4,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,43,CABIQAE,cabiqae_latentt,19456.0,0.10766115684588015,0.1328730942948926,0.025211937449012456,0.18974448952816744,0.024569868666634354,0.18491229392238798,0.5864946085782612,0.47521048846255665,0.11128412011570454,0.18974448952816744,0.10845006344531932,0.18491229392238798,0.5864946085782612,0.47521048846255665,0.11128412011570454,0.18974448952816744,0.10275088244870528,0.11257143124305503,0.4535368044419864,0.4968841724831269,0.4535368044419864,0.4968841724831269,0.0,3,False,7,6.2225929620762646,ok,38.827913400367834,8.719967445358634e-05,8.719967445358634e-05,26,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,43,BIQAE,biqae,2176.0,0.07994990588471931,0.1328730942948926,0.052923188410173294,0.39829875785625896,0.00018241171248700727,0.0013728265564597365,0.5864946085782612,0.3528945344921469,0.23360007408611427,0.398298757856259,0.0008051553738767092,0.0013728265564597602,0.5864946085782612,0.3528945344921469,0.23360007408611427,0.398298757856259,0.07506974590968118,0.08483006585975743,0.33135377389235937,0.37443529509193446,0.33135377389235937,0.37443529509193446,0.0,6,False,13,6.2225929620762646,ok,8.681867099949159,9.800016414374113e-06,9.800016414374113e-06,3,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,44,CABIQAE,cabiqae_latentt,17152.0,0.1085244157185462,0.1328730942948926,0.024348678576346414,0.18324762214318607,0.004310685044376122,0.03244212131320718,0.5864946085782612,0.47902086615649614,0.10747374242176505,0.18324762214318613,0.019027129241037888,0.032442121313207145,0.5864946085782612,0.47902086615649614,0.10747374242176505,0.18324762214318613,0.10362345183286296,0.11342537960422942,0.45738827822706407,0.5006534540859282,0.45738827822706407,0.5006534540859282,0.0,3,False,7,6.2225929620762646,ok,34.49313799996162,6.960006430745125e-05,6.960006430745125e-05,22,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,44,BIQAE,biqae,2176.0,0.07846377378887373,0.1328730942948926,0.05440932050601888,0.4094833554885481,0.029820187551440502,0.224426078956654,0.5864946085782612,0.3463348282816922,0.24015978029656898,0.4094833554885481,0.13162468533243665,0.22442607895665387,0.5864946085782612,0.3463348282816922,0.24015978029656898,0.4094833554885481,0.07363780126084163,0.08328974631690585,0.32503324812464435,0.36763640843874007,0.32503324812464435,0.36763640843874007,0.0,6,False,13,6.2225929620762646,ok,8.963539500080515,9.399896953254938e-06,9.399896953254938e-06,3,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,45,CABIQAE,cabiqae_latentt,16512.0,0.10472730577612122,0.1328730942948926,0.028145788518771392,0.21182458847767846,0.00828655129982675,0.06236440374780426,0.5864946085782612,0.46226062947179386,0.12423397910646733,0.21182458847767854,0.03657638656528506,0.06236440374780418,0.5864946085782612,0.46226062947179386,0.12423397910646733,0.21182458847767854,0.09976159838025173,0.1096930131719907,0.44034226721110103,0.4841789917324867,0.44034226721110103,0.4841789917324867,0.0,3,False,7,6.2225929620762646,ok,34.38252139976248,6.980024045333266e-05,6.980024045333266e-05,21,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,45,BIQAE,biqae,2432.0,0.058427427756092894,0.1328730942948926,0.07444566653879972,0.5602764572756794,0.007319459231970082,0.05508609000800118,0.5864946085782612,0.25789548707274673,0.32859912150551446,0.5602764572756794,0.03230769479734952,0.05508609000800118,0.5864946085782612,0.25789548707274673,0.32859912150551446,0.5602764572756794,0.05474708140638325,0.06210777410580254,0.2416506385331703,0.27414033561232315,0.2416506385331703,0.27414033561232315,0.0,7,False,15,6.2225929620762646,ok,9.989749600121286,9.899900760501623e-06,9.899900760501623e-06,3,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,46,CABIQAE,cabiqae_latentt,13568.0,0.10689980662211129,0.1328730942948926,0.025973287672781314,0.19547439465161667,0.003396897152788597,0.025564973637549792,0.5864946085782612,0.4718499299999887,0.11464467857827249,0.1954743946516167,0.014993719206868317,0.025564973637549768,0.5864946085782612,0.4718499299999887,0.11464467857827249,0.1954743946516167,0.10196044041510903,0.11183917282911354,0.45004783631372886,0.49365202368624844,0.45004783631372886,0.49365202368624844,0.0,3,False,7,6.2225929620762646,ok,28.7636548000155,5.7399971410632133e-05,5.7399971410632133e-05,18,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,46,BIQAE,biqae,4096.0,0.2185090047919383,0.1328730942948926,0.08563591049704569,0.6444939884292088,0.03425862150527201,0.2578296357668916,0.5864946085782612,0.9644868580530924,0.37799224947483123,0.6444939884292088,0.15121569130897872,0.25782963576689155,0.5864946085782612,0.9644868580530924,0.37799224947483123,0.6444939884292088,0.21461538889911036,0.22240262068476627,0.9473006493542107,0.9816730667519743,0.9473006493542107,0.9816730667519743,0.0,12,False,25,6.2225929620762646,ok,18.718415399896912,1.2400094419717789e-05,1.2400094419717789e-05,4,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,47,CABIQAE,cabiqae_latentt,17536.0,0.09985805678120775,0.1328730942948926,0.033015037513684856,0.24847044985956868,0.001196242547063353,0.00900289523181018,0.5864946085782612,0.44076802934460896,0.14572657923365223,0.24847044985956873,0.005280149515051624,0.009002895231810212,0.5864946085782612,0.44076802934460896,0.14572657923365223,0.24847044985956873,0.09497957854232257,0.10473653502009293,0.41923469183669704,0.4623013668525209,0.41923469183669704,0.4623013668525209,0.0,3,False,7,6.2225929620762646,ok,35.83086440019542,7.47998128645122e-05,7.47998128645122e-05,23,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,47,BIQAE,biqae,2432.0,0.05884953340923002,0.1328730942948926,0.07402356088566259,0.5570996993671119,0.00018241171248700727,0.0013728265564597365,0.5864946085782612,0.25975863845887986,0.3267359701193813,0.557099699367112,0.0008051553738767092,0.0013728265564597602,0.5864946085782612,0.25975863845887986,0.3267359701193813,0.557099699367112,0.05514985115139762,0.06254921566706241,0.24342844227291846,0.2760888346448413,0.24342844227291846,0.2760888346448413,0.0,7,False,15,6.2225929620762646,ok,10.053830899996683,9.200011845678091e-06,9.200011845678091e-06,3,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,48,CABIQAE,cabiqae_latentt,16128.0,0.10482098982321819,0.1328730942948926,0.028052104471674416,0.21111952438931564,0.0005218441189735745,0.0039273874198746134,0.5864946085782612,0.46267414575832083,0.12382046281994036,0.21111952438931567,0.0023033915475545452,0.003927387419874607,0.5864946085782612,0.46267414575832083,0.12382046281994036,0.21111952438931567,0.0998604347831478,0.10978154486328857,0.44077852571578496,0.48456976580085664,0.44077852571578496,0.48456976580085664,0.0,3,False,7,6.2225929620762646,ok,34.0960062998347,6.760016549378633e-05,6.760016549378633e-05,20,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,48,BIQAE,biqae,2176.0,0.07921167025231787,0.1328730942948926,0.053661424042574735,0.4038547030708939,0.007319459231970082,0.05508609000800118,0.5864946085782612,0.34963600257820737,0.23685860600005382,0.4038547030708939,0.03230769479734952,0.05508609000800118,0.5864946085782612,0.34963600257820737,0.23685860600005382,0.4038547030708939,0.07435716743875648,0.08406617306587927,0.32820849129316915,0.3710635138632456,0.32820849129316915,0.3710635138632456,0.0,6,False,13,6.2225929620762646,ok,8.877787100034766,8.999952115118504e-06,8.999952115118504e-06,3,0,17,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
