run_kind,hardware_mode,backend,backend_name,backend_mode,hardware_executor,channel,instance_name,target_name,repetition,algorithm,algorithm_key,epsilon_target,query_budget_actual,final_queries,estimate,final_estimate,a_true,abs_error,final_abs_error,normalized_abs_error,final_normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,ci_low,ci_high,processed_ci_low,processed_ci_high,cva_ci_low,cva_ci_high,coverage,k_max,amplification_factor_max,runtime_wall_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,execution_max_grover_power,calibration_source_run_dir,construct_circuit_mode,execution_context,extrapolated_replay_ks_json,n_extrapolated_replay_ks,n_trace_steps,replay_probability_mode
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,84,CABIQAE,cabiqae,0.1,640.0,640.0,0.31740513771896806,0.31740513771896806,0.1328730942948926,0.18453204342407545,0.18453204342407545,1.3887841206928866,1.3887841206928866,0.6065952441817299,1.4490250869891408,0.8424298428074108,1.3887841206928868,0.6065952441817299,1.4490250869891408,0.8424298428074108,1.3887841206928868,0.22026675792097541,0.41454351751696067,1.0055667666597565,1.892483407318525,1.0055667666597565,1.892483407318525,0.0,0,1,0.00211020017741248,0.00018349982565268874,0.00018349982565268874,4,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_084,[],0,5,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,85,CABIQAE,cabiqae,0.1,512.0,512.0,0.19286097948392977,0.19286097948392977,0.1328730942948926,0.059987885189037166,0.059987885189037166,0.45146751121715234,0.45146751121715234,0.6065952441817299,0.8804532893886164,0.2738580452068865,0.45146751121715245,0.6065952441817299,0.8804532893886164,0.2738580452068865,0.45146751121715245,0.09426856255318705,0.2914533964146725,0.4303569659761374,1.3305496128010954,0.4303569659761374,1.3305496128010954,1.0,0,1,0.0019061999628320336,0.0001868000254034996,0.0001868000254034996,3,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_085,[],0,4,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,86,CABIQAE,cabiqae,0.1,4096.0,4096.0,0.3609041442940842,0.3609041442940842,0.1328730942948926,0.22803104999919158,0.22803104999919158,1.7161566922879785,1.7161566922879785,0.6065952441817299,1.6476077319942664,1.0410124878125364,1.7161566922879787,0.6065952441817299,1.6476077319942664,1.0410124878125364,1.7161566922879787,0.26564424969698347,0.4561640388911849,1.2127251146329932,2.0824903493555396,1.2127251146329932,2.0824903493555396,0.0,1,3,0.07675950007978827,0.0003891998785547912,0.0003891998785547912,10,2,2,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_086,[],0,12,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,87,CABIQAE,cabiqae,0.1,640.0,640.0,0.29493438258091836,0.29493438258091836,0.1328730942948926,0.16206128828602576,0.16206128828602576,1.2196697092517028,1.2196697092517028,0.6065952441817299,1.3464410892863263,0.7398458451045964,1.219669709251703,0.6065952441817299,1.3464410892863263,0.7398458451045964,1.219669709251703,0.1992431286013866,0.39062563656045013,0.9095892203523069,1.7832929582203456,0.9095892203523069,1.7832929582203456,0.0,0,1,0.003507999994326383,0.00026240001898258924,0.00026240001898258924,4,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_087,[],0,5,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,88,CABIQAE,cabiqae,0.1,640.0,640.0,0.29493438258091836,0.29493438258091836,0.1328730942948926,0.16206128828602576,0.16206128828602576,1.2196697092517028,1.2196697092517028,0.6065952441817299,1.3464410892863263,0.7398458451045964,1.219669709251703,0.6065952441817299,1.3464410892863263,0.7398458451045964,1.219669709251703,0.1992431286013866,0.39062563656045013,0.9095892203523069,1.7832929582203456,0.9095892203523069,1.7832929582203456,0.0,0,1,0.0023258000728674233,0.00024559994926676154,0.00024559994926676154,4,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_088,[],0,5,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,89,CABIQAE,cabiqae,0.1,640.0,640.0,0.29493438258091836,0.29493438258091836,0.1328730942948926,0.16206128828602576,0.16206128828602576,1.2196697092517028,1.2196697092517028,0.6065952441817299,1.3464410892863263,0.7398458451045964,1.219669709251703,0.6065952441817299,1.3464410892863263,0.7398458451045964,1.219669709251703,0.1992431286013866,0.39062563656045013,0.9095892203523069,1.7832929582203456,0.9095892203523069,1.7832929582203456,0.0,0,1,0.002130800043232739,0.00017609994392842054,0.00017609994392842054,4,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_089,[],0,5,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,90,CABIQAE,cabiqae,0.1,512.0,512.0,0.19847136424040374,0.19847136424040374,0.1328730942948926,0.06559826994551113,0.06559826994551113,0.49369114412226495,0.49369114412226495,0.6065952441817299,0.906065944300933,0.29947070011920307,0.49369114412226517,0.6065952441817299,0.906065944300933,0.29947070011920307,0.49369114412226517,0.09938222413044842,0.2975605043503591,0.4537019690377604,1.3584299195641056,0.4537019690377604,1.3584299195641056,1.0,0,1,0.0017294999561272562,0.0001778000732883811,0.0001778000732883811,3,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_090,[],0,4,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,91,CABIQAE,cabiqae,0.1,640.0,640.0,0.3218992874993648,0.3218992874993648,0.1328730942948926,0.1890261932044722,0.1890261932044722,1.4226069935946244,1.4226069935946244,0.6065952441817299,1.469541880835898,0.862946636654168,1.4226069935946246,0.6065952441817299,1.469541880835898,0.862946636654168,1.4226069935946246,0.22447847981871827,0.4193200951800113,1.0247942143725104,1.9142895472992851,1.0247942143725104,1.9142895472992851,0.0,0,1,0.002111000008881092,0.00019400002202019095,0.00019400002202019095,4,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_091,[],0,5,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,92,CABIQAE,cabiqae,0.1,640.0,640.0,0.29044023023328036,0.29044023023328036,0.1328730942948926,0.15756713593838775,0.15756713593838775,1.1858468170289638,1.1858468170289638,0.6065952441817299,1.3259242837195415,0.7193290395378116,1.185846817028964,0.6065952441817299,1.3259242837195415,0.7193290395378116,1.185846817028964,0.19504554730126838,0.3858349131652924,0.8904263276144674,1.761422239824616,0.8904263276144674,1.761422239824616,0.0,0,1,0.002112099959049374,0.000181600044015795,0.000181600044015795,4,1,1,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_092,[],0,5,normal
calibration_replay_final,replay-only,ibm_pittsburgh,ibm_pittsburgh,,qctrl,ibm_cloud,premium_new_usa,cva,93,CABIQAE,cabiqae,0.1,1152.0,1152.0,0.19062389731369903,0.19062389731369903,0.1328730942948926,0.05775080301880642,0.05775080301880642,0.4346312797580891,0.4346312797580891,0.6065952441817299,0.8702405114556059,0.26364526727387594,0.4346312797580893,0.6065952441817299,0.8702405114556059,0.26364526727387594,0.4346312797580893,0.09549150281252627,0.2857562918148718,0.43593996040529664,1.304541062505915,0.43593996040529664,1.304541062505915,1.0,2,5,0.08542399998987094,0.00035499996738508344,0.00035499996738508344,3,2,2,128,,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,metadata_only,calibration_replay_final_eps_00_rep_093,[],0,5,normal
