a_true,abs_error,algorithm,algorithm_key,budget,epsilon_target,estimate,normalized_abs_error,normalized_sq_error,phase,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index
0.6423672082866361,0.0017244040295850693,CABIQAE_latentt,cabiqae_latentt,530432,0.0001,0.640642804257051,0.002684452144100744,7.206283313967081e-06,iterative,530432.0,2111096,simulated_noise_v2,98.19606340001337,100000
0.6423672082866361,0.0010589334553545715,CABIQAE_latentt,cabiqae_latentt,137472,0.001,0.6413082748312815,0.0016484861644463892,2.7175066343711677e-06,iterative,137472.0,3011097,simulated_noise_v2,22.15924979999545,1000000
0.6423672082866361,0.0025059378852665404,CABIQAE_latentt,cabiqae_latentt,51200,0.0025,0.6398612704013695,0.00390109870637784,1.5218571116902855e-05,iterative,51200.0,4511098,simulated_noise_v2,8.183412199985469,2500000
0.6423672082866361,0.00436760268654246,CABIQAE_latentt,cabiqae_latentt,29184,0.005,0.6467348109731785,0.0067992304560377794,4.622953479431171e-05,iterative,29184.0,7011099,simulated_noise_v2,4.496568199974718,5000000
0.6423672082866361,9.735023697277079e-05,CABIQAE_latentt,cabiqae_latentt,10368,0.0075,0.6424645585236088,0.00015154920070162007,2.296716023329992e-08,iterative,10368.0,9511100,simulated_noise_v2,1.691935899987584,7500000
0.6423672082866361,0.00041864651342859993,CABIQAE_latentt,cabiqae_latentt,6528,0.01,0.6419485617732075,0.0006517246024205398,4.2474495740021064e-07,iterative,6528.0,12011101,simulated_noise_v2,1.0651734999846667,10000000
0.6423672082866361,9.37306504542601e-05,CABIQAE_latentt,cabiqae_latentt,712448,0.0001,0.6422734776361818,0.0001459144384164077,2.1291023338375633e-08,iterative,712448.0,2121102,simulated_noise_v2,131.55714429999352,100000
0.6423672082866361,0.0014406525209338383,CABIQAE_latentt,cabiqae_latentt,203904,0.001,0.6438078608075699,0.00224272425856924,5.029812099974947e-06,iterative,203904.0,3021103,simulated_noise_v2,28.890219099994283,1000000
0.6423672082866361,0.00015942614058006566,CABIQAE_latentt,cabiqae_latentt,43008,0.0025,0.642207782146056,0.0002481853658210504,6.159597580772863e-08,iterative,43008.0,4521104,simulated_noise_v2,6.8215326000063214,2500000
0.6423672082866361,0.001594624806152023,CABIQAE_latentt,cabiqae_latentt,19968,0.005,0.6439618330927881,0.002482419378793184,6.162405972207937e-06,iterative,19968.0,7021105,simulated_noise_v2,3.2926670000015292,5000000
0.6423672082866361,0.0018996589753406123,CABIQAE_latentt,cabiqae_latentt,9728,0.0075,0.6442668672619767,0.0029572788754387187,8.745498347116093e-06,iterative,9728.0,9521106,simulated_noise_v2,1.6285394000005908,7500000
0.6423672082866361,0.007842534305389393,CABIQAE_latentt,cabiqae_latentt,11904,0.01,0.6502097425920255,0.012208802386266749,0.00014905485570691266,iterative,11904.0,12021107,simulated_noise_v2,1.8943934000271838,10000000
0.6423672082866361,0.00083176980521249,CABIQAE_latentt,cabiqae_latentt,776320,0.0001,0.6415354384814236,0.0012948509738394663,1.6766390444530141e-06,iterative,776320.0,2131108,simulated_noise_v2,130.8860546000069,100000
0.6423672082866361,0.0008320487542183841,CABIQAE_latentt,cabiqae_latentt,114688,0.001,0.6415351595324177,0.0012952852254673446,1.6777638153139898e-06,iterative,114688.0,3031109,simulated_noise_v2,16.971633500012103,1000000
0.6423672082866361,0.0018540638478424798,CABIQAE_latentt,cabiqae_latentt,47744,0.0025,0.6405131444387936,0.002886299026358709,8.330722069559233e-06,iterative,47744.0,4531110,simulated_noise_v2,7.572886599984486,2500000
