profile,scenario_id,objective_ry_offset,a_true,t_eff,k,K,p_ideal,p_noisy,c_est
realistic,5,0.56,0.6056665183230261,15.416651477832293,8.0,17.0,0.26983648906514385,0.4170833333333333,0.36025113767983336
realistic,5,0.56,0.6056665183230261,15.416651477832293,10.0,21.0,0.014411752374283741,0.37133333333333335,0.2649707180842665
realistic,5,0.56,0.6056665183230261,15.416651477832293,12.0,25.0,0.09048443183963491,0.4220833333333333,0.1902654568584185
realistic,6,0.6,0.6423672082866361,17.181330942010586,0.0,1.0,0.6423672082866361,0.6386666666666667,0.9740070647974016
realistic,6,0.6,0.6423672082866361,17.181330942010586,1.0,3.0,0.11906731363370228,0.18541666666666667,0.8258239436844648
realistic,6,0.6,0.6423672082866361,17.181330942010586,2.0,5.0,0.9959636934205677,0.8595833333333334,0.7250194683674428
realistic,6,0.6,0.6423672082866361,17.181330942010586,3.0,7.0,0.04984372244693333,0.21816666666666668,0.6260788694657478
realistic,6,0.6,0.6423672082866361,17.181330942010586,4.0,9.0,0.7583655433288832,0.6428333333333334,0.5528342962959092
realistic,6,0.6,0.6423672082866361,17.181330942010586,6.0,13.0,0.21279258546500254,0.36991666666666667,0.45292470441246957
realistic,6,0.6,0.6423672082866361,17.181330942010586,8.0,17.0,0.009574289691532572,0.3365,0.33338382667002087
realistic,6,0.6,0.6423672082866361,17.181330942010586,10.0,21.0,0.39094928725257516,0.4578333333333333,0.38667025280549966
realistic,6,0.6,0.6423672082866361,17.181330942010586,12.0,25.0,0.9023140344647872,0.579,0.19636401724114969
realistic,7,0.63,0.6692728078979026,15.387742301212768,0.0,1.0,0.6692728078979026,0.6695833333333333,1.0
realistic,7,0.63,0.6692728078979026,15.387742301212768,1.0,3.0,0.06978512434570153,0.13525,0.8478321430547112
realistic,7,0.63,0.6692728078979026,15.387742301212768,2.0,5.0,0.9939238426858319,0.8550833333333333,0.7189030021358772
realistic,7,0.63,0.6692728078979026,15.387742301212768,3.0,7.0,0.16880782850255896,0.2985,0.608408100617067
realistic,7,0.63,0.6692728078979026,15.387742301212768,4.0,9.0,0.5166246094164008,0.50525,nan
realistic,7,0.63,0.6692728078979026,15.387742301212768,6.0,13.0,0.012333138021077042,0.29633333333333334,0.4176348293181118
realistic,7,0.63,0.6692728078979026,15.387742301212768,8.0,17.0,0.2998329042385609,0.42125,0.393421304837509
realistic,7,0.63,0.6692728078979026,15.387742301212768,10.0,21.0,0.9123302555680745,0.5999166666666667,0.2423219381003457
realistic,7,0.63,0.6692728078979026,15.387742301212768,12.0,25.0,0.855355250222341,0.5685,0.19276484576248828
realistic,8,0.67,0.7041348196258655,15.383351999885184,0.0,1.0,0.7041348196258655,0.6899166666666666,0.9303492026237479
realistic,8,0.67,0.7041348196258655,15.383351999885184,1.0,3.0,0.023699654514650767,0.102,0.8356072040939603
realistic,8,0.67,0.7041348196258655,15.383351999885184,2.0,5.0,0.9308990968498324,0.80775,0.7142043282287276
realistic,8,0.67,0.7041348196258655,15.383351999885184,3.0,7.0,0.4017982615123564,0.43683333333333335,0.6432336905584897
realistic,8,0.67,0.7041348196258655,15.383351999885184,4.0,9.0,0.2000297071865897,0.31708333333333333,0.6097826053076724
realistic,8,0.67,0.7041348196258655,15.383351999885184,6.0,13.0,0.13581674257555998,0.34275,0.4317881088551302
realistic,8,0.67,0.7041348196258655,15.383351999885184,8.0,17.0,0.880967619234862,0.6259166666666667,0.33051802911638156
realistic,8,0.67,0.7041348196258655,15.383351999885184,10.0,21.0,0.7794529520573186,0.5698333333333333,0.24989298849492844
realistic,8,0.67,0.7041348196258655,15.383351999885184,12.0,25.0,0.05687976524596343,0.4098333333333333,0.2034812666966464
