a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind
0.07232750360492672,BAE,bae,25,0.07953389855508983,0.07526794736340667,0.0,0.005073419354321526,0.07740092295924825,0.07014509144452126,18432.0,12,-0.1,49,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07890329113430958,0.07359550547651204,0.0,0.003921894700484083,0.0762493983054108,0.05422411261290837,9728.0,4,-0.1,50,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07896218524441453,0.07304366380489455,0.0,0.0036754209197278204,0.07600292452465454,0.050816366341136406,9728.0,4,-0.1,51,hardware_replay
0.07232750360492672,BIQAE,biqae,21,0.073861818470121,0.06843957250721147,1.0,0.0011768081162604888,0.07115069548866623,0.016270547960407254,3200.0,10,-0.1,51,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07756695249513844,0.07269871528534373,0.0,0.002805330285314364,0.07513283389024109,0.038786494009773534,6272.0,4,-0.1,52,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07645997718012837,0.07127259883453824,1.0,0.0015387844024065817,0.0738662880073333,0.021275231768150844,7424.0,4,-0.1,53,hardware_replay
0.07232750360492672,BAE,bae,25,0.08011677691442881,0.07594112192002972,0.0,0.005701445812302544,0.07802894941722927,0.07882818468954014,17152.0,12,-0.1,53,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07732749302676635,0.07196372891221313,1.0,0.0023181073645630185,0.07464561096948974,0.03205015034426152,9728.0,4,-0.1,54,hardware_replay
0.07232750360492672,BAE,bae,37,0.0808661614722732,0.07618798698355587,0.0,0.006199570622987816,0.07852707422791454,0.08571525787550506,17792.0,18,-0.1,54,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,15,0.0725291419115309,0.0673572751827656,1.0,0.002384295057778471,0.06994320854714825,0.032965261331321,4608.0,7,-0.1,55,hardware_replay
0.07232750360492672,BAE,bae,25,0.0806639779938441,0.07712572663704188,0.0,0.0065673487105162714,0.07889485231544299,0.09080015738395987,16896.0,12,-0.1,55,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.08074511440169209,0.07490219350683679,0.0,0.005496150349337717,0.07782365395426444,0.07598976980263614,7424.0,4,-0.1,56,hardware_replay
0.07232750360492672,BAE,bae,31,0.079066290068808,0.07502106470131453,0.0,0.004716173780134544,0.07704367738506127,0.06520581445608326,19200.0,15,-0.1,56,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07634389043049981,0.07071045036714634,1.0,0.0011996667938963534,0.07352717039882307,0.01658659201690788,3968.0,4,-0.1,57,hardware_replay
0.07232750360492672,BAE,bae,37,0.07768714182985048,0.07304862748930413,0.0,0.0030403810546505844,0.0753678846595773,0.042036305735892746,16768.0,18,-0.1,57,hardware_replay
