a_true,abs_error,algorithm,algorithm_key,amplification_factor,estimate,grover_power,normalized_abs_error,objective_ry_offset,query_budget,repetition,run_kind,step_index
0.07232750360492672,0.027729431040173988,BAE,bae,1,0.10005693464510071,0,0.3833870887019685,-0.1,128.0,63,hardware_replay,0
0.07232750360492672,0.008543782333983715,BAE,bae,7,0.063783721270943,3,0.118126326890145,-0.1,1024.0,63,hardware_replay,1
0.07232750360492672,0.002234988480037156,BAE,bae,17,0.07009251512488957,8,0.03090094872132315,-0.1,3200.0,63,hardware_replay,2
0.07232750360492672,0.00010902357215908376,BAE,bae,21,0.0724365271770858,10,0.001507359810931694,-0.1,5888.0,63,hardware_replay,3
0.07232750360492672,0.0004606805688522758,BAE,bae,31,0.07186682303607445,15,0.006369369131950736,-0.1,9856.0,63,hardware_replay,4
0.07232750360492672,0.002199546529818394,BAE,bae,21,0.07452705013474512,10,0.030410928349372313,-0.1,12544.0,63,hardware_replay,5
0.07232750360492672,0.0016570212662999073,BAE,bae,31,0.07398452487122663,15,0.022909974542340436,-0.1,16512.0,63,hardware_replay,6
0.07232750360492672,0.011145253015234335,CABIQAE,cabiqae_latentt,1,0.08347275662016106,0,0.15409425819689365,-0.1,128.0,64,hardware_replay,0
0.07232750360492672,0.0018293331561374526,CABIQAE,cabiqae_latentt,3,0.07415683676106417,1,0.025292358576756466,-0.1,512.0,64,hardware_replay,1
0.07232750360492672,0.0048597584353603646,CABIQAE,cabiqae_latentt,9,0.07718726204028709,4,0.06719101577051158,-0.1,1664.0,64,hardware_replay,2
0.07232750360492672,0.004760082445895569,CABIQAE,cabiqae_latentt,9,0.07708758605082229,4,0.06581289562953099,-0.1,2816.0,64,hardware_replay,3
