run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,epsilon_target,budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,coverage,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,normalized_sq_error
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,15,BIQAE,biqae,0.003,1024,512.0,0.1229932156893701,0.1328730942948926,0.009879878605522502,0.0743557501836718,0.5864946085782612,0.5428853619787456,0.043609246599515594,0.07435575018367185,0.5864946085782612,0.5428853619787456,0.043609246599515594,0.07435575018367185,0.0,1,False,1,3,88.1593891015884,ok,2.655602052829773,2.655602052829773,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.005528777585376609
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,15,BIQAE,biqae,0.003,2048,512.0,0.1229932156893701,0.1328730942948926,0.009879878605522502,0.0743557501836718,0.5864946085782612,0.5428853619787456,0.043609246599515594,0.07435575018367185,0.5864946085782612,0.5428853619787456,0.043609246599515594,0.07435575018367185,0.0,1,False,1,3,88.1593891015884,ok,2.655602052829773,2.655602052829773,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.005528777585376609
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,15,BIQAE,biqae,0.003,4096,2432.0,0.13023963235216135,0.1328730942948926,0.0026334619427312578,0.019819376952919226,0.5864946085782612,0.5748706508499938,0.011623957728267409,0.01981937695291929,0.5864946085782612,0.5748706508499938,0.011623957728267409,0.01981937695291929,0.0,7,False,7,15,88.1593891015884,ok,12.614109750941422,12.614109750941422,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.00039280770280190576
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,15,BIQAE,biqae,0.003,8192,2432.0,0.13023963235216135,0.1328730942948926,0.0026334619427312578,0.019819376952919226,0.5864946085782612,0.5748706508499938,0.011623957728267409,0.01981937695291929,0.5864946085782612,0.5748706508499938,0.011623957728267409,0.01981937695291929,0.0,7,False,7,15,88.1593891015884,ok,12.614109750941422,12.614109750941422,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.00039280770280190576
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,0.003,1024,640.0,0.12474458379529174,0.1328730942948926,0.008128510499600866,0.0611749921437128,0.5864946085782612,0.5506158055061561,0.035878803072105114,0.06117499214371292,0.5864946085782612,0.5506158055061561,0.035878803072105114,0.06117499214371292,1.0,1,False,1,3,88.1593891015884,ok,3.6437813657458817,3.6437813657458817,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.003742379663783323
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,0.003,2048,2048.0,0.13011684148293706,0.1328730942948926,0.002756252811955545,0.020743498347667293,0.5864946085782612,0.5743286586343023,0.01216594994395892,0.020743498347667266,0.5864946085782612,0.5743286586343023,0.01216594994395892,0.020743498347667266,1.0,5,False,5,11,88.1593891015884,ok,11.660100370386822,11.660100370386822,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.00043029272369967574
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,0.003,4096,2048.0,0.13011684148293706,0.1328730942948926,0.002756252811955545,0.020743498347667293,0.5864946085782612,0.5743286586343023,0.01216594994395892,0.020743498347667266,0.5864946085782612,0.5743286586343023,0.01216594994395892,0.020743498347667266,1.0,5,False,5,11,88.1593891015884,ok,11.660100370386822,11.660100370386822,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.00043029272369967574
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,0.003,8192,5504.0,0.13470576040818066,0.1328730942948926,0.0018326661132880562,0.013792605064353501,0.5864946085782612,0.5945838970867537,0.008089288508492554,0.013792605064353508,0.5864946085782612,0.5945838970867537,0.008089288508492554,0.013792605064353508,1.0,13,False,13,27,88.1593891015884,ok,31.336519745414584,31.336519745414584,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.00019023595446122986
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,BIQAE,biqae,0.003,1024,512.0,0.12131338982069237,0.1328730942948926,0.011559704474200239,0.08699808291169277,0.5864946085782612,0.5354707019939088,0.05102390658435241,0.08699808291169284,0.5864946085782612,0.5354707019939088,0.05102390658435241,0.08699808291169284,1.0,1,False,1,3,88.1593891015884,ok,2.863644727272913,2.863644727272913,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.007568666430309769
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,BIQAE,biqae,0.003,2048,512.0,0.12131338982069237,0.1328730942948926,0.011559704474200239,0.08699808291169277,0.5864946085782612,0.5354707019939088,0.05102390658435241,0.08699808291169284,0.5864946085782612,0.5354707019939088,0.05102390658435241,0.08699808291169284,1.0,1,False,1,3,88.1593891015884,ok,2.863644727272913,2.863644727272913,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.007568666430309769
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,BIQAE,biqae,0.003,4096,2432.0,0.13329351006932472,0.1328730942948926,0.0004204157744321091,0.0031640399184131073,0.5864946085782612,0.5883503009317369,0.001855692353475713,0.0031640399184131485,0.5864946085782612,0.5883503009317369,0.001855692353475713,0.0031640399184131485,1.0,7,False,7,15,88.1593891015884,ok,13.602312454546336,13.602312454546336,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.0011148605311622e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,BIQAE,biqae,0.003,8192,2432.0,0.13329351006932472,0.1328730942948926,0.0004204157744321091,0.0031640399184131073,0.5864946085782612,0.5883503009317369,0.001855692353475713,0.0031640399184131485,0.5864946085782612,0.5883503009317369,0.001855692353475713,0.0031640399184131485,1.0,7,False,7,15,88.1593891015884,ok,13.602312454546336,13.602312454546336,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.0011148605311622e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,CABIQAE,cabiqae_latentt,0.003,1024,512.0,0.14814325854204746,0.1328730942948926,0.015270164247154855,0.11492292196691781,0.5864946085782612,0.6538962827139186,0.06740167413565745,0.1149229219669177,0.5864946085782612,0.6538962827139186,0.06740167413565745,0.1149229219669177,1.0,1,False,1,3,88.1593891015884,ok,2.793326990911737,2.793326990911737,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.01320727799341428
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,CABIQAE,cabiqae_latentt,0.003,2048,1664.0,0.141038744385017,0.1328730942948926,0.008165650090124404,0.0614545038892669,0.5864946085782612,0.622537343782168,0.03604273520390677,0.06145450388926682,0.5864946085782612,0.622537343782168,0.03604273520390677,0.06145450388926682,1.0,4,False,4,9,88.1593891015884,ok,9.078312720463146,9.078312720463146,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0037766560482759204
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,CABIQAE,cabiqae_latentt,0.003,4096,1664.0,0.141038744385017,0.1328730942948926,0.008165650090124404,0.0614545038892669,0.5864946085782612,0.622537343782168,0.03604273520390677,0.06145450388926682,0.5864946085782612,0.622537343782168,0.03604273520390677,0.06145450388926682,1.0,4,False,4,9,88.1593891015884,ok,9.078312720463146,9.078312720463146,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0037766560482759204
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,BIQAE,biqae,0.003,1024,768.0,0.1430244326240629,0.1328730942948926,0.010151338329170284,0.07639875012348894,0.5864946085782612,0.6313020636278052,0.044807455049543976,0.07639875012348885,0.5864946085782612,0.6313020636278052,0.044807455049543976,0.07639875012348885,0.0,2,False,2,5,88.1593891015884,ok,4.65356788749826,4.65356788749826,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.005836769020431302
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,BIQAE,biqae,0.003,2048,768.0,0.1430244326240629,0.1328730942948926,0.010151338329170284,0.07639875012348894,0.5864946085782612,0.6313020636278052,0.044807455049543976,0.07639875012348885,0.5864946085782612,0.6313020636278052,0.044807455049543976,0.07639875012348885,0.0,2,False,2,5,88.1593891015884,ok,4.65356788749826,4.65356788749826,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.005836769020431302
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,BIQAE,biqae,0.003,4096,3200.0,0.1348343896069545,0.1328730942948926,0.001961295312061906,0.014760665599531344,0.5864946085782612,0.5951516593714129,0.00865705079315171,0.014760665599531292,0.5864946085782612,0.5951516593714129,0.00865705079315171,0.014760665599531292,0.0,9,False,9,19,88.1593891015884,ok,19.389866197909416,19.389866197909416,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.000217877248941188
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,BIQAE,biqae,0.003,8192,3200.0,0.1348343896069545,0.1328730942948926,0.001961295312061906,0.014760665599531344,0.5864946085782612,0.5951516593714129,0.00865705079315171,0.014760665599531292,0.5864946085782612,0.5951516593714129,0.00865705079315171,0.014760665599531292,0.0,9,False,9,19,88.1593891015884,ok,19.389866197909416,19.389866197909416,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.000217877248941188
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,BIQAE,biqae,0.003,16384,3200.0,0.1348343896069545,0.1328730942948926,0.001961295312061906,0.014760665599531344,0.5864946085782612,0.5951516593714129,0.00865705079315171,0.014760665599531292,0.5864946085782612,0.5951516593714129,0.00865705079315171,0.014760665599531292,0.0,9,False,9,19,88.1593891015884,ok,19.389866197909416,19.389866197909416,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.000217877248941188
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,0.003,1024,512.0,0.13371449700415716,0.1328730942948926,0.0008414027092645548,0.0063323783775004385,0.5864946085782612,0.5902085143561427,0.0037139057778815543,0.006332378377500421,0.5864946085782612,0.5902085143561427,0.0037139057778815543,0.006332378377500421,0.0,1,False,1,3,88.1593891015884,ok,2.8661547882400233,2.8661547882400233,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,4.009901591583509e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,0.003,2048,512.0,0.13371449700415716,0.1328730942948926,0.0008414027092645548,0.0063323783775004385,0.5864946085782612,0.5902085143561427,0.0037139057778815543,0.006332378377500421,0.5864946085782612,0.5902085143561427,0.0037139057778815543,0.006332378377500421,0.0,1,False,1,3,88.1593891015884,ok,2.8661547882400233,2.8661547882400233,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,4.009901591583509e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,0.003,4096,2432.0,0.13118105707894837,0.1328730942948926,0.001692037215944242,0.01273423506032764,0.5864946085782612,0.5790260483710107,0.0074685602072505075,0.012734235060327772,0.5864946085782612,0.5790260483710107,0.0074685602072505075,0.012734235060327772,0.0,7,False,7,15,88.1593891015884,ok,13.614235244140112,13.614235244140112,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0001621607425716777
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,0.003,8192,2432.0,0.13118105707894837,0.1328730942948926,0.001692037215944242,0.01273423506032764,0.5864946085782612,0.5790260483710107,0.0074685602072505075,0.012734235060327772,0.5864946085782612,0.5790260483710107,0.0074685602072505075,0.012734235060327772,0.0,7,False,7,15,88.1593891015884,ok,13.614235244140112,13.614235244140112,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0001621607425716777
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,BIQAE,biqae,0.003,1024,512.0,0.12505710071799322,0.1328730942948926,0.007815993576899383,0.058822996622272646,0.5864946085782612,0.551995238198881,0.03449937037938022,0.05882299662227273,0.5864946085782612,0.551995238198881,0.03449937037938022,0.05882299662227273,1.0,1,False,1,3,88.1593891015884,ok,2.6138418727258053,2.6138418727258053,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.003460144931623899
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,BIQAE,biqae,0.003,2048,512.0,0.12505710071799322,0.1328730942948926,0.007815993576899383,0.058822996622272646,0.5864946085782612,0.551995238198881,0.03449937037938022,0.05882299662227273,0.5864946085782612,0.551995238198881,0.03449937037938022,0.05882299662227273,1.0,1,False,1,3,88.1593891015884,ok,2.6138418727258053,2.6138418727258053,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.003460144931623899
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,BIQAE,biqae,0.003,4096,2432.0,0.132712584725131,0.1328730942948926,0.00016050956976160213,0.001207991509593164,0.5864946085782612,0.5857861280706764,0.0007084805075847633,0.0012079915095932624,0.5864946085782612,0.5857861280706764,0.0007084805075847633,0.0012079915095932624,1.0,7,False,7,15,88.1593891015884,ok,12.415748895447575,12.415748895447575,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.459243487249171e-06
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,BIQAE,biqae,0.003,8192,2432.0,0.132712584725131,0.1328730942948926,0.00016050956976160213,0.001207991509593164,0.5864946085782612,0.5857861280706764,0.0007084805075847633,0.0012079915095932624,0.5864946085782612,0.5857861280706764,0.0007084805075847633,0.0012079915095932624,1.0,7,False,7,15,88.1593891015884,ok,12.415748895447575,12.415748895447575,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.459243487249171e-06
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,0.003,1024,512.0,0.11768977032741129,0.1328730942948926,0.015183323967481316,0.11426936392242154,0.5864946085782612,0.5194762427120937,0.0670183658661675,0.11426936392242153,0.5864946085782612,0.5194762427120937,0.0670183658661675,0.11426936392242153,1.0,1,False,1,3,88.1593891015884,ok,2.22889519420088,2.22889519420088,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.013057487531234814
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,0.003,2048,1920.0,0.13159695295711477,0.1328730942948926,0.0012761413377778419,0.00960421178230132,0.5864946085782612,0.5808617901482976,0.005632818429963549,0.00960421178230134,0.5864946085782612,0.5808617901482976,0.005632818429963549,0.00960421178230134,1.0,5,False,5,11,88.1593891015884,ok,8.3583569782533,8.3583569782533,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,9.224088395929552e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,0.003,4096,1920.0,0.13159695295711477,0.1328730942948926,0.0012761413377778419,0.00960421178230132,0.5864946085782612,0.5808617901482976,0.005632818429963549,0.00960421178230134,0.5864946085782612,0.5808617901482976,0.005632818429963549,0.00960421178230134,1.0,5,False,5,11,88.1593891015884,ok,8.3583569782533,8.3583569782533,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,9.224088395929552e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,0.003,8192,5376.0,0.1356203256894769,0.1328730942948926,0.0027472313945842985,0.020675603357947065,0.5864946085782612,0.5986207384767998,0.012126129898538562,0.020675603357947093,0.5864946085782612,0.5986207384767998,0.012126129898538562,0.020675603357947093,1.0,13,False,13,27,88.1593891015884,ok,23.40339953910924,23.40339953910924,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.00042748057421515193
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,BIQAE,biqae,0.003,1024,512.0,0.1248940088188509,0.1328730942948926,0.007979085476041703,0.06005042268627595,0.5864946085782612,0.5512753594299146,0.03521924914834662,0.06005042268627607,0.5864946085782612,0.5512753594299146,0.03521924914834662,0.06005042268627607,1.0,1,False,1,3,88.1593891015884,ok,3.0161754272730006,3.0161754272730006,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0036060532648004057
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,BIQAE,biqae,0.003,2048,512.0,0.1248940088188509,0.1328730942948926,0.007979085476041703,0.06005042268627595,0.5864946085782612,0.5512753594299146,0.03521924914834662,0.06005042268627607,0.5864946085782612,0.5512753594299146,0.03521924914834662,0.06005042268627607,1.0,1,False,1,3,88.1593891015884,ok,3.0161754272730006,3.0161754272730006,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0036060532648004057
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,BIQAE,biqae,0.003,4096,2432.0,0.1330537992477109,0.1328730942948926,0.00018070495281830024,0.0013599815205420876,0.5864946085782612,0.5872922304078252,0.0007976218295639992,0.001359981520542086,0.5864946085782612,0.5872922304078252,0.0007976218295639992,0.001359981520542086,1.0,7,False,7,15,88.1593891015884,ok,14.326833279546753,14.326833279546753,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.8495497362159687e-06
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,BIQAE,biqae,0.003,8192,2432.0,0.1330537992477109,0.1328730942948926,0.00018070495281830024,0.0013599815205420876,0.5864946085782612,0.5872922304078252,0.0007976218295639992,0.001359981520542086,0.5864946085782612,0.5872922304078252,0.0007976218295639992,0.001359981520542086,1.0,7,False,7,15,88.1593891015884,ok,14.326833279546753,14.326833279546753,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.8495497362159687e-06
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,CABIQAE,cabiqae_latentt,0.003,1024,896.0,0.13338392238749786,0.1328730942948926,0.0005108280926052478,0.0038444810464904108,0.5864946085782612,0.5887493759848091,0.002254767406547953,0.0038444810464904372,0.5864946085782612,0.5887493759848091,0.002254767406547953,0.0038444810464904372,1.0,2,False,2,5,88.1593891015884,ok,4.889968226318607,4.889968226318607,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.4780034516824004e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,CABIQAE,cabiqae_latentt,0.003,2048,896.0,0.13338392238749786,0.1328730942948926,0.0005108280926052478,0.0038444810464904108,0.5864946085782612,0.5887493759848091,0.002254767406547953,0.0038444810464904372,0.5864946085782612,0.5887493759848091,0.002254767406547953,0.0038444810464904372,1.0,2,False,2,5,88.1593891015884,ok,4.889968226318607,4.889968226318607,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.4780034516824004e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,CABIQAE,cabiqae_latentt,0.003,4096,2816.0,0.1352200290614819,0.1328730942948926,0.002346934766589287,0.017662979695352056,0.5864946085782612,0.5968538509410124,0.010359242362751209,0.017662979695351935,0.5864946085782612,0.5968538509410124,0.010359242362751209,0.017662979695351935,1.0,7,False,7,15,88.1593891015884,ok,15.368471568429907,15.368471568429907,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.000311980851718419
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,BIQAE,biqae,0.003,1024,768.0,0.1396677282986018,0.1328730942948926,0.0067946340037091935,0.051136266824865884,0.5864946085782612,0.6164857533738644,0.029991144795603164,0.05113626682486575,0.5864946085782612,0.6164857533738644,0.029991144795603164,0.05113626682486575,0.0,2,False,2,5,88.1593891015884,ok,4.559554879122496,4.559554879122496,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.002614917784783879
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,BIQAE,biqae,0.003,2048,768.0,0.1396677282986018,0.1328730942948926,0.0067946340037091935,0.051136266824865884,0.5864946085782612,0.6164857533738644,0.029991144795603164,0.05113626682486575,0.5864946085782612,0.6164857533738644,0.029991144795603164,0.05113626682486575,0.0,2,False,2,5,88.1593891015884,ok,4.559554879122496,4.559554879122496,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.002614917784783879
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,BIQAE,biqae,0.003,4096,768.0,0.1396677282986018,0.1328730942948926,0.0067946340037091935,0.051136266824865884,0.5864946085782612,0.6164857533738644,0.029991144795603164,0.05113626682486575,0.5864946085782612,0.6164857533738644,0.029991144795603164,0.05113626682486575,0.0,2,False,2,5,88.1593891015884,ok,4.559554879122496,4.559554879122496,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.002614917784783879
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,BIQAE,biqae,0.003,8192,4224.0,0.13332016997495788,0.1328730942948926,0.0004470756800652731,0.0033646817848092957,0.5864946085782612,0.5884679763046333,0.0019733677263721328,0.0033646817848092953,0.5864946085782612,0.5884679763046333,0.0019733677263721328,0.0033646817848092953,0.0,13,False,13,27,88.1593891015884,ok,25.077551835173725,25.077551835173725,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.1321083513027467e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,BIQAE,biqae,0.003,16384,4224.0,0.13332016997495788,0.1328730942948926,0.0004470756800652731,0.0033646817848092957,0.5864946085782612,0.5884679763046333,0.0019733677263721328,0.0033646817848092953,0.5864946085782612,0.5884679763046333,0.0019733677263721328,0.0033646817848092953,0.0,13,False,13,27,88.1593891015884,ok,25.077551835173725,25.077551835173725,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,1.1321083513027467e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,21,CABIQAE,cabiqae_latentt,0.003,1024,512.0,0.13668663568193126,0.1328730942948926,0.0038135413870386548,0.028700629027085433,0.5864946085782612,0.6033273727654516,0.016832764187190374,0.02870062902708547,0.5864946085782612,0.6033273727654516,0.016832764187190374,0.02870062902708547,1.0,1,False,1,3,88.1593891015884,ok,2.804171903705638,2.804171903705638,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.000823726106550379
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,21,CABIQAE,cabiqae_latentt,0.003,2048,512.0,0.13668663568193126,0.1328730942948926,0.0038135413870386548,0.028700629027085433,0.5864946085782612,0.6033273727654516,0.016832764187190374,0.02870062902708547,0.5864946085782612,0.6033273727654516,0.016832764187190374,0.02870062902708547,1.0,1,False,1,3,88.1593891015884,ok,2.804171903705638,2.804171903705638,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.000823726106550379
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,21,CABIQAE,cabiqae_latentt,0.003,4096,2432.0,0.1358154177203893,0.1328730942948926,0.00294232342549669,0.022143861713392696,0.5864946085782612,0.5994818640862686,0.01298725550800739,0.02214386171339269,0.5864946085782612,0.5994818640862686,0.01298725550800739,0.02214386171339269,1.0,7,False,7,15,88.1593891015884,ok,13.319816542601782,13.319816542601782,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0004903506115818589
