run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,epsilon_target,final_queries,final_estimate,a_true,final_abs_error,final_normalized_abs_error,min_abs_error,min_normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,min_processed_abs_error,min_processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,ci_low,ci_high,processed_ci_low,processed_ci_high,cva_ci_low,cva_ci_high,coverage,k_max,k_max_exceeds_calibration,amplification_factor_max,t_eff,calibration_status,runtime_wall_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_queries_requested,max_queries_reached,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,15,CABIQAE,cabiqae_latentt,0.003,6912.0,0.13573951052088246,0.1328730942948926,0.0028664162259898485,0.021572585790982278,0.000716177830978465,0.005389938683816695,0.5864946085782612,0.5991468138377642,0.012652205259503058,0.021572585790982188,0.0031611699786259218,0.005389938683816731,0.5864946085782612,0.5991468138377642,0.012652205259503058,0.021572585790982188,0.13279516087887305,0.13868386016289183,0.5861506147203164,0.612143012955212,0.5861506147203164,0.612143012955212,1.0,17,False,35,88.1593891015884,ok,37.368796700029634,1.079996582120657e-05,1.079996582120657e-05,4,0,25,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,15,BIQAE,biqae,0.003,13568.0,0.1303084530045749,0.1328730942948926,0.0025646412903177207,0.01930143422885803,0.0025646412903177207,0.01930143422885803,0.5864946085782612,0.575174421465208,0.01132018711305316,0.019301434228858057,0.01132018711305316,0.019301434228858057,0.5864946085782612,0.575174421465208,0.01132018711305316,0.019301434228858057,0.12937575421693295,0.1312411517922168,0.5710575397647982,0.5792913031656177,0.5710575397647982,0.5792913031656177,0.0,43,True,87,88.1593891015884,ok,70.37345439998899,9.637340600020252,9.637340600020252,3,1,26,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,0.003,13824.0,0.13269669678472076,0.1328730942948926,0.00017639751017184402,0.0013275638014446723,0.00017639751017184402,0.0013275638014446723,0.5864946085782612,0.5857159995661702,0.0007786090120910361,0.0013275638014447993,0.0007786090120910361,0.0013275638014447993,0.5864946085782612,0.5857159995661702,0.0007786090120910361,0.0013275638014447993,0.13128725478836148,0.13410613878108005,0.5794947992821314,0.591937199850209,0.5794947992821314,0.591937199850209,1.0,32,True,65,88.1593891015884,ok,78.70567750011105,6.985386199783534,6.985386199783534,5,1,27,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,16,BIQAE,biqae,0.003,11264.0,0.13199909019417108,0.1328730942948926,0.000874004100721526,0.006577735736189002,0.0004204157744321091,0.0031640399184131073,0.5864946085782612,0.5826368020323337,0.003857806545927489,0.006577735736189138,0.001855692353475713,0.0031640399184131485,0.5864946085782612,0.5826368020323337,0.003857806545927489,0.006577735736189138,0.13082918635044335,0.1331689940378988,0.5774729101207139,0.5878006939439536,0.5774729101207139,0.5878006939439536,1.0,34,True,69,88.1593891015884,ok,63.00018400000408,1.1899974197149277e-05,1.1899974197149277e-05,4,0,27,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,CABIQAE,cabiqae_latentt,0.003,5632.0,0.1334104028876572,0.1328730942948926,0.0005373085927646015,0.004043772711216635,0.0003136737955882485,0.0023607021214700915,0.5864946085782612,0.5888662594717056,0.002371650893444377,0.004043772711216503,0.0013845390667014401,0.002360702121470037,0.5864946085782612,0.5888662594717056,0.002371650893444377,0.004043772711216503,0.1311166221512189,0.13570418362409556,0.5787416361059242,0.5989908828374871,0.5787416361059242,0.5989908828374871,1.0,15,False,31,88.1593891015884,ok,30.726596900029108,1.1499971151351929e-05,1.1499971151351929e-05,4,0,27,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,17,BIQAE,biqae,0.003,18432.0,0.13361389522101424,0.1328730942948926,0.0007408009261216375,0.005575251559036753,0.0007408009261216375,0.005575251559036753,0.5864946085782612,0.5897644635591037,0.003269854980842535,0.005575251559036641,0.003269854980842535,0.005575251559036641,0.5864946085782612,0.5897644635591037,0.003269854980842535,0.005575251559036641,0.13292429943309197,0.1343034910089365,0.586720625272196,0.5928083018460113,0.586720625272196,0.5928083018460113,0.0,59,True,119,88.1593891015884,ok,111.68562929995824,13.236551800044253,13.236551800044253,3,1,28,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,0.003,8704.0,0.1299076724609758,0.1328730942948926,0.0029654218339168203,0.022317699829699875,0.0008414027092645548,0.0063323783775004385,0.5864946085782612,0.5734053979522742,0.013089210625987002,0.022317699829699958,0.0037139057778815543,0.006332378377500421,0.5864946085782612,0.5734053979522742,0.013089210625987002,0.022317699829699958,0.12736519069257501,0.13245015422937653,0.5621830217632605,0.5846277741412877,0.5621830217632605,0.5846277741412877,0.0,24,False,49,88.1593891015884,ok,48.7246314000804,1.2499978765845299e-05,1.2499978765845299e-05,4,0,28,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,18,BIQAE,biqae,0.003,11264.0,0.13270696807901136,0.1328730942948926,0.000166126215881246,0.0012502622653804757,0.00016050956976160213,0.001207991509593164,0.5864946085782612,0.5857613365003067,0.0007332720779544832,0.0012502622653804605,0.0007084805075847633,0.0012079915095932624,0.5864946085782612,0.5857613365003067,0.0007332720779544832,0.0012502622653804605,0.13153397266642625,0.13387996349159648,0.580583798571963,0.5909388744286505,0.580583798571963,0.5909388744286505,1.0,34,True,69,88.1593891015884,ok,57.50452119996771,1.2200092896819115e-05,1.2200092896819115e-05,4,0,28,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,0.003,8832.0,0.13555489931600762,0.1328730942948926,0.002681805021115008,0.020183205902943223,0.0012761413377778419,0.00960421178230132,0.5864946085782612,0.5983319500241623,0.011837341445901095,0.020183205902943153,0.005632818429963549,0.00960421178230134,0.5864946085782612,0.5983319500241623,0.011837341445901095,0.020183205902943153,0.13282297812154004,0.13828682051047522,0.5862733985159093,0.6103905015324154,0.5862733985159093,0.6103905015324154,1.0,13,False,27,88.1593891015884,ok,38.44844209996518,1.4599994756281376e-05,1.4599994756281376e-05,5,0,28,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,19,BIQAE,biqae,0.003,11264.0,0.13239781580111742,0.1328730942948926,0.00047527849377518305,0.0035769355436276002,0.00018070495281830024,0.0013599815205420876,0.5864946085782612,0.5843967551666917,0.002097853411569539,0.0035769355436276,0.0007976218295639992,0.001359981520542086,0.5864946085782612,0.5843967551666917,0.002097853411569539,0.0035769355436276,0.1312234251748757,0.13357220642735915,0.5792130588411813,0.589580451492202,0.5792130588411813,0.589580451492202,1.0,34,True,69,88.1593891015884,ok,66.35585940000601,1.3999990187585354e-05,1.3999990187585354e-05,4,0,28,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,CABIQAE,cabiqae_latentt,0.003,7296.0,0.13401171547763197,0.1328730942948926,0.0011386211827393578,0.008569238104836731,0.0005108280926052478,0.0038444810464904108,0.5864946085782612,0.5915204205263713,0.005025811948110137,0.008569238104836728,0.002254767406547953,0.0038444810464904372,0.5864946085782612,0.5915204205263713,0.005025811948110137,0.008569238104836728,0.13109969785964404,0.13692373309561987,0.5786669332037653,0.6043739078489772,0.5786669332037653,0.6043739078489772,1.0,17,False,35,88.1593891015884,ok,39.81831270002294,1.4999997802078724e-05,1.4999997802078724e-05,5,0,28,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,20,BIQAE,biqae,0.003,23296.0,0.13470362682385079,0.1328730942948926,0.0018305325289581786,0.013776547755376093,0.0004470756800652731,0.0033646817848092957,0.5864946085782612,0.5945744795616101,0.008079870983348947,0.01377654775537596,0.0019733677263721328,0.0033646817848092953,0.5864946085782612,0.5945744795616101,0.008079870983348947,0.01377654775537596,0.13415375197747453,0.13525350167022704,0.5921473619084551,0.5970015972147652,0.5921473619084551,0.5970015972147652,0.0,74,True,149,88.1593891015884,ok,138.30649800004903,16.653562799911015,16.653562799911015,3,1,29,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,21,CABIQAE,cabiqae_latentt,0.003,6912.0,0.13567329386852517,0.1328730942948926,0.0028001995736325613,0.021074240714361054,0.0028001995736325613,0.021074240714361054,0.5864946085782612,0.5988545371371145,0.012359928558853261,0.02107424071436109,0.012359928558853261,0.02107424071436109,0.5864946085782612,0.5988545371371145,0.012359928558853261,0.02107424071436109,0.13273817738720078,0.13860841034984958,0.585899092688553,0.611809981585676,0.585899092688553,0.611809981585676,1.0,17,False,35,88.1593891015884,ok,37.85632070002612,1.1899974197149277e-05,1.1899974197149277e-05,4,0,29,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,21,BIQAE,biqae,0.003,11264.0,0.13279114784027202,0.1328730942948926,8.194645462059058e-05,0.0006167272242394105,4.661457627500032e-05,0.00035082028097837485,0.5864946085782612,0.5861329013862813,0.00036170719197992085,0.0006167272242395303,0.0002057542033736537,0.00035082028097824887,0.5864946085782612,0.5861329013862813,0.00036170719197992085,0.0006167272242395303,0.13161815439873684,0.13396414128180723,0.5809553721580447,0.591310430614518,0.5809553721580447,0.591310430614518,1.0,34,True,69,88.1593891015884,ok,59.212681100005284,1.2899981811642647e-05,1.2899981811642647e-05,4,0,29,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,22,CABIQAE,cabiqae_latentt,0.003,8576.0,0.1341824777550631,0.1328730942948926,0.0013093834601704823,0.009854391267990608,0.0013093834601704823,0.009854391267990608,0.5864946085782612,0.5922741559277583,0.005779547349497149,0.009854391267990545,0.005779547349497149,0.009854391267990545,0.5864946085782612,0.5922741559277583,0.005779547349497149,0.009854391267990545,0.13153863307471347,0.1368263224354127,0.5806043693605694,0.6039439424949473,0.5806043693605694,0.6039439424949473,1.0,13,False,27,88.1593891015884,ok,35.3959725999739,1.3899989426136017e-05,1.3899989426136017e-05,5,0,29,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,22,BIQAE,biqae,0.003,8192.0,0.13747775156245998,0.1328730942948926,0.004604657267567369,0.03465454983194716,0.004604657267567369,0.03465454983194716,0.5864946085782612,0.6068193152174048,0.020324706639143653,0.03465454983194709,0.020324706639143653,0.03465454983194709,0.5864946085782612,0.6068193152174048,0.020324706639143653,0.03465454983194709,0.13585761515529773,0.13909788796962222,0.5996681212679874,0.6139705091668223,0.5996681212679874,0.6139705091668223,0.0,25,True,51,88.1593891015884,ok,42.84310150006786,5.610075099859387,5.610075099859387,3,1,30,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,23,CABIQAE,cabiqae_latentt,0.003,8704.0,0.12993508252806885,0.1328730942948926,0.0029380117668237615,0.022111412264572312,0.0016544503407529276,0.012451357060151805,0.5864946085782612,0.5735263844970383,0.01296822408122289,0.02211141226457229,0.007302653785261959,0.012451357060151902,0.5864946085782612,0.5735263844970383,0.01296822408122289,0.02211141226457229,0.1274014880824619,0.13246867697367576,0.5623432364672764,0.5847095325268,0.5623432364672764,0.5847095325268,0.0,24,False,49,88.1593891015884,ok,49.105548099963926,1.1200085282325745e-05,1.1200085282325745e-05,4,0,30,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,23,BIQAE,biqae,0.003,14464.0,0.15214096288307874,0.1328730942948926,0.019267868588186132,0.1450095573557118,0.01862621025943481,0.1401804508149455,0.5864946085782612,0.6715419321597063,0.08504732358144507,0.14500955735571172,0.08221507863103561,0.14018045081494543,0.5864946085782612,0.6715419321597063,0.08504732358144507,0.14500955735571172,0.1511365116047908,0.15314541416136668,0.6671083388696457,0.6759755254497668,0.6671083388696457,0.6759755254497668,0.0,42,True,85,88.1593891015884,ok,83.3834330001846,2.154174199793488,2.154174199793488,4,1,31,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,24,CABIQAE,cabiqae_latentt,0.003,11392.0,0.1305065170048513,0.1328730942948926,0.002366577290041305,0.01781080889701439,0.00015960123303856988,0.0012011553872927655,0.5864946085782612,0.5760486651857445,0.010445943392516699,0.017810808897014446,0.0007044711587118613,0.0012011553872926309,0.5864946085782612,0.5760486651857445,0.010445943392516699,0.017810808897014446,0.1286634943974687,0.13234953961223392,0.5679136636758165,0.5841836666956725,0.5679136636758165,0.5841836666956725,0.0,28,True,57,88.1593891015884,ok,64.28524619992822,2.4828505001496524,2.4828505001496524,4,1,32,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,24,BIQAE,biqae,0.003,10240.0,0.15008399234595726,0.1328730942948926,0.017210898051064655,0.1295288421060441,0.013634349322256517,0.10261181463868864,0.5864946085782612,0.6624625761288409,0.07596796755057966,0.12952884210604398,0.060181276062022726,0.10261181463868854,0.5864946085782612,0.6624625761288409,0.07596796755057966,0.12952884210604398,0.14861941953824628,0.1515485651536682,0.6559980314431691,0.6689271208145126,0.6559980314431691,0.6689271208145126,0.0,28,True,57,88.1593891015884,ok,33.78091440000571,1.7386585999047384,1.7386585999047384,3,1,33,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,25,CABIQAE,cabiqae_latentt,0.003,8576.0,0.13061550927061472,0.1328730942948926,0.0022575850242778916,0.01699053548995787,0.0022575850242778916,0.01699053548995787,0.5864946085782612,0.5765297511165433,0.009964857461717935,0.016990535489957936,0.009964857461717935,0.016990535489957936,0.5864946085782612,0.5765297511165433,0.009964857461717935,0.016990535489957936,0.12913403300402276,0.1320969855372067,0.5699905954830898,0.5830689067499968,0.5699905954830898,0.5830689067499968,0.0,22,False,45,88.1593891015884,ok,47.04599939996842,4.840935399988666,4.840935399988666,4,1,34,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,25,BIQAE,biqae,0.003,4608.0,0.1314165512322265,0.1328730942948926,0.0014565430626660991,0.010961911216077444,0.0014565430626660991,0.010961911216077444,0.5864946085782612,0.5800655067503182,0.006429101827942985,0.010961911216077432,0.006429101827942985,0.010961911216077432,0.5864946085782612,0.5800655067503182,0.006429101827942985,0.010961911216077432,0.12844958220729746,0.13438352025715553,0.566969466907386,0.5931615465932502,0.566969466907386,0.5931615465932502,1.0,13,False,27,88.1593891015884,ok,24.39650559995789,1.1600088328123093e-05,1.1600088328123093e-05,4,0,34,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,26,CABIQAE,cabiqae_latentt,0.003,10880.0,0.13048053162678822,0.1328730942948926,0.002392562668104392,0.01800637428367887,0.0003386352834764128,0.0025485617330839065,0.5864946085782612,0.5759339671408412,0.01056064143741997,0.018006374283678978,0.0014947177160825609,0.0025485617330838727,0.5864946085782612,0.5759339671408412,0.01056064143741997,0.018006374283678978,0.1283881280271135,0.13257293522646293,0.5666982114997826,0.5851697227818998,0.5666982114997826,0.5851697227818998,0.0,24,False,49,88.1593891015884,ok,61.40808280010242,1.5099998563528061e-05,1.5099998563528061e-05,5,0,34,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,26,BIQAE,biqae,0.003,4608.0,0.1520911650388556,0.1328730942948926,0.019218070743963006,0.14463477986981532,0.019218070743963006,0.14463477986981532,0.5864946085782612,0.6713221271848114,0.08482751860655025,0.1446347798698152,0.08482751860655025,0.1446347798698152,0.5864946085782612,0.6713221271848114,0.08482751860655025,0.1446347798698152,0.1491128750477927,0.15506945502991853,0.6581761172133395,0.6844681371562835,0.6581761172133395,0.6844681371562835,0.0,14,False,29,88.1593891015884,ok,24.587376900133677,3.205406899913214,3.205406899913214,3,1,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,27,CABIQAE,cabiqae_latentt,0.003,8704.0,0.13083335668537616,0.1328730942948926,0.002039737609516451,0.015351020613620606,0.0003136737955882485,0.0023607021214700915,0.5864946085782612,0.577491317752199,0.009003290826062216,0.015351020613620571,0.0013845390667014401,0.002360702121470037,0.5864946085782612,0.577491317752199,0.009003290826062216,0.015351020613620571,0.1283396131755971,0.13332710019515523,0.5664840695848876,0.5884985659195103,0.5664840695848876,0.5884985659195103,1.0,24,False,49,88.1593891015884,ok,50.11342730000615,1.3699987903237343e-05,1.3699987903237343e-05,4,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,27,BIQAE,biqae,0.003,12800.0,0.13698991559435003,0.1328730942948926,0.004116821299457424,0.03098310701127148,0.002336047100357813,0.0175810393575489,0.5864946085782612,0.6046660337973752,0.018171425219113968,0.030983107011271348,0.010311184796404582,0.01758103935754879,0.5864946085782612,0.6046660337973752,0.018171425219113968,0.030983107011271348,0.13596866750671635,0.1380111636819837,0.6001583003047788,0.6091737672899716,0.6001583003047788,0.6091737672899716,0.0,40,True,81,88.1593891015884,ok,69.45992429985199,1.2900098226964474e-05,1.2900098226964474e-05,4,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,28,CABIQAE,cabiqae_latentt,0.003,9984.0,0.13022145830454512,0.1328730942948926,0.002651635990347484,0.019956154437576066,0.0018894524902337007,0.01421997809458952,0.5864946085782612,0.5747904315926676,0.011704176985593562,0.019956154437576163,0.008339940486577713,0.014219978094589492,0.5864946085782612,0.5747904315926676,0.011704176985593562,0.019956154437576163,0.12784679210282657,0.1325961245062637,0.5643087841841261,0.5852720790012093,0.5643087841841261,0.5852720790012093,0.0,24,False,49,88.1593891015884,ok,59.186721500125714,1.3399869203567505e-05,1.3399869203567505e-05,4,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,28,BIQAE,biqae,0.003,11264.0,0.1325681152725205,0.1328730942948926,0.00030497902237211494,0.0022952654485132867,0.00030497902237211494,0.0022952654485132867,0.5864946085782612,0.5851484477674521,0.0013461608108090717,0.0022952654485133965,0.0013461608108090717,0.0022952654485133965,0.5864946085782612,0.5851484477674521,0.0013461608108090717,0.0022952654485133965,0.13139302488817592,0.1337432056568651,0.5799616627477497,0.5903352327871546,0.5799616627477497,0.5903352327871546,1.0,34,True,69,88.1593891015884,ok,65.57693030009978,1.1599971912801266e-05,1.1599971912801266e-05,4,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,29,CABIQAE,cabiqae_latentt,0.003,8704.0,0.13154926792008415,0.1328730942948926,0.0013238263748084622,0.009963088327501587,0.000537361456844937,0.004044170565128414,0.5864946085782612,0.5806513109893925,0.005843297588868701,0.009963088327501613,0.002371884232618693,0.004044170565128377,0.5864946085782612,0.5806513109893925,0.005843297588868701,0.009963088327501613,0.12906005529882797,0.13403848054134032,0.569664061917495,0.59163856006129,0.569664061917495,0.59163856006129,1.0,24,False,49,88.1593891015884,ok,49.61338350002188,1.209997572004795e-05,1.209997572004795e-05,4,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,29,BIQAE,biqae,0.003,8192.0,0.130698677547537,0.1328730942948926,0.0021744167473556064,0.016364612857813057,0.0021744167473556064,0.016364612857813057,0.5864946085782612,0.5768968513656834,0.009597757212577829,0.016364612857813023,0.009597757212577829,0.016364612857813023,0.5864946085782612,0.5768968513656834,0.009597757212577829,0.016364612857813023,0.12905862318299932,0.1323387319120747,0.5696577406361489,0.5841359620952179,0.5696577406361489,0.5841359620952179,0.0,24,False,49,88.1593891015884,ok,26.03729049989488,1.2200092896819115e-05,1.2200092896819115e-05,4,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,30,CABIQAE,cabiqae_latentt,0.003,8832.0,0.13485831421533628,0.1328730942948926,0.001985219920443676,0.014940721678670082,0.0010854271467234666,0.0081689009538268,0.5864946085782612,0.5952572612910695,0.008762652712808294,0.014940721678669985,0.0047910163674291795,0.008168900953826708,0.5864946085782612,0.5952572612910695,0.008762652712808294,0.014940721678669985,0.13217601233620577,0.13754061609446677,0.5834177267409221,0.6070967958412169,0.5834177267409221,0.6070967958412169,1.0,13,False,27,88.1593891015884,ok,38.243442700011656,1.3999990187585354e-05,1.3999990187585354e-05,5,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,30,BIQAE,biqae,0.003,9216.0,0.13412394133079875,0.1328730942948926,0.0012508470359061385,0.009413847419930363,0.0012508470359061385,0.009413847419930363,0.5864946085782612,0.5920157793360287,0.0055211707577674796,0.009413847419930272,0.0055211707577674796,0.009413847419930272,0.5864946085782612,0.5920157793360287,0.0055211707577674796,0.009413847419930272,0.13268990418189935,0.13555797847969814,0.5856860173869027,0.5983455412851546,0.5856860173869027,0.5983455412851546,1.0,28,True,57,88.1593891015884,ok,49.354663300095126,1.2299977242946625e-05,1.2299977242946625e-05,4,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,31,CABIQAE,cabiqae_latentt,0.003,8832.0,0.1304448186106218,0.1328730942948926,0.002428275684270814,0.018275149661839046,0.0004361011569343487,0.0032820877638815673,0.5864946085782612,0.5757763318306317,0.010718276747629485,0.018275149661839133,0.0019249267783972845,0.0032820877638816766,0.5864946085782612,0.5757763318306317,0.010718276747629485,0.018275149661839133,0.12793736672600414,0.13295227049523944,0.564708575642657,0.5868440880186065,0.564708575642657,0.5868440880186065,1.0,24,False,49,88.1593891015884,ok,51.65006140002515,1.4699995517730713e-05,1.4699995517730713e-05,5,0,35,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,31,BIQAE,biqae,0.003,10496.0,0.12861163709475548,0.1328730942948926,0.004261457200137125,0.03207163363471793,0.00022043087422554675,0.0016589579357302565,0.5864946085782612,0.5676847683632019,0.01880984021505927,0.0320716336347179,0.0009729698851639323,0.0016589579357302827,0.5864946085782612,0.5676847683632019,0.01880984021505927,0.0320716336347179,0.12740823070930535,0.1298150434802056,0.5623729980552963,0.5729965386711073,0.5623729980552963,0.5729965386711073,0.0,33,True,67,88.1593891015884,ok,59.034052999923006,7.467842500074767,7.467842500074767,3,1,36,128,60000,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
