rep,T_noise,a_true,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,final_coverage,runtime_seconds,k_max
13,200.0,0.05,BAE,111300,0.05009937335011436,9.9373350114354e-05,0.00198746700228708,1.0,4.08084909999161,261
13,200.0,0.05,BIQAE,168680,0.04999434504770582,5.654952294181781e-06,0.00011309904588363562,1.0,0.39731879997998476,2895
13,200.0,0.05,CABIQAE_latentt,741800,0.05009174790186892,9.174790186891602e-05,0.0018349580373783203,0.0,9.416785300010815,115
14,200.0,0.05,BAE,107900,0.04998652391257298,1.3476087427022332e-05,0.00026952174854044664,1.0,1.9710693999950308,219
14,200.0,0.05,BIQAE,139560,0.050011924833081894,1.1924833081891628e-05,0.00023849666163783256,1.0,0.22984200000064448,2273
14,200.0,0.05,CABIQAE_latentt,601360,0.049358225289536976,0.0006417747104630264,0.012835494209260528,0.0,4.619922399986535,135
15,200.0,0.05,BAE,105580,0.0500751754689303,7.517546893029414e-05,0.0015035093786058829,1.0,2.032593900017673,261
15,200.0,0.05,BIQAE,128040,0.05000585062771351,5.850627713507861e-06,0.00011701255427015722,1.0,0.2099644999834709,2085
15,200.0,0.05,CABIQAE_latentt,434120,0.050072528229374816,7.252822937481307e-05,0.0014505645874962614,0.0,5.847254399996018,73
16,200.0,0.05,BAE,103820,0.049839092437607764,0.00016090756239223875,0.003218151247844775,1.0,1.9088401999906637,255
16,200.0,0.05,BIQAE,179560,0.049982045738199844,1.7954261800158522e-05,0.00035908523600317044,1.0,0.26358759999857284,3075
16,200.0,0.05,CABIQAE_latentt,710000,0.05003888098293609,3.8880982936084774e-05,0.0007776196587216955,1.0,6.670170600002166,129
17,200.0,0.05,BAE,104660,0.049972226600962594,2.7773399037409052e-05,0.000555467980748181,1.0,1.9563114999909885,261
17,200.0,0.05,BIQAE,199560,0.05000812062970014,8.120629700139603e-06,0.00016241259400279207,1.0,0.27257649999228306,3319
17,200.0,0.05,CABIQAE_latentt,250200,0.049997303439618,2.6965603820011674e-06,5.393120764002335e-05,1.0,3.935713200015016,73
18,200.0,0.05,BAE,109140,0.05009969954756405,9.969954756404442e-05,0.0019939909512808884,1.0,2.1121294999902602,247
18,200.0,0.05,BIQAE,147880,0.0500093559817041,9.355981704095573e-06,0.00018711963408191146,1.0,0.36491549998754635,2259
18,200.0,0.05,CABIQAE_latentt,695360,0.05002084433866662,2.0844338666614615e-05,0.0004168867733322923,1.0,10.281134599994402,101
19,200.0,0.05,BAE,107540,0.05000853487395831,8.534873958306044e-06,0.00017069747916612088,1.0,2.052873400010867,233
19,200.0,0.05,BIQAE,151920,0.049996726029285704,3.2739707142986907e-06,6.547941428597381e-05,1.0,0.23339569999370724,2349
19,200.0,0.05,CABIQAE_latentt,314440,0.049979524524296284,2.0475475703718438e-05,0.00040950951407436875,1.0,4.76320400001714,73
20,200.0,0.05,BAE,103420,0.05014860260632225,0.00014860260632224703,0.0029720521264449407,1.0,2.1181711000099313,191
20,200.0,0.05,BIQAE,174320,0.04999518376397122,4.81623602878456e-06,9.632472057569119e-05,1.0,0.2511460999958217,2861
20,200.0,0.05,CABIQAE_latentt,169560,0.0503983548188555,0.0003983548188554939,0.007967096377109878,0.0,0.6633690999879036,225
1,200.0,0.2,BAE,108700,0.19976155221710445,0.00023844778289555668,0.0011922389144777834,1.0,2.1660544000042137,195
1,200.0,0.2,BIQAE,389240,0.20000546523587104,5.4652358710272075e-06,2.7326179355136038e-05,1.0,0.4198208999878261,6357
1,200.0,0.2,CABIQAE_latentt,475560,0.20014747703540264,0.00014747703540263224,0.0007373851770131612,0.0,12.642768399993656,73
2,200.0,0.2,BAE,109820,0.20014927788473635,0.00014927788473634296,0.0007463894236817148,1.0,3.904376399994362,239
2,200.0,0.2,BIQAE,297880,0.20000153414094296,1.5341409429492359e-06,7.67070471474618e-06,1.0,0.36531530000502244,4979
2,200.0,0.2,CABIQAE_latentt,1233880,0.19985738931135943,0.00014261068864057647,0.0007130534432028823,0.0,19.372201599995606,127
3,200.0,0.2,BAE,106100,0.1998754220843422,0.00012457791565781418,0.0006228895782890709,1.0,2.582193999987794,215
3,200.0,0.2,BIQAE,288760,0.19999633450539134,3.665494608673381e-06,1.8327473043366904e-05,1.0,0.3724357000028249,3897
3,200.0,0.2,CABIQAE_latentt,752800,0.19993218929963652,6.78107003634909e-05,0.00033905350181745453,0.0,16.69096820001141,83
4,200.0,0.2,BAE,108860,0.20017936720166093,0.0001793672016609238,0.000896836008304619,1.0,4.778847699984908,171
4,200.0,0.2,BIQAE,247720,0.20001264145512151,1.264145512150372e-05,6.32072756075186e-05,1.0,0.5637017999833915,4341
4,200.0,0.2,CABIQAE_latentt,699800,0.19982675980652548,0.00017324019347453312,0.0008662009673726656,0.0,26.707910199998878,83
5,200.0,0.2,BAE,106260,0.19967645400843553,0.00032354599156447783,0.0016177299578223892,1.0,3.5926346000051126,283
5,200.0,0.2,BIQAE,532160,0.19999943660500602,5.6339499399094e-07,2.8169749699546998e-06,1.0,1.018800599995302,9187
5,200.0,0.2,CABIQAE_latentt,764480,0.20052122614024717,0.0005212261402471607,0.0026061307012358037,0.0,29.38374429999385,73
6,200.0,0.2,BAE,102500,0.19993623174865582,6.376825134418729e-05,0.00031884125672093644,1.0,3.075083999981871,259
6,200.0,0.2,BIQAE,521160,0.20000341882194617,3.4188219461550595e-06,1.7094109730775298e-05,1.0,0.8935098999936599,8763
6,200.0,0.2,CABIQAE_latentt,1027240,0.19992519933384256,7.480066615744851e-05,0.00037400333078724257,0.0,19.51232899999013,127
7,200.0,0.2,BAE,109300,0.2004114515738839,0.000411451573883892,0.00205725786941946,0.0,2.2942000000039116,195
7,200.0,0.2,BIQAE,547680,0.19999501717067092,4.982829329092109e-06,2.4914146645460544e-05,1.0,0.5976055999926757,9549
7,200.0,0.2,CABIQAE_latentt,933000,0.1997400905261305,0.0002599094738695018,0.001299547369347509,0.0,17.103315200016368,93
8,200.0,0.2,BAE,110860,0.19946455256034964,0.0005354474396503661,0.0026772371982518306,0.0,2.57498969999142,239
8,200.0,0.2,BIQAE,233760,0.20001207065859086,1.2070658590851435e-05,6.0353292954257176e-05,1.0,0.3001622000010684,3809
8,200.0,0.2,CABIQAE_latentt,920080,0.20006951755169045,6.95175516904345e-05,0.0003475877584521725,0.0,13.097873899998376,161
9,200.0,0.2,BAE,106060,0.20016763715121935,0.00016763715121934086,0.0008381857560967043,1.0,3.306650400016224,195
9,200.0,0.2,BIQAE,669240,0.20000347438184846,3.474381848445063e-06,1.7371909242225314e-05,1.0,0.7306528000044636,11625
9,200.0,0.2,CABIQAE_latentt,1025400,0.2000647706533698,6.477065336979448e-05,0.0003238532668489724,0.0,24.36572719999822,83
10,200.0,0.2,BAE,109380,0.20025663636452107,0.00025663636452105676,0.0012831818226052838,1.0,3.4586561000032816,181
10,200.0,0.2,BIQAE,425920,0.19999433493061494,5.665069385069055e-06,2.8325346925345274e-05,1.0,0.49837220000335947,7191
10,200.0,0.2,CABIQAE_latentt,682480,0.19949768684081393,0.0005023131591860852,0.002511565795930426,0.0,7.065728000015952,181
11,200.0,0.2,BAE,105980,0.19980354049564883,0.00019645950435118187,0.0009822975217559093,1.0,2.526342500001192,239
11,200.0,0.2,BIQAE,290560,0.19999534186845075,4.658131549262201e-06,2.3290657746311005e-05,1.0,0.3495346999843605,2109
11,200.0,0.2,CABIQAE_latentt,756000,0.20028026530776855,0.00028026530776853464,0.0014013265388426732,0.0,15.861360599985346,83
12,200.0,0.2,BAE,105060,0.20025234278739634,0.0002523427873963313,0.0012617139369816566,1.0,4.037452100019436,181
12,200.0,0.2,BIQAE,341800,0.20001348632364502,1.3486323645006681e-05,6.743161822503341e-05,1.0,0.4863896000024397,5541
12,200.0,0.2,CABIQAE_latentt,1074440,0.19960698587190845,0.0003930141280915622,0.001965070640457811,0.0,25.376049999991665,93
13,200.0,0.2,BAE,106820,0.1999063370403914,9.366295960860915e-05,0.00046831479804304577,1.0,3.807715000002645,239
13,200.0,0.2,BIQAE,576280,0.20000037083035793,3.708303579208483e-07,1.8541517896042414e-06,1.0,1.0895998000050895,9325
13,200.0,0.2,CABIQAE_latentt,666960,0.20015927710453274,0.00015927710453272903,0.0007963855226636452,0.0,23.615606500010472,83
14,200.0,0.2,BAE,107460,0.19976369004871763,0.0002363099512823763,0.0011815497564118815,1.0,2.5400390999857336,239
14,200.0,0.2,BIQAE,500440,0.19999300672445336,6.993275546651745e-06,3.4966377733258724e-05,1.0,0.5289502000086941,8305
14,200.0,0.2,CABIQAE_latentt,290440,0.19984182172780446,0.0001581782721955527,0.0007908913609777635,0.0,1.8157036999764387,245
15,200.0,0.2,BAE,105500,0.20017797170343493,0.00017797170343492041,0.0008898585171746021,1.0,1.7890193000202999,249
15,200.0,0.2,BIQAE,293120,0.19997375095494277,2.6249045057241682e-05,0.0001312452252862084,1.0,0.41328629999770783,5061
15,200.0,0.2,CABIQAE_latentt,218280,0.19960704915825145,0.00039295084174856276,0.001964754208742814,0.0,2.208671400003368,177
16,200.0,0.2,BAE,108220,0.20023427539180183,0.00023427539180181922,0.001171376959009096,1.0,2.6730729000119027,181
16,200.0,0.2,BIQAE,236880,0.19999847920270186,1.5207972981490236e-06,7.603986490745118e-06,1.0,0.32617089999257587,3993
16,200.0,0.2,CABIQAE_latentt,834480,0.2003140250231934,0.0003140250231933872,0.001570125115966936,0.0,19.93537490000017,73
17,200.0,0.2,BAE,103260,0.20019464851549162,0.00019464851549161333,0.0009732425774580666,1.0,2.424738600006094,283
17,200.0,0.2,BIQAE,345640,0.20000138398994727,1.3839899472567474e-06,6.919949736283737e-06,1.0,0.3800855000154115,6005
17,200.0,0.2,CABIQAE_latentt,759160,0.20009514518847113,9.514518847111852e-05,0.0004757259423555926,0.0,8.907861799991224,161
18,200.0,0.2,BAE,107140,0.20032519351947334,0.00032519351947332686,0.0016259675973666343,1.0,2.416852199996356,191
18,200.0,0.2,BIQAE,287840,0.19999786040668072,2.139593319294697e-06,1.0697966596473485e-05,1.0,0.3508987000095658,4751
18,200.0,0.2,CABIQAE_latentt,804480,0.19897980075949734,0.0010201992405026727,0.005100996202513364,0.0,13.24752360000275,103
19,200.0,0.2,BAE,107820,0.19991097017971649,8.902982028352602e-05,0.0004451491014176301,1.0,2.4579361000214703,239
19,200.0,0.2,BIQAE,334280,0.20001983986610147,1.9839866101462045e-05,9.919933050731022e-05,1.0,0.4057790000224486,5211
19,200.0,0.2,CABIQAE_latentt,1496800,0.20023451687503624,0.0002345168750362281,0.0011725843751811404,0.0,16.54591139999684,161
20,200.0,0.2,BAE,109180,0.1999140294801755,8.597051982450754e-05,0.0004298525991225377,1.0,3.1871097999974154,225
20,200.0,0.2,BIQAE,279840,0.20001879036148007,1.879036148005886e-05,9.39518074002943e-05,1.0,0.3427074000064749,4653
20,200.0,0.2,CABIQAE_latentt,766360,0.19967331490565224,0.0003266850943477728,0.001633425471738864,0.0,11.392771099985112,127
1,200.0,0.8,BAE,103780,0.8001733676849516,0.00017336768495157528,0.0002167096061894691,1.0,1.8873524999944493,239
1,200.0,0.8,BIQAE,372400,0.799993301876592,6.698123408033219e-06,8.372654260041523e-06,1.0,0.44584719999693334,5521
1,200.0,0.8,CABIQAE_latentt,1324840,0.8000303031300305,3.0303130030495673e-05,3.787891253811959e-05,1.0,20.180181899981108,127
2,200.0,0.8,BAE,105780,0.8001847499036705,0.00018474990367045585,0.0002309373795880698,1.0,3.222429399989778,239
2,200.0,0.8,BIQAE,242280,0.800023552060321,2.3552060321008206e-05,2.9440075401260257e-05,1.0,0.3126398000167683,4133
2,200.0,0.8,CABIQAE_latentt,787840,0.799513518774186,0.0004864812258140727,0.0006081015322675909,0.0,19.69599260002724,73
3,200.0,0.8,BAE,103140,0.79999550010091,4.499899090015802e-06,5.6248738625197525e-06,1.0,2.962481399998069,181
3,200.0,0.8,BIQAE,562040,0.7999965779731779,3.422026822130775e-06,4.2775335276634685e-06,1.0,0.6493249000050128,9579
3,200.0,0.8,CABIQAE_latentt,1001680,0.8006248444794479,0.0006248444794478836,0.0007810555993098545,0.0,10.44173839999712,181
4,200.0,0.8,BAE,108740,0.7996159558917078,0.00038404410829229185,0.0004800551353653648,1.0,2.1809080000093672,181
4,200.0,0.8,BIQAE,257120,0.7999882057043982,1.1794295601830207e-05,1.4742869502287759e-05,1.0,0.3292488000006415,4161
4,200.0,0.8,CABIQAE_latentt,935440,0.7999974479812173,2.552018782742138e-06,3.1900234784276726e-06,1.0,20.906974499986973,83
5,200.0,0.8,BAE,103860,0.7997087807806265,0.0002912192193735841,0.0003640240242169801,1.0,2.459079100022791,191
5,200.0,0.8,BIQAE,364040,0.7999868488583863,1.3151141613709783e-05,1.6438927017137228e-05,1.0,0.42563759998301975,6005
5,200.0,0.8,CABIQAE_latentt,367320,0.7997500731050626,0.0002499268949374134,0.0003124086186717667,0.0,10.862285200011684,73
6,200.0,0.8,BAE,103820,0.7996681016585238,0.00033189834147628883,0.00041487292684536103,1.0,2.9246673000161536,191
6,200.0,0.8,BIQAE,318120,0.7999932208764154,6.779123584599311e-06,8.47390448074914e-06,1.0,0.4043470000033267,5517
6,200.0,0.8,CABIQAE_latentt,1425600,0.7998965537182013,0.00010344628179870252,0.00012930785224837815,0.0,19.530207500007236,161
7,200.0,0.8,BAE,106020,0.799667475298201,0.0003325247017990085,0.00041565587724876063,1.0,2.7791476000274997,191
7,200.0,0.8,BIQAE,293520,0.799986667848395,1.3332151605038867e-05,1.6665189506298583e-05,1.0,0.35490969999227673,4985
7,200.0,0.8,CABIQAE_latentt,228520,0.7997502899368902,0.00024971006310980925,0.00031213757888726157,0.0,2.5095773999928497,147
8,200.0,0.8,BAE,102740,0.8003117412142654,0.0003117412142653597,0.00038967651783169965,1.0,2.724276299995836,239
8,200.0,0.8,BIQAE,332360,0.7999907292297428,9.270770257252536e-06,1.158846282156567e-05,1.0,0.39800029998878017,3335
8,200.0,0.8,CABIQAE_latentt,1055280,0.7999048652144649,9.513478553513366e-05,0.00011891848191891707,0.0,10.767366100015352,161
9,200.0,0.8,BAE,102900,0.7997146608272557,0.0002853391727443144,0.000356673965930393,1.0,2.6431891999964137,181
9,200.0,0.8,BIQAE,315160,0.8000137648857363,1.37648857362338e-05,1.720610717029225e-05,1.0,0.3773110000183806,5447
9,200.0,0.8,CABIQAE_latentt,928960,0.8000578281967012,5.782819670119288e-05,7.22852458764911e-05,0.0,21.680398800002877,83
10,200.0,0.8,BAE,109420,0.7999030206327622,9.697936723784828e-05,0.00012122420904731035,1.0,2.136700100003509,249
10,200.0,0.8,BIQAE,242320,0.7999824732849883,1.752671501176195e-05,2.190839376470244e-05,1.0,0.32292259999667294,4105
10,200.0,0.8,CABIQAE_latentt,256120,0.7999469186410209,5.3081358979190085e-05,6.63516987239876e-05,0.0,1.7804363000032026,245
11,200.0,0.8,BAE,108620,0.7996277917194485,0.00037220828055151145,0.0004652603506893893,1.0,4.1873205000010785,191
11,200.0,0.8,BIQAE,218160,0.8000100110265216,1.001102652153918e-05,1.2513783151923974e-05,1.0,0.30034479999449104,3675
11,200.0,0.8,CABIQAE_latentt,991880,0.8000306646057105,3.066460571043983e-05,3.833075713804979e-05,1.0,23.783294499997282,83
12,200.0,0.8,BAE,106340,0.7998500528932548,0.0001499471067452074,0.00018743388343150924,1.0,3.2112947999848984,191
12,200.0,0.8,BIQAE,387120,0.7999878477387372,1.2152261262832198e-05,1.5190326578540247e-05,1.0,0.5621096999966539,6611
12,200.0,0.8,CABIQAE_latentt,771280,0.7999097454946609,9.025450533917123e-05,0.00011281813167396404,0.0,10.932536400010576,127
13,200.0,0.8,BAE,106740,0.8002084897056037,0.00020848970560360947,0.00026061213200451183,1.0,2.216487199999392,239
13,200.0,0.8,BIQAE,239600,0.8000269559876689,2.6955987668886294e-05,3.369498458610787e-05,1.0,0.3142830000142567,4189
13,200.0,0.8,CABIQAE_latentt,913360,0.7997351671957196,0.0002648328042804682,0.0003310410053505852,0.0,24.37742899998557,73
14,200.0,0.8,BAE,106220,0.8001803053280672,0.00018030532806712074,0.00022538166008390093,1.0,2.9919933000055607,195
14,200.0,0.8,BIQAE,229520,0.7999848580281914,1.5141971808629862e-05,1.8927464760787327e-05,1.0,0.3923225000035018,3657
14,200.0,0.8,CABIQAE_latentt,274800,0.7990657010479392,0.0009342989520608747,0.0011678736900760933,0.0,2.211158299993258,265
15,200.0,0.8,BAE,104780,0.8001817725048672,0.00018177250486717256,0.0002272156310839657,1.0,2.489522899995791,259
15,200.0,0.8,BIQAE,362800,0.800002239133067,2.2391330669613296e-06,2.798916333701662e-06,1.0,0.5212759000132792,6093
15,200.0,0.8,CABIQAE_latentt,882680,0.7995098220374028,0.0004901779625972047,0.0006127224532465059,0.0,15.787771999981487,107
16,200.0,0.8,BAE,110660,0.8002335348763211,0.00023353487632105097,0.0002919185954013137,1.0,1.8713056000124197,293
16,200.0,0.8,BIQAE,588480,0.8000078736751794,7.87367517940396e-06,9.84209397425495e-06,1.0,0.619702199997846,9851
16,200.0,0.8,CABIQAE_latentt,166160,0.8002999776456312,0.00029997764563116647,0.0003749720570389581,0.0,2.310683899995638,123
17,200.0,0.8,BAE,108180,0.8003226835126429,0.0003226835126428629,0.0004033543908035786,1.0,2.3264117000217084,239
17,200.0,0.8,BIQAE,249240,0.7999888482370947,1.1151762905337037e-05,1.3939703631671296e-05,1.0,0.32361580000724643,4003
17,200.0,0.8,CABIQAE_latentt,258360,0.7996459249696803,0.00035407503031970045,0.00044259378789962556,0.0,1.2214688999811187,333
18,200.0,0.8,BAE,107460,0.8002277365046092,0.00022773650460916617,0.0002846706307614577,1.0,2.3793853000097442,249
18,200.0,0.8,BIQAE,290360,0.8000023369228302,2.3369228301373113e-06,2.921153537671639e-06,1.0,0.4045501000073273,4911
18,200.0,0.8,CABIQAE_latentt,1083840,0.7994366144730227,0.0005633855269773225,0.0007042319087216531,0.0,19.40787409999757,107
19,200.0,0.8,BAE,108100,0.7998125325447084,0.00018746745529163444,0.00023433431911454305,1.0,3.4568215000035707,205
19,200.0,0.8,BIQAE,531680,0.8000020264711551,2.0264711551032377e-06,2.533088943879047e-06,1.0,0.5615754000027664,9017
19,200.0,0.8,CABIQAE_latentt,603400,0.8001437374360517,0.00014373743605167189,0.00017967179506458986,0.0,10.99689720000606,83
20,200.0,0.8,BAE,105220,0.7999272560213035,7.274397869649896e-05,9.09299733706237e-05,1.0,2.893363600014709,215
20,200.0,0.8,BIQAE,519960,0.7999978728477011,2.127152298969648e-06,2.65894037371206e-06,1.0,0.6137139000056777,9173
20,200.0,0.8,CABIQAE_latentt,1152200,0.7999134713097618,8.652869023828558e-05,0.00010816086279785697,0.0,22.375315699988278,161
1,500.0,0.05,BAE,105340,0.050018129277415085,1.8129277415082634e-05,0.0003625855483016527,1.0,2.1786462000163738,491
1,500.0,0.05,BIQAE,135760,0.05001298451233309,1.2984512333086284e-05,0.0002596902466617257,1.0,0.36333260001265444,2357
1,500.0,0.05,CABIQAE_latentt,619640,0.050064195428455985,6.419542845598203e-05,0.0012839085691196406,0.0,3.8726561999937985,317
2,500.0,0.05,BAE,105700,0.0500501274883475,5.012748834749836e-05,0.0010025497669499672,1.0,2.751985999988392,463
2,500.0,0.05,BIQAE,177320,0.050005339322885284,5.33932288528105e-06,0.00010678645770562101,1.0,0.4314963000069838,3021
2,500.0,0.05,CABIQAE_latentt,686040,0.049944182967556684,5.581703244331854e-05,0.0011163406488663707,0.0,4.721992100006901,289
3,500.0,0.05,BAE,117580,0.05000179830489155,1.7983048915468092e-06,3.5966097830936183e-05,1.0,2.598516900005052,477
3,500.0,0.05,BIQAE,157240,0.049985571973061894,1.4428026938108351e-05,0.00028856053876216703,1.0,0.39925810002023354,2311
3,500.0,0.05,CABIQAE_latentt,277880,0.050175593536915156,0.0001755935369151529,0.003511870738303058,0.0,1.6549967000028118,311
4,500.0,0.05,BAE,112860,0.050053700490515454,5.370049051545145e-05,0.001074009810309029,1.0,2.3177223000093363,421
4,500.0,0.05,BIQAE,132480,0.05000211044803675,2.110448036746204e-06,4.2208960734924084e-05,1.0,0.35793070000363514,2093
4,500.0,0.05,CABIQAE_latentt,472360,0.04993411712485777,6.588287514223273e-05,0.0013176575028446547,0.0,2.371304100000998,365
5,500.0,0.05,BAE,107180,0.04994768015559336,5.231984440664389e-05,0.0010463968881328778,1.0,2.3725465000024997,561
5,500.0,0.05,BIQAE,117080,0.050009840572699645,9.840572699641725e-06,0.0001968114539928345,1.0,0.3100595999858342,1857
5,500.0,0.05,CABIQAE_latentt,313160,0.049977797682776465,2.220231722353805e-05,0.00044404634447076097,1.0,1.4592141000030097,351
6,500.0,0.05,BAE,116660,0.04987658233978705,0.00012341766021295442,0.0024683532042590883,1.0,2.6096327000122983,513
6,500.0,0.05,BIQAE,154080,0.05001533765130381,1.533765130380671e-05,0.0003067530260761342,1.0,0.36909320001723245,2573
6,500.0,0.05,CABIQAE_latentt,400120,0.05004669528586277,4.669528586277033e-05,0.0009339057172554066,1.0,2.1051902000035625,359
7,500.0,0.05,BAE,115540,0.050030676764523684,3.067676452368079e-05,0.0006135352904736158,1.0,2.1172769999830052,477
7,500.0,0.05,BIQAE,203080,0.05000610294213806,6.102942138055956e-06,0.00012205884276111911,1.0,0.4498756999964826,3299
7,500.0,0.05,CABIQAE_latentt,657680,0.05005402591629922,5.402591629921627e-05,0.0010805183259843254,0.0,3.821152799995616,317
8,500.0,0.05,BAE,107580,0.049944695827248045,5.530417275195765e-05,0.001106083455039153,1.0,2.6758995999989565,387
8,500.0,0.05,BIQAE,160040,0.05000102164747529,1.0216474752855476e-06,2.043294950571095e-05,1.0,0.3637493000132963,2517
8,500.0,0.05,CABIQAE_latentt,240480,0.04992313074811722,7.68692518827857e-05,0.001537385037655714,0.0,0.7675044999923557,541
9,500.0,0.05,BAE,109780,0.049899536471869683,0.00010046352813031928,0.0020092705626063856,1.0,2.5187745000002906,401
9,500.0,0.05,BIQAE,174040,0.04999316693664843,6.833063351571744e-06,0.00013666126703143489,1.0,0.40017599999555387,2825
9,500.0,0.05,CABIQAE_latentt,707040,0.04997279657558167,2.720342441833029e-05,0.0005440684883666058,1.0,4.6906950999982655,303
10,500.0,0.05,BAE,119540,0.0499603560163049,3.964398369510347e-05,0.0007928796739020694,1.0,2.5135147999972105,519
10,500.0,0.05,BIQAE,201560,0.04999280367465035,7.196325349650978e-06,0.00014392650699301957,1.0,0.37403659999836236,3535
10,500.0,0.05,CABIQAE_latentt,732920,0.050040381941049476,4.038194104947351e-05,0.0008076388209894703,1.0,2.738402799994219,331
11,500.0,0.05,BAE,121620,0.05001968660561115,1.9686605611149433e-05,0.00039373211222298865,1.0,1.3397347000136506,539
11,500.0,0.05,BIQAE,148760,0.05000525327775776,5.253277757757968e-06,0.00010506555515515936,1.0,0.22836790001019835,2469
11,500.0,0.05,CABIQAE_latentt,591680,0.0497364284861348,0.0002635715138652045,0.00527143027730409,0.0,2.042948399990564,337
12,500.0,0.05,BAE,114060,0.04999151416983319,8.485830166812813e-06,0.00016971660333625627,1.0,1.3800420000043232,575
12,500.0,0.05,BIQAE,180040,0.049998491612652046,1.5083873479565524e-06,3.0167746959131048e-05,1.0,0.26792529999511316,2785
12,500.0,0.05,CABIQAE_latentt,726480,0.049985549661615766,1.4450338384236483e-05,0.00028900676768472966,1.0,2.77377400000114,331
13,500.0,0.05,BAE,118700,0.05008281874868855,8.281874868854705e-05,0.001656374973770941,1.0,1.9833155999949668,609
13,500.0,0.05,BIQAE,127240,0.050019050736646156,1.905073664615342e-05,0.0003810147329230684,1.0,0.2229622000013478,2059
13,500.0,0.05,CABIQAE_latentt,625840,0.05009397133543367,9.39713354336652e-05,0.001879426708673304,0.0,2.3911381000070833,345
14,500.0,0.05,BAE,114420,0.04982125554395132,0.0001787444560486795,0.00357488912097359,0.0,1.2518216000171378,513
14,500.0,0.05,BIQAE,149800,0.04997437508676715,2.562491323285232e-05,0.0005124982646570464,1.0,0.23646730001200922,2645
14,500.0,0.05,CABIQAE_latentt,596920,0.049836378066738976,0.0001636219332610267,0.003272438665220534,0.0,1.9351501000055578,365
15,500.0,0.05,BAE,105300,0.050042236907304166,4.223690730416341e-05,0.0008447381460832681,1.0,1.357224400009727,539
15,500.0,0.05,BIQAE,219000,0.05001168843579319,1.1688435793189011e-05,0.00023376871586378023,1.0,0.29779680000501685,3743
15,500.0,0.05,CABIQAE_latentt,597520,0.049966883974961254,3.311602503874855e-05,0.0006623205007749711,1.0,2.5580375000135973,275
16,500.0,0.05,BAE,117140,0.04997577477694444,2.422522305556285e-05,0.000484504461111257,1.0,1.6287328999897,415
16,500.0,0.05,BIQAE,126720,0.050012003781270076,1.2003781270072955e-05,0.0002400756254014591,1.0,0.22921839999617077,2043
16,500.0,0.05,CABIQAE_latentt,46400,0.050863965373776375,0.0008639653737763722,0.017279307475527445,0.0,0.19871740002417937,251
17,500.0,0.05,BAE,121620,0.049985320275077405,1.4679724922597726e-05,0.0002935944984519545,1.0,1.9262189000146464,491
17,500.0,0.05,BIQAE,140400,0.05000491955891459,4.919558914587285e-06,9.83911782917457e-05,1.0,0.23398590000579134,2219
17,500.0,0.05,CABIQAE_latentt,289160,0.050044049339429714,4.40493394297109e-05,0.000880986788594218,1.0,1.0052023000025656,351
18,500.0,0.05,BAE,103540,0.15647340397883097,0.10647340397883097,2.129468079576619,0.0,1.771750299987616,393
18,500.0,0.05,BIQAE,190800,0.050012766988840204,1.2766988840201554e-05,0.0002553397768040311,1.0,0.2736146000097506,3303
18,500.0,0.05,CABIQAE_latentt,567680,0.05000688210476173,6.882104761726793e-06,0.00013764209523453586,1.0,2.069252699991921,331
19,500.0,0.05,BAE,112860,0.049963090470641874,3.690952935812841e-05,0.0007381905871625682,1.0,1.3941462999791838,401
19,500.0,0.05,BIQAE,119320,0.050006442061524645,6.442061524641884e-06,0.0001288412304928377,1.0,0.2679027000267524,2017
19,500.0,0.05,CABIQAE_latentt,700920,0.05002687364773087,2.6873647730865646e-05,0.0005374729546173129,1.0,2.927315400011139,345
20,500.0,0.05,BAE,121220,0.049975155174217106,2.4844825782896485e-05,0.0004968965156579297,1.0,1.6112446000042837,505
20,500.0,0.05,BIQAE,238760,0.05001006392662162,1.006392662161737e-05,0.0002012785324323474,1.0,0.3130386999982875,4251
20,500.0,0.05,CABIQAE_latentt,439200,0.050073044558519436,7.304455851943337e-05,0.0014608911703886673,0.0,2.2070820000080857,351
1,500.0,0.2,BAE,102620,0.20016344145027098,0.00016344145027097357,0.0008172072513548678,1.0,1.6458240000065416,503
1,500.0,0.2,BIQAE,518480,0.19998974376108336,1.0256238916650506e-05,5.128119458325253e-05,1.0,0.5811908000032417,8695
1,500.0,0.2,CABIQAE_latentt,660600,0.19967521999996585,0.00032478000003416385,0.0016239000001708193,0.0,4.468680499994662,313
2,500.0,0.2,BAE,102980,0.20010240364870824,0.00010240364870822694,0.0005120182435411347,1.0,1.713978899992071,395
2,500.0,0.2,BIQAE,596000,0.19999491798911245,5.082010887558219e-06,2.5410054437791096e-05,1.0,0.7049945000035223,10027
2,500.0,0.2,CABIQAE_latentt,683200,0.2003611466187013,0.0003611466187012913,0.0018057330935064564,0.0,4.01577329999418,385
3,500.0,0.2,BAE,106860,0.19998213850361535,1.78614963846635e-05,8.93074819233175e-05,1.0,2.373654600000009,371
3,500.0,0.2,BIQAE,505520,0.20001178357645782,1.178357645781336e-05,5.89178822890668e-05,1.0,0.5666215999808628,7299
3,500.0,0.2,CABIQAE_latentt,1282760,0.20007901139015885,7.901139015883962e-05,0.0003950569507941981,0.0,9.714770499995211,283
4,500.0,0.2,BAE,108620,0.1999848404207858,1.5159579214218954e-05,7.579789607109477e-05,1.0,1.688845399999991,381
