rep,T_noise,a_true,budget,algorithm,estimate,abs_error,nrmse,common_budget_ceiling
19,20.0,0.2,12800,BIQAE,0.19991108412397568,8.891587602433138e-05,0.0004445793801216569,101700
19,20.0,0.2,12800,CABIQAE_latentt,0.19874547135988796,0.0012545286401120515,0.006272643200560257,101700
19,20.0,0.2,25600,BAE,0.20126700462704003,0.0012670046270400193,0.006335023135200096,101700
19,20.0,0.2,25600,BIQAE,0.19986760400180464,0.00013239599819536707,0.0006619799909768354,101700
19,20.0,0.2,25600,CABIQAE_latentt,0.1975254218872507,0.002474578112749315,0.012372890563746575,101700
19,20.0,0.2,51200,BAE,0.20075681993486774,0.0007568199348677307,0.0037840996743386535,101700
19,20.0,0.2,51200,BIQAE,0.19986760400180464,0.00013239599819536707,0.0006619799909768354,101700
19,20.0,0.2,51200,CABIQAE_latentt,0.19668111999732876,0.0033188800026712484,0.016594400013356242,101700
20,20.0,0.2,200,BAE,0.22170883264117297,0.02170883264117296,0.1085441632058648,102140
20,20.0,0.2,200,BIQAE,0.2816367320831826,0.08163673208318256,0.4081836604159128,102140
20,20.0,0.2,200,CABIQAE_latentt,0.2805843717376647,0.0805843717376647,0.4029218586883235,102140
20,20.0,0.2,400,BAE,0.19747476154295046,0.00252523845704955,0.01262619228524775,102140
20,20.0,0.2,400,BIQAE,0.2816367320831826,0.08163673208318256,0.4081836604159128,102140
20,20.0,0.2,400,CABIQAE_latentt,0.2657102987104376,0.0657102987104376,0.328551493552188,102140
20,20.0,0.2,800,BAE,0.21288273390629892,0.012882733906298904,0.06441366953149452,102140
20,20.0,0.2,800,BIQAE,0.21902091414182984,0.019020914141829826,0.09510457070914913,102140
20,20.0,0.2,800,CABIQAE_latentt,0.2104070389217232,0.010407038921723177,0.05203519460861589,102140
20,20.0,0.2,1600,BAE,0.20065046234312361,0.0006504623431236034,0.003252311715618017,102140
20,20.0,0.2,1600,BIQAE,0.20511428543535976,0.0051142854353597444,0.025571427176798722,102140
20,20.0,0.2,1600,CABIQAE_latentt,0.20646565893107152,0.006465658931071511,0.03232829465535755,102140
20,20.0,0.2,3200,BAE,0.1958806429416364,0.00411935705836361,0.02059678529181805,102140
20,20.0,0.2,3200,BIQAE,0.20511428543535976,0.0051142854353597444,0.025571427176798722,102140
20,20.0,0.2,3200,CABIQAE_latentt,0.20277349801736544,0.0027734980173654278,0.013867490086827139,102140
20,20.0,0.2,6400,BAE,0.19905590576699508,0.0009440942330049273,0.004720471165024637,102140
20,20.0,0.2,6400,BIQAE,0.20146133031831315,0.0014613303183131365,0.007306651591565683,102140
20,20.0,0.2,6400,CABIQAE_latentt,0.20072442447467082,0.000724424474670804,0.0036221223733540198,102140
20,20.0,0.2,12800,BAE,0.19696430006410853,0.0030356999358914782,0.015178499679457391,102140
20,20.0,0.2,12800,BIQAE,0.19978940900402725,0.0002105909959727592,0.001052954979863796,102140
20,20.0,0.2,12800,CABIQAE_latentt,0.19857649352997753,0.0014235064700224842,0.007117532350112421,102140
20,20.0,0.2,25600,BAE,0.2000247373153389,2.4737315338890786e-05,0.00012368657669445393,102140
20,20.0,0.2,25600,BIQAE,0.19978940900402725,0.0002105909959727592,0.001052954979863796,102140
20,20.0,0.2,25600,CABIQAE_latentt,0.19699984512866756,0.0030001548713324555,0.015000774356662278,102140
20,20.0,0.2,51200,BAE,0.20106863675978331,0.0010686367597833035,0.005343183798916518,102140
20,20.0,0.2,51200,BIQAE,0.19999916241008225,8.375899177570645e-07,4.187949588785322e-06,102140
20,20.0,0.2,51200,CABIQAE_latentt,0.19603562834827576,0.003964371651724252,0.01982185825862126,102140
1,20.0,0.8,200,BAE,0.6910815368190681,0.1089184631809319,0.13614807897616488,102260
1,20.0,0.8,200,BIQAE,0.7695604275010766,0.030439572498923484,0.038049465623654355,102260
1,20.0,0.8,200,CABIQAE_latentt,0.7669982073010603,0.03300179269893977,0.04125224087367471,102260
1,20.0,0.8,400,BAE,0.799649462920633,0.0003505370793670526,0.00043817134920881573,102260
1,20.0,0.8,400,BIQAE,0.79525067530366,0.00474932469634004,0.0059366558704250505,102260
1,20.0,0.8,400,CABIQAE_latentt,0.798433398241764,0.0015666017582360858,0.0019582521977951073,102260
1,20.0,0.8,800,BAE,0.799649462920633,0.0003505370793670526,0.00043817134920881573,102260
1,20.0,0.8,800,BIQAE,0.79525067530366,0.00474932469634004,0.0059366558704250505,102260
1,20.0,0.8,800,CABIQAE_latentt,0.7920554723568163,0.007944527643183763,0.009930659553979704,102260
1,20.0,0.8,1600,BAE,0.7925912648768199,0.007408735123180188,0.009260918903975235,102260
1,20.0,0.8,1600,BIQAE,0.7976359343927693,0.002364065607230792,0.00295508200903849,102260
1,20.0,0.8,1600,CABIQAE_latentt,0.7956615167343579,0.0043384832656421235,0.005423104082052654,102260
1,20.0,0.8,3200,BAE,0.7946176470873836,0.0053823529126164615,0.006727941140770577,102260
1,20.0,0.8,3200,BIQAE,0.8007708167354444,0.000770816735444324,0.0009635209193054051,102260
1,20.0,0.8,3200,CABIQAE_latentt,0.8014952158477411,0.0014952158477410382,0.0018690198096762978,102260
1,20.0,0.8,6400,BAE,0.7996064478197487,0.0003935521802513886,0.0004919402253142358,102260
1,20.0,0.8,6400,BIQAE,0.8007708167354444,0.000770816735444324,0.0009635209193054051,102260
1,20.0,0.8,6400,CABIQAE_latentt,0.8042620065430144,0.0042620065430143406,0.005327508178767926,102260
1,20.0,0.8,12800,BAE,0.800669370326198,0.00066937032619796,0.00083671290774745,102260
1,20.0,0.8,12800,BIQAE,0.7997503832310304,0.00024961676896961826,0.00031202096121202283,102260
1,20.0,0.8,12800,CABIQAE_latentt,0.8046320198505202,0.004632019850520197,0.005790024813150246,102260
1,20.0,0.8,25600,BAE,0.8005440558983106,0.0005440558983105248,0.000680069872888156,102260
1,20.0,0.8,25600,BIQAE,0.7997503832310304,0.00024961676896961826,0.00031202096121202283,102260
1,20.0,0.8,25600,CABIQAE_latentt,0.8052654023895884,0.005265402389588392,0.00658175298698549,102260
1,20.0,0.8,51200,BAE,0.7999952185940444,4.781405955611717e-06,5.9767574445146465e-06,102260
1,20.0,0.8,51200,BIQAE,0.8001351363622095,0.00013513636220940928,0.0001689204527617616,102260
1,20.0,0.8,51200,CABIQAE_latentt,0.8057569060299357,0.005756906029935616,0.0071961325374195195,102260
2,20.0,0.8,200,BAE,0.7258099028816982,0.07419009711830182,0.09273762139787728,102100
2,20.0,0.8,200,BIQAE,0.7709265906090474,0.029073409390952598,0.03634176173869075,102100
2,20.0,0.8,200,CABIQAE_latentt,0.7856745165987832,0.014325483401216865,0.01790685425152108,102100
2,20.0,0.8,400,BAE,0.7446382202028626,0.05536177979713741,0.06920222474642176,102100
2,20.0,0.8,400,BIQAE,0.7772899510677239,0.022710048932276128,0.02838756116534516,102100
2,20.0,0.8,400,CABIQAE_latentt,0.79769638599599,0.002303614004010024,0.00287951750501253,102100
2,20.0,0.8,800,BAE,0.752130417912573,0.04786958208742709,0.05983697760928386,102100
2,20.0,0.8,800,BIQAE,0.7997547833009067,0.00024521669909338684,0.00030652087386673355,102100
2,20.0,0.8,800,CABIQAE_latentt,0.8019472177693538,0.001947217769353804,0.002434022211692255,102100
2,20.0,0.8,1600,BAE,0.790593346899247,0.00940665310075306,0.011758316375941325,102100
2,20.0,0.8,1600,BIQAE,0.7997547833009067,0.00024521669909338684,0.00030652087386673355,102100
2,20.0,0.8,1600,CABIQAE_latentt,0.7968599867221,0.0031400132779000334,0.003925016597375042,102100
2,20.0,0.8,3200,BAE,0.7966655625291137,0.0033344374708863533,0.004168046838607942,102100
2,20.0,0.8,3200,BIQAE,0.7994502575468889,0.0005497424531111239,0.0006871780663889049,102100
2,20.0,0.8,3200,CABIQAE_latentt,0.8020049522981586,0.0020049522981585577,0.002506190372698197,102100
2,20.0,0.8,6400,BAE,0.7981946756946554,0.0018053243053446355,0.0022566553816807944,102100
2,20.0,0.8,6400,BIQAE,0.7994502575468889,0.0005497424531111239,0.0006871780663889049,102100
2,20.0,0.8,6400,CABIQAE_latentt,0.802662810585832,0.002662810585831954,0.0033285132322899424,102100
2,20.0,0.8,12800,BAE,0.7969057887398288,0.0030942112601712868,0.0038677640752141085,102100
2,20.0,0.8,12800,BIQAE,0.7998289411472231,0.00017105885277690636,0.00021382356597113295,102100
2,20.0,0.8,12800,CABIQAE_latentt,0.8047652755867931,0.004765275586793072,0.00595659448349134,102100
2,20.0,0.8,25600,BAE,0.7974103800167323,0.002589619983267788,0.003237024979084735,102100
2,20.0,0.8,25600,BIQAE,0.7999969093487167,3.0906512833439592e-06,3.863314104179949e-06,102100
2,20.0,0.8,25600,CABIQAE_latentt,0.8053635434486465,0.005363543448646424,0.00670442931080803,102100
2,20.0,0.8,51200,BAE,0.7982251990953434,0.0017748009046566482,0.0022185011308208102,102100
2,20.0,0.8,51200,BIQAE,0.7999969093487167,3.0906512833439592e-06,3.863314104179949e-06,102100
2,20.0,0.8,51200,CABIQAE_latentt,0.8052582796715113,0.005258279671511268,0.006572849589389085,102100
3,20.0,0.8,200,BAE,0.728219766807862,0.071780233192138,0.0897252914901725,102180
3,20.0,0.8,200,BIQAE,0.752862710870742,0.047137289129258075,0.058921611411572594,102180
3,20.0,0.8,200,CABIQAE_latentt,0.7805014832794136,0.019498516720586445,0.024373145900733056,102180
3,20.0,0.8,400,BAE,0.7968740096702711,0.0031259903297289338,0.003907487912161167,102180
3,20.0,0.8,400,BIQAE,0.7892112974784607,0.010788702521539295,0.013485878151924119,102180
3,20.0,0.8,400,CABIQAE_latentt,0.7880175463208157,0.01198245367918438,0.014978067098980474,102180
3,20.0,0.8,800,BAE,0.7968740096702711,0.0031259903297289338,0.003907487912161167,102180
3,20.0,0.8,800,BIQAE,0.7892112974784607,0.010788702521539295,0.013485878151924119,102180
3,20.0,0.8,800,CABIQAE_latentt,0.7999109067611919,8.909323880812448e-05,0.0001113665485101556,102180
3,20.0,0.8,1600,BAE,0.8036995301520372,0.003699530152037167,0.004624412690046459,102180
3,20.0,0.8,1600,BIQAE,0.79816868178526,0.0018313182147400298,0.002289147768425037,102180
3,20.0,0.8,1600,CABIQAE_latentt,0.802514293391247,0.00251429339124698,0.003142866739058725,102180
3,20.0,0.8,3200,BAE,0.8047437820485392,0.004743782048539202,0.005929727560674003,102180
3,20.0,0.8,3200,BIQAE,0.7993498113422237,0.0006501886577763294,0.0008127358222204117,102180
3,20.0,0.8,3200,CABIQAE_latentt,0.8029314348201266,0.0029314348201265883,0.0036642935251582354,102180
3,20.0,0.8,6400,BAE,0.7988142301598067,0.0011857698401933625,0.0014822123002417031,102180
3,20.0,0.8,6400,BIQAE,0.7993498113422237,0.0006501886577763294,0.0008127358222204117,102180
3,20.0,0.8,6400,CABIQAE_latentt,0.8034418434148483,0.0034418434148482113,0.004302304268560264,102180
3,20.0,0.8,12800,BAE,0.8005735256573654,0.000573525657365348,0.000716907071706685,102180
3,20.0,0.8,12800,BIQAE,0.7997993898794853,0.0002006101205147548,0.0002507626506434435,102180
3,20.0,0.8,12800,CABIQAE_latentt,0.8042826356945909,0.004282635694590864,0.00535329461823858,102180
3,20.0,0.8,25600,BAE,0.7999715611664715,2.8438833528543483e-05,3.5548541910679354e-05,102180
3,20.0,0.8,25600,BIQAE,0.8001369801895208,0.0001369801895207967,0.0001712252369009959,102180
3,20.0,0.8,25600,CABIQAE_latentt,0.8049224132233312,0.004922413223331201,0.0061530165291640015,102180
3,20.0,0.8,51200,BAE,0.7982667072548797,0.0017332927451203517,0.0021666159314004396,102180
3,20.0,0.8,51200,BIQAE,0.8001369801895208,0.0001369801895207967,0.0001712252369009959,102180
3,20.0,0.8,51200,CABIQAE_latentt,0.8051822212988571,0.005182221298857037,0.006477776623571296,102180
4,20.0,0.8,200,BAE,0.7246148703769236,0.07538512962307642,0.09423141202884552,102220
4,20.0,0.8,200,BIQAE,0.801284084192305,0.0012840841923049684,0.0016051052403812105,102220
4,20.0,0.8,200,CABIQAE_latentt,0.7589718070234428,0.04102819297655724,0.051285241220696554,102220
4,20.0,0.8,400,BAE,0.7898760217596914,0.01012397824030864,0.0126549728003858,102220
4,20.0,0.8,400,BIQAE,0.7946846994052912,0.0053153005947088605,0.006644125743386076,102220
4,20.0,0.8,400,CABIQAE_latentt,0.786140950708283,0.013859049291716996,0.017323811614646245,102220
4,20.0,0.8,800,BAE,0.77105596658308,0.02894403341692009,0.03618004177115011,102220
4,20.0,0.8,800,BIQAE,0.7946846994052912,0.0053153005947088605,0.006644125743386076,102220
4,20.0,0.8,800,CABIQAE_latentt,0.7996953208917658,0.0003046791082342848,0.000380848885292856,102220
4,20.0,0.8,1600,BAE,0.7725261170086252,0.027473882991374876,0.034342353739218595,102220
4,20.0,0.8,1600,BIQAE,0.8085859565928233,0.00858595659282324,0.01073244574102905,102220
4,20.0,0.8,1600,CABIQAE_latentt,0.8037368978292705,0.003736897829270447,0.004671122286588059,102220
4,20.0,0.8,3200,BAE,0.7883964902010092,0.01160350979899083,0.014504387248738537,102220
4,20.0,0.8,3200,BIQAE,0.8037389152125011,0.003738915212501026,0.004673644015626283,102220
4,20.0,0.8,3200,CABIQAE_latentt,0.801936120349026,0.001936120349025905,0.002420150436282381,102220
4,20.0,0.8,6400,BAE,0.7905888317482319,0.009411168251768132,0.011763960314710165,102220
4,20.0,0.8,6400,BIQAE,0.8037389152125011,0.003738915212501026,0.004673644015626283,102220
4,20.0,0.8,6400,CABIQAE_latentt,0.8024407407806797,0.0024407407806796844,0.0030509259758496055,102220
4,20.0,0.8,12800,BAE,0.7953611694370424,0.004638830562957663,0.005798538203697079,102220
4,20.0,0.8,12800,BIQAE,0.8012083025305872,0.0012083025305871242,0.0015103781632339053,102220
4,20.0,0.8,12800,CABIQAE_latentt,0.8030745432589611,0.00307454325896106,0.003843179073701325,102220
4,20.0,0.8,25600,BAE,0.7992997917088802,0.0007002082911198304,0.000875260363899788,102220
4,20.0,0.8,25600,BIQAE,0.8004726490697324,0.0004726490697323227,0.0005908113371654033,102220
4,20.0,0.8,25600,CABIQAE_latentt,0.8034287707022241,0.0034287707022240266,0.004285963377780033,102220
4,20.0,0.8,51200,BAE,0.7989212784478923,0.0010787215521077531,0.0013484019401346914,102220
4,20.0,0.8,51200,BIQAE,0.8004726490697324,0.0004726490697323227,0.0005908113371654033,102220
4,20.0,0.8,51200,CABIQAE_latentt,0.8044596594848894,0.004459659484889356,0.0055745743561116945,102220
5,20.0,0.8,200,BAE,0.8453565364486124,0.04535653644861237,0.056695670560765465,86520
5,20.0,0.8,200,BIQAE,0.7829696093600516,0.01703039063994849,0.021287988299935612,86520
5,20.0,0.8,200,CABIQAE_latentt,0.8665594866943985,0.06655948669439848,0.0831993583679981,86520
5,20.0,0.8,400,BAE,0.8190570370871759,0.019057037087175877,0.023821296358969846,86520
5,20.0,0.8,400,BIQAE,0.7893524338355629,0.010647566164437183,0.013309457705546479,86520
5,20.0,0.8,400,CABIQAE_latentt,0.8177281183237564,0.017728118323756314,0.022160147904695393,86520
5,20.0,0.8,800,BAE,0.795444839675009,0.004555160324991037,0.005693950406238796,86520
5,20.0,0.8,800,BIQAE,0.7893524338355629,0.010647566164437183,0.013309457705546479,86520
5,20.0,0.8,800,CABIQAE_latentt,0.8012069048792165,0.001206904879216486,0.0015086310990206075,86520
5,20.0,0.8,1600,BAE,0.795444839675009,0.004555160324991037,0.005693950406238796,86520
5,20.0,0.8,1600,BIQAE,0.8029413445328871,0.00294134453288708,0.0036766806661088502,86520
5,20.0,0.8,1600,CABIQAE_latentt,0.7903224197788583,0.009677580221141735,0.012096975276427169,86520
5,20.0,0.8,3200,BAE,0.7900343370820103,0.009965662917989726,0.012457078647487158,86520
5,20.0,0.8,3200,BIQAE,0.7998765647421575,0.00012343525784253018,0.00015429407230316272,86520
5,20.0,0.8,3200,CABIQAE_latentt,0.7888365506974115,0.011163449302588502,0.013954311628235627,86520
5,20.0,0.8,6400,BAE,0.7948816141524939,0.005118385847506124,0.006397982309382655,86520
5,20.0,0.8,6400,BIQAE,0.7998765647421575,0.00012343525784253018,0.00015429407230316272,86520
5,20.0,0.8,6400,CABIQAE_latentt,0.7865794240346273,0.013420575965372716,0.016775719956715895,86520
5,20.0,0.8,12800,BAE,0.7955108715397335,0.0044891284602665005,0.005611410575333126,86520
5,20.0,0.8,12800,BIQAE,0.800114255285222,0.0001142552852219092,0.0001428191065273865,86520
5,20.0,0.8,12800,CABIQAE_latentt,0.7928385602293931,0.007161439770606903,0.008951799713258629,86520
5,20.0,0.8,25600,BAE,0.7980327702491647,0.0019672297508352976,0.002459037188544122,86520
5,20.0,0.8,25600,BIQAE,0.800114255285222,0.0001142552852219092,0.0001428191065273865,86520
5,20.0,0.8,25600,CABIQAE_latentt,0.7936362780076636,0.00636372199233648,0.0079546524904206,86520
5,20.0,0.8,51200,BAE,0.7991113041119453,0.0008886958880547358,0.0011108698600684197,86520
5,20.0,0.8,51200,BIQAE,0.7999968735371006,3.1264628994609467e-06,3.908078624326183e-06,86520
5,20.0,0.8,51200,CABIQAE_latentt,0.7938387685714201,0.0061612314285799386,0.007701539285724923,86520
6,20.0,0.8,200,BAE,0.7237752324951828,0.07622476750481721,0.09528095938102152,101740
6,20.0,0.8,200,BIQAE,0.788991273233439,0.011008726766561061,0.013760908458201326,101740
6,20.0,0.8,200,CABIQAE_latentt,0.804390188647371,0.004390188647370952,0.00548773580921369,101740
6,20.0,0.8,400,BAE,0.7237752324951828,0.07622476750481721,0.09528095938102152,101740
6,20.0,0.8,400,BIQAE,0.8003977687848969,0.00039776878489683476,0.0004972109811210434,101740
6,20.0,0.8,400,CABIQAE_latentt,0.804956716135079,0.004956716135078976,0.00619589516884872,101740
6,20.0,0.8,800,BAE,0.8039348773646751,0.003934877364675016,0.00491859670584377,101740
6,20.0,0.8,800,BIQAE,0.8003977687848969,0.00039776878489683476,0.0004972109811210434,101740
6,20.0,0.8,800,CABIQAE_latentt,0.8001501777725863,0.00015017777258630183,0.00018772221573287728,101740
6,20.0,0.8,1600,BAE,0.8117752927021522,0.011775292702152163,0.014719115877690203,101740
6,20.0,0.8,1600,BIQAE,0.8016703283620403,0.0016703283620402853,0.0020879104525503567,101740
6,20.0,0.8,1600,CABIQAE_latentt,0.800590745334133,0.0005907453341329472,0.000738431667666184,101740
6,20.0,0.8,3200,BAE,0.7924085947799722,0.00759140522002788,0.00948925652503485,101740
6,20.0,0.8,3200,BIQAE,0.802301279978085,0.002301279978084936,0.0028765999726061697,101740
6,20.0,0.8,3200,CABIQAE_latentt,0.8038962138131348,0.0038962138131347634,0.004870267266418454,101740
6,20.0,0.8,6400,BAE,0.7935729612920327,0.0064270387079673474,0.008033798384959184,101740
6,20.0,0.8,6400,BIQAE,0.802301279978085,0.002301279978084936,0.0028765999726061697,101740
6,20.0,0.8,6400,CABIQAE_latentt,0.8043835474452106,0.004383547445210523,0.0054794343065131534,101740
6,20.0,0.8,12800,BAE,0.7980639161754087,0.001936083824591317,0.0024201047807391463,101740
6,20.0,0.8,12800,BIQAE,0.7994491438192675,0.000550856180732584,0.00068857022591573,101740
6,20.0,0.8,12800,CABIQAE_latentt,0.8029340545760473,0.002934054576047229,0.0036675682200590365,101740
6,20.0,0.8,25600,BAE,0.7987843339302996,0.0012156660697004718,0.0015195825871255897,101740
6,20.0,0.8,25600,BIQAE,0.7998734939990813,0.00012650600091879127,0.0001581325011484891,101740
6,20.0,0.8,25600,CABIQAE_latentt,0.803519651083169,0.0035196510831689842,0.00439956385396123,101740
6,20.0,0.8,51200,BAE,0.7995480160253053,0.00045198397469470297,0.0005649799683683787,101740
6,20.0,0.8,51200,BIQAE,0.7998734939990813,0.00012650600091879127,0.0001581325011484891,101740
6,20.0,0.8,51200,CABIQAE_latentt,0.8047649200986824,0.004764920098682346,0.005956150123352932,101740
7,20.0,0.8,200,BAE,0.7425605509052587,0.0574394490947413,0.07179931136842663,102020
7,20.0,0.8,200,BIQAE,0.7709265906090474,0.029073409390952598,0.03634176173869075,102020
7,20.0,0.8,200,CABIQAE_latentt,0.8411247829687467,0.041124782968746665,0.05140597871093333,102020
7,20.0,0.8,400,BAE,0.7425605509052587,0.0574394490947413,0.07179931136842663,102020
7,20.0,0.8,400,BIQAE,0.7878288810618408,0.012171118938159253,0.015213898672699067,102020
7,20.0,0.8,400,CABIQAE_latentt,0.8134076921318248,0.0134076921318248,0.016759615164781,102020
7,20.0,0.8,800,BAE,0.8176762851870767,0.017676285187076646,0.022095356483845807,102020
7,20.0,0.8,800,BIQAE,0.7878288810618408,0.012171118938159253,0.015213898672699067,102020
7,20.0,0.8,800,CABIQAE_latentt,0.7893443620416025,0.010655637958397524,0.013319547447996904,102020
7,20.0,0.8,1600,BAE,0.8176762851870767,0.017676285187076646,0.022095356483845807,102020
7,20.0,0.8,1600,BIQAE,0.7932558083564416,0.006744191643558439,0.008430239554448049,102020
7,20.0,0.8,1600,CABIQAE_latentt,0.7875663247055359,0.012433675294464153,0.01554209411808019,102020
7,20.0,0.8,3200,BAE,0.8041928405810879,0.00419284058108782,0.005241050726359775,102020
7,20.0,0.8,3200,BIQAE,0.7966179097212838,0.0033820902787162765,0.004227612848395346,102020
7,20.0,0.8,3200,CABIQAE_latentt,0.7842322774797046,0.015767722520295457,0.019709653150369322,102020
7,20.0,0.8,6400,BAE,0.8075465527202947,0.007546552720294697,0.009433190900368371,102020
7,20.0,0.8,6400,BIQAE,0.7966179097212838,0.0033820902787162765,0.004227612848395346,102020
7,20.0,0.8,6400,CABIQAE_latentt,0.7953508600026864,0.004649139997313645,0.005811424996642056,102020
7,20.0,0.8,12800,BAE,0.8052488199639855,0.005248819963985407,0.006561024954981759,102020
7,20.0,0.8,12800,BIQAE,0.7995957198971766,0.00040428010282345106,0.0005053501285293138,102020
7,20.0,0.8,12800,CABIQAE_latentt,0.7974620775966312,0.0025379224033688086,0.0031724030042110107,102020
7,20.0,0.8,25600,BAE,0.8017366678741021,0.0017366678741020936,0.002170834842627617,102020
7,20.0,0.8,25600,BIQAE,0.7998365641950971,0.00016343580490296716,0.00020429475612870895,102020
7,20.0,0.8,25600,CABIQAE_latentt,0.7980322489362468,0.0019677510637532425,0.002459688829691553,102020
7,20.0,0.8,51200,BAE,0.7996394495952195,0.00036055040478055744,0.0004506880059756968,102020
7,20.0,0.8,51200,BIQAE,0.7998365641950971,0.00016343580490296716,0.00020429475612870895,102020
7,20.0,0.8,51200,CABIQAE_latentt,0.7982483654285953,0.0017516345714047032,0.002189543214255879,102020
8,20.0,0.8,200,BAE,0.7380181880606054,0.06198181193939467,0.07747726492424334,102380
8,20.0,0.8,200,BIQAE,0.7854215238924216,0.014578476107578453,0.018223095134473066,102380
8,20.0,0.8,200,CABIQAE_latentt,0.7610146134143814,0.038985386585618675,0.048731733232023344,102380
8,20.0,0.8,400,BAE,0.800553275059956,0.0005532750599559488,0.000691593824944936,102380
8,20.0,0.8,400,BIQAE,0.8179797386251582,0.017979738625158115,0.022474673281447644,102380
8,20.0,0.8,400,CABIQAE_latentt,0.7959906795016229,0.0040093204983771,0.005011650622971375,102380
8,20.0,0.8,800,BAE,0.7967276547634744,0.0032723452365256422,0.004090431545657053,102380
8,20.0,0.8,800,BIQAE,0.8179797386251582,0.017979738625158115,0.022474673281447644,102380
8,20.0,0.8,800,CABIQAE_latentt,0.7946114175113679,0.005388582488632165,0.006735728110790207,102380
8,20.0,0.8,1600,BAE,0.7959622873343188,0.0040377126656812035,0.005047140832101504,102380
8,20.0,0.8,1600,BIQAE,0.8010134917534362,0.0010134917534361243,0.0012668646917951554,102380
8,20.0,0.8,1600,CABIQAE_latentt,0.7981309476184375,0.0018690523815625415,0.002336315476953177,102380
8,20.0,0.8,3200,BAE,0.792622209345339,0.007377790654661043,0.009222238318326303,102380
8,20.0,0.8,3200,BIQAE,0.801136268883619,0.0011362688836189516,0.0014203361045236895,102380
8,20.0,0.8,3200,CABIQAE_latentt,0.7990769644343727,0.0009230355656273392,0.001153794457034174,102380
8,20.0,0.8,6400,BAE,0.7956920704474268,0.0043079295525731975,0.005384911940716497,102380
8,20.0,0.8,6400,BIQAE,0.801136268883619,0.0011362688836189516,0.0014203361045236895,102380
8,20.0,0.8,6400,CABIQAE_latentt,0.8008508765790208,0.0008508765790207207,0.0010635957237759008,102380
8,20.0,0.8,12800,BAE,0.797354603723436,0.002645396276564016,0.00330674534570502,102380
8,20.0,0.8,12800,BIQAE,0.8000009850811876,9.850811875100618e-07,1.2313514843875772e-06,102380
8,20.0,0.8,12800,CABIQAE_latentt,0.8023508054434938,0.002350805443493753,0.0029385068043671914,102380
8,20.0,0.8,25600,BAE,0.7996089282463874,0.00039107175361263735,0.0004888396920157967,102380
8,20.0,0.8,25600,BIQAE,0.7998946740649227,0.00010532593507739385,0.0001316574188467423,102380
8,20.0,0.8,25600,CABIQAE_latentt,0.8037691314892232,0.0037691314892231986,0.004711414361528998,102380
8,20.0,0.8,51200,BAE,0.7985845754391396,0.0014154245608604121,0.0017692807010755152,102380
8,20.0,0.8,51200,BIQAE,0.7998946740649227,0.00010532593507739385,0.0001316574188467423,102380
8,20.0,0.8,51200,CABIQAE_latentt,0.8046182212981501,0.004618221298150038,0.005772776622687548,102380
9,20.0,0.8,200,BAE,0.674691210583641,0.12530878941635903,0.1566359867704488,102380
9,20.0,0.8,200,BIQAE,0.7774908148650084,0.02250918513499167,0.02813648141873959,102380
9,20.0,0.8,200,CABIQAE_latentt,0.7909710899555321,0.00902891004446793,0.011286137555584913,102380
9,20.0,0.8,400,BAE,0.674691210583641,0.12530878941635903,0.1566359867704488,102380
9,20.0,0.8,400,BIQAE,0.7888250431024234,0.011174956897576638,0.013968696121970797,102380
9,20.0,0.8,400,CABIQAE_latentt,0.8062318562420197,0.006231856242019607,0.007789820302524508,102380
9,20.0,0.8,800,BAE,0.7974526533043682,0.002547346695631836,0.0031841833695397948,102380
9,20.0,0.8,800,BIQAE,0.7888250431024234,0.011174956897576638,0.013968696121970797,102380
9,20.0,0.8,800,CABIQAE_latentt,0.7880398360478804,0.011960163952119629,0.014950204940149536,102380
9,20.0,0.8,1600,BAE,0.8030911129045177,0.00309111290451769,0.0038638911306471124,102380
9,20.0,0.8,1600,BIQAE,0.801819265779416,0.001819265779415935,0.002274082224269919,102380
9,20.0,0.8,1600,CABIQAE_latentt,0.7931643891902683,0.006835610809731718,0.008544513512164648,102380
9,20.0,0.8,3200,BAE,0.7970557305588927,0.002944269441107372,0.0036803368013842153,102380
9,20.0,0.8,3200,BIQAE,0.8001598077408685,0.00015980774086843397,0.00019975967608554246,102380
9,20.0,0.8,3200,CABIQAE_latentt,0.7989543133831868,0.0010456866168132573,0.0013071082710165716,102380
9,20.0,0.8,6400,BAE,0.7974268821532202,0.0025731178467798266,0.0032163973084747832,102380
9,20.0,0.8,6400,BIQAE,0.8001598077408685,0.00015980774086843397,0.00019975967608554246,102380
9,20.0,0.8,6400,CABIQAE_latentt,0.8001422653335539,0.0001422653335538815,0.00017783166694235186,102380
9,20.0,0.8,12800,BAE,0.8007790531397513,0.0007790531397512401,0.0009738164246890502,102380
9,20.0,0.8,12800,BIQAE,0.8003138755122603,0.00031387551226025323,0.00039234439032531654,102380
9,20.0,0.8,12800,CABIQAE_latentt,0.804233912894044,0.004233912894043956,0.005292391117554945,102380
9,20.0,0.8,25600,BAE,0.7999339761502876,6.602384971243769e-05,8.252981214054711e-05,102380
9,20.0,0.8,25600,BIQAE,0.8002212011281666,0.00022120112816659265,0.0002765014102082408,102380
9,20.0,0.8,25600,CABIQAE_latentt,0.8056010355569758,0.005601035556975775,0.007001294446219719,102380
9,20.0,0.8,51200,BAE,0.8002865285522966,0.00028652855229660545,0.0003581606903707568,102380
