a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,estimate,grover_power,k_max_budget,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index,time_to_budget_seconds
0.6423672082866361,0.015801233889299438,BIQAE,biqae,3,280,0.6265659743973366,1,1,0.02459844413827649,0.0006050834540239095,0.6,280.0,280.0,260,ideal_simulation,0.03151743260196262,17,0.03151743260196262
0.6423672082866361,0.012603473644274166,BIQAE,biqae,3,310,0.6297637346423619,1,1,0.01962035652145286,0.0003849583900289188,0.6,310.0,310.0,260,ideal_simulation,0.03489430038074433,18,0.03489430038074433
0.6423672082866361,0.009564163016661964,BIQAE,biqae,11,420,0.6328030452699741,5,5,0.014888934075841334,0.00022168035791474982,0.6,420.0,420.0,260,ideal_simulation,0.04727614890294393,19,0.04727614890294393
0.6423672082866361,0.0020317703427032985,BIQAE,biqae,23,650,0.6403354379439328,11,11,0.003162942187105985,1.0004203278974882e-05,0.6,650.0,650.0,260,ideal_simulation,0.07316546854027037,20,0.07316546854027037
0.6423672082866361,0.0011458250478422194,BIQAE,biqae,23,880,0.6435130333344783,11,11,0.001783753954219486,3.181778169194028e-06,0.6,880.0,880.0,260,ideal_simulation,0.09905478817759679,21,0.09905478817759679
0.6423672082866361,0.0001679999773669394,BIQAE,biqae,23,1110,0.6421992083092691,11,11,0.00026153261748064623,6.839931000627003e-08,0.6,1110.0,1110.0,260,ideal_simulation,0.12494410781492324,22,0.12494410781492324
0.6423672082866361,0.0004470227241477609,BIQAE,biqae,65,1760,0.6428142310107838,32,32,0.0006958990408929641,4.842754751157353e-07,0.6,1760.0,1760.0,260,ideal_simulation,0.19810957635519358,23,0.19810957635519358
0.6423672082866361,8.898262005607727e-05,BIQAE,biqae,65,2410,0.64227822566658,32,32,0.00013852298017113536,1.9188616035494248e-08,0.6,2410.0,2410.0,260,ideal_simulation,0.271275044895464,24,0.271275044895464
0.6423672082866361,0.00010933750931618746,BIQAE,biqae,131,3720,0.6424765457959523,65,65,0.00017021029078962427,2.8971543090705413e-08,0.6,3720.0,3720.0,260,ideal_simulation,0.41873160456893194,25,0.41873160456893194
0.6423672082866361,0.00017429185194717256,BIQAE,biqae,131,5030,0.6425415001385832,65,65,0.00027132744277537954,7.36185812030764e-08,0.6,5030.0,5030.0,260,ideal_simulation,0.5661881642423999,26,0.5661881642423999
0.6423672082866361,0.00016338051958186828,BIQAE,biqae,273,7760,0.6425305888062179,136,136,0.0002543413136197402,6.46895038138394e-08,0.6,7760.0,7760.0,260,ideal_simulation,0.8734831321115355,27,0.8734831321115355
0.6423672082866361,0.0003363989941131962,BIQAE,biqae,273,10490,0.6427036072807493,136,136,0.0005236864363149259,2.742474835802541e-07,0.6,10490.0,10490.0,260,ideal_simulation,1.180778099980671,28,1.180778099980671
0.6423672082866361,0.02661290701677077,CABIQAE,cabiqae_latentt,1,10,0.6157543012698653,0,0,0.0414294295746423,0.0017163976348802503,0.6,10.0,10.0,260,ideal_simulation,0.0009782443776858627,0,0.0009782443776858627
0.6423672082866361,0.046072556912096774,CABIQAE,cabiqae_latentt,1,20,0.6884397651987328,0,0,0.07172308349142621,0.005144200705518093,0.6,20.0,20.0,260,ideal_simulation,0.0019564887553717254,1,0.0019564887553717254
0.6423672082866361,0.015601207348986401,CABIQAE,cabiqae_latentt,1,30,0.6579684156356225,0,0,0.024287054425768347,0.0005898610126802308,0.6,30.0,30.0,260,ideal_simulation,0.002934733133057588,2,0.002934733133057588
0.6423672082866361,0.042076282349620575,CABIQAE,cabiqae_latentt,1,40,0.6844434906362566,0,0,0.06550191511464167,0.00429050088368572,0.6,40.0,40.0,260,ideal_simulation,0.003912977510743451,3,0.003912977510743451
0.6423672082866361,0.051414072000632416,CABIQAE,cabiqae_latentt,1,50,0.6937812802872685,0,0,0.08003844426892119,0.006406152560989214,0.6,50.0,50.0,260,ideal_simulation,0.004891221888429313,4,0.004891221888429313
