a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,estimate,grover_power,k_max_budget,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index,time_to_budget_seconds
0.49216902723816036,0.001006494037017469,BAE,bae,69,2520,0.4911625332011429,34,34,0.002045017019184401,4.18209460875368e-06,0.44,2520.0,2520.0,50,ideal_simulation,1.2947423933613003,3,1.2947423933613003
0.49216902723816036,0.0002469103886308943,BAE,bae,101,4540,0.49192211684952947,50,50,0.0005016780312577746,2.516808470466816e-07,0.44,4540.0,4540.0,50,ideal_simulation,2.3325914547064697,4,2.3325914547064697
0.49216902723816036,0.00012300818333543795,BAE,bae,71,5960,0.4920460190548249,35,50,0.00024993076875582087,6.246538917086046e-08,0.44,5960.0,5960.0,50,ideal_simulation,3.0621685176322817,5,3.0621685176322817
0.49216902723816036,0.0004281854657457451,BAE,bae,81,7580,0.4917408417724146,40,50,0.0008699967735648395,7.568943860131746e-07,0.44,7580.0,7580.0,50,ideal_simulation,3.8945029133645463,6,3.8945029133645463
0.49216902723816036,0.0006787112457227185,BAE,bae,79,9160,0.49149031599243764,39,50,0.0013790206375467232,1.9016979187796813e-06,0.44,9160.0,9160.0,50,ideal_simulation,4.706285842535521,7,4.706285842535521
0.49216902723816036,0.0008962937962643247,BAE,bae,77,10700,0.49127273344189604,38,50,0.001821109713656582,3.316440589174299e-06,0.44,10700.0,10700.0,50,ideal_simulation,5.4975173051452035,8,5.4975173051452035
0.49216902723816036,0.0004633032855312913,BAE,bae,77,12240,0.49170572395262907,38,50,0.0009413499425820209,8.861397143991209e-07,0.44,12240.0,12240.0,50,ideal_simulation,6.288748767754887,9,6.288748767754887
0.49216902723816036,0.00025175112780484454,BAE,bae,79,13820,0.4919172761103555,39,50,0.0005115135530115801,2.616461149145509e-07,0.44,13820.0,13820.0,50,ideal_simulation,7.100531696925861,10,7.100531696925861
0.49216902723816036,0.00033078270861441883,BAE,bae,85,15520,0.49183824452954594,42,50,0.0006720916805159973,4.5170722701877084e-07,0.44,15520.0,15520.0,50,ideal_simulation,7.973969025780706,11,7.973969025780706
0.49216902723816036,0.00041793632639797185,BAE,bae,81,17140,0.4917510909117624,40,50,0.0008491723437845117,7.210936694485723e-07,0.44,17140.0,17140.0,50,ideal_simulation,8.806303421512972,12,8.806303421512972
0.49216902723816036,0.0004853957027862732,BAE,bae,83,18800,0.4916836315353741,41,50,0.0009862378084011176,9.726650147198537e-07,0.44,18800.0,18800.0,50,ideal_simulation,9.659189283806526,13,9.659189283806526
0.49216902723816036,0.0005457119915448505,BAE,bae,83,20460,0.4916233152466155,41,50,0.0011087897883520833,1.2294147947537822e-06,0.44,20460.0,20460.0,50,ideal_simulation,10.51207514610008,14,10.51207514610008
0.49216902723816036,0.0005015685418754412,BAE,bae,101,22480,0.4916674586962849,50,50,0.0010190981433553974,1.0385610257904942e-06,0.44,22480.0,22480.0,50,ideal_simulation,11.549924207445251,15,11.549924207445251
0.49216902723816036,0.0005457050866374824,BAE,bae,85,24180,0.4916233221515229,42,50,0.0011087757588073822,1.2293836833189524e-06,0.44,24180.0,24180.0,50,ideal_simulation,12.423361536300096,16,12.423361536300096
0.49216902723816036,0.0005055525551199702,BAE,bae,101,26200,0.4916634746830404,50,50,0.0010271929502693666,1.0551253570829851e-06,0.44,26200.0,26200.0,50,ideal_simulation,13.461210597645264,17,13.461210597645264
0.49216902723816036,0.00047002506909160635,BAE,bae,101,28220,0.49169900216906876,50,50,0.0009550074122485595,9.120391574496162e-07,0.44,28220.0,28220.0,50,ideal_simulation,14.499059658990433,18,14.499059658990433
0.49216902723816036,0.0005508397047546687,BAE,bae,197,32160,0.4916181875334057,98,98,0.0011192083903486224,1.25262742102676e-06,0.44,32160.0,32160.0,50,ideal_simulation,16.523379115277546,19,16.523379115277546
0.49216902723816036,0.0002571091219258914,BAE,bae,387,39900,0.49191191811623447,193,193,0.0005224000448965198,2.7290180690793303e-07,0.44,39900.0,39900.0,50,ideal_simulation,20.500087894887255,20,20.500087894887255
0.49216902723816036,0.00016854364453078308,BAE,bae,795,55800,0.4920004835936296,397,397,0.000342450733798868,1.1727250507940827e-07,0.44,55800.0,55800.0,50,ideal_simulation,28.66929585300022,21,28.66929585300022
0.49216902723816036,0.06423529675237494,BIQAE,biqae,1,10,0.5564043239905353,0,0,0.13051470774753063,0.017034088938423324,0.44,10.0,10.0,50,ideal_simulation,0.0010225518313222868,0,0.0010225518313222868
0.49216902723816036,0.08275430193368105,BIQAE,biqae,1,20,0.5749233291718414,0,0,0.16814203526390595,0.02827174402268862,0.44,20.0,20.0,50,ideal_simulation,0.0020451036626445737,1,0.0020451036626445737
0.49216902723816036,0.145292610088798,BIQAE,biqae,1,30,0.6374616373269584,0,0,0.2952087637536179,0.08714821419693934,0.44,30.0,30.0,50,ideal_simulation,0.0030676554939668608,2,0.0030676554939668608
0.49216902723816036,0.09434988336468819,BIQAE,biqae,1,40,0.5865189106028486,0,0,0.19170219608116934,0.036749731982343097,0.44,40.0,40.0,50,ideal_simulation,0.004090207325289147,3,0.004090207325289147
0.49216902723816036,0.09688660417251727,BIQAE,biqae,1,50,0.5890556314106776,0,0,0.19685636196207423,0.03875242724494319,0.44,50.0,50.0,50,ideal_simulation,0.005112759156611434,4,0.005112759156611434
0.49216902723816036,0.06835644570640376,BIQAE,biqae,1,60,0.5605254729445641,0,0,0.13888815005281938,0.019289918225094477,0.44,60.0,60.0,50,ideal_simulation,0.0061353109879337215,5,0.0061353109879337215
0.49216902723816036,0.04910888545819114,BIQAE,biqae,3,90,0.5412779126963515,1,1,0.09978052811199632,0.009956153790308892,0.44,90.0,90.0,50,ideal_simulation,0.009202966481900582,6,0.009202966481900582
0.49216902723816036,0.022280470405908415,BIQAE,biqae,3,120,0.5144494976440688,1,1,0.04526995640285772,0.0020493689527166462,0.44,120.0,120.0,50,ideal_simulation,0.012270621975867443,7,0.012270621975867443
0.49216902723816036,0.005205515514830061,BIQAE,biqae,7,190,0.4869635117233303,3,3,0.010576682454077134,0.00011186621173438384,0.44,190.0,190.0,50,ideal_simulation,0.01942848479512345,8,0.01942848479512345
0.49216902723816036,0.0057717967022444805,BIQAE,biqae,7,260,0.4863972305359159,3,3,0.011727265193084795,0.00013752874890893727,0.44,260.0,260.0,50,ideal_simulation,0.02658634761437946,9,0.02658634761437946
0.49216902723816036,0.018401363828474182,BIQAE,biqae,7,330,0.4737676634096862,3,3,0.0373883011934633,0.001397885066133126,0.44,330.0,330.0,50,ideal_simulation,0.03374421043363547,10,0.03374421043363547
0.49216902723816036,0.01578587823077582,BIQAE,biqae,7,400,0.47638314900738454,3,3,0.032074099256833244,0.001028747843137191,0.44,400.0,400.0,50,ideal_simulation,0.04090207325289147,11,0.04090207325289147
0.49216902723816036,0.014116465058533811,BIQAE,biqae,7,470,0.47805256217962655,3,3,0.02868214836221878,0.0008226656346723323,0.44,470.0,470.0,50,ideal_simulation,0.04805993607214748,12,0.04805993607214748
0.49216902723816036,0.0027501410942356586,BIQAE,biqae,15,620,0.4894188861439247,7,7,0.005587797975968257,3.122348622023556e-05,0.44,620.0,620.0,50,ideal_simulation,0.06339821354198179,13,0.06339821354198179
0.49216902723816036,0.001563019434799473,BIQAE,biqae,15,770,0.4906060078033609,7,7,0.003175777727360175,1.0085564173597233e-05,0.44,770.0,770.0,50,ideal_simulation,0.0787364910118161,14,0.0787364910118161
0.49216902723816036,0.0025709894687441226,BIQAE,biqae,15,920,0.48959803776941624,7,7,0.005223793710001223,2.7288020724648692e-05,0.44,920.0,920.0,50,ideal_simulation,0.09407476848165039,15,0.09407476848165039
0.49216902723816036,0.0039531223473613375,BIQAE,biqae,31,1230,0.488215904890799,15,15,0.008032042100545315,6.451370030493234e-05,0.44,1230.0,1230.0,50,ideal_simulation,0.12577387525264128,16,0.12577387525264128
0.49216902723816036,0.0008941587328062939,BIQAE,biqae,31,1540,0.49127486850535407,15,15,0.0018167716441319474,3.3006592069219624e-06,0.44,1540.0,1540.0,50,ideal_simulation,0.1574729820236322,17,0.1574729820236322
0.49216902723816036,0.0003678592078325549,BIQAE,biqae,31,1850,0.4918011680303278,15,15,0.0007474245380633186,5.586434400991563e-07,0.44,1850.0,1850.0,50,ideal_simulation,0.18917208879462308,18,0.18917208879462308
0.49216902723816036,0.00233967588306927,BIQAE,biqae,31,2160,0.4898293513550911,15,15,0.004753805610642585,2.259866778377646e-05,0.44,2160.0,2160.0,50,ideal_simulation,0.22087119556561396,19,0.22087119556561396
0.49216902723816036,0.00237736696256885,BIQAE,biqae,31,2470,0.4897916602755915,15,15,0.004830387186104751,2.3332640367684812e-05,0.44,2470.0,2470.0,50,ideal_simulation,0.2525703023366048,20,0.2525703023366048
0.49216902723816036,0.0012859225197722202,BIQAE,biqae,31,2780,0.49088310471838814,15,15,0.0026127660389119994,6.8265463740920535e-06,0.44,2780.0,2780.0,50,ideal_simulation,0.28426940910759574,21,0.28426940910759574
0.49216902723816036,0.000496712238864716,BIQAE,biqae,31,3090,0.49167231499929565,15,15,0.0010092309986511143,1.018547208638365e-06,0.44,3090.0,3090.0,50,ideal_simulation,0.31596851587858665,22,0.31596851587858665
0.49216902723816036,0.0007174322369337682,BIQAE,biqae,31,3400,0.4914515950012266,15,15,0.0014576948105810062,2.124874160794779e-06,0.44,3400.0,3400.0,50,ideal_simulation,0.34766762264957757,23,0.34766762264957757
0.49216902723816036,0.0005210512023450797,BIQAE,biqae,31,3710,0.4916479760358153,15,15,0.0010586834471665021,1.1208106413044085e-06,0.44,3710.0,3710.0,50,ideal_simulation,0.3793667294205684,24,0.3793667294205684
0.49216902723816036,0.0006992527150260774,BIQAE,biqae,31,4020,0.4914697745231343,15,15,0.0014207572527470515,2.018551171233317e-06,0.44,4020.0,4020.0,50,ideal_simulation,0.41106583619155934,25,0.41106583619155934
0.49216902723816036,7.613439581405368e-05,BIQAE,biqae,31,4330,0.4922451616339744,15,15,0.00015469156245220665,2.3929479493896867e-08,0.44,4330.0,4330.0,50,ideal_simulation,0.4427649429625502,26,0.4427649429625502
