a_true,abs_error,algorithm,algorithm_key,confidence_interval,elapsed_runtime_seconds,epsilon_target,final_estimate,max_queries_bae,n_shots,num_queries,objective_ry_offset,phase,rel_error,repetition
0.6692728078979026,0.00011226541497943998,IQAE,iqae,"[np.float64(0.6683652865522146), np.float64(0.6699557984136316)]",1.346559352999975,0.001,0.6691605424829231,,,12150,0.63,1_iterative,0.00016774238196237318,12
0.6692728078979026,0.0003936855298974917,CABIQAE,cabiqae_latentt,"(0.6679974967240854, 0.6697607480119249)",1.013952789000541,0.001,0.6688791223680051,,,9600,0.63,1_iterative,0.0005882287839154947,12
0.6692728078979026,0.017832969422417078,BIQAE,biqae,"[np.float64(0.6521058424769401), np.float64(0.7221057121636991)]",0.08490711600097711,0.05,0.6871057773203196,,,330,0.63,1_iterative,0.026645292042310934,12
0.6692728078979026,0.013417871599566866,IQAE,iqae,"[np.float64(0.6345318520493904), np.float64(0.677178020547281)]",0.10639640400040662,0.05,0.6558549362983357,,,490,0.63,1_iterative,0.02004843382433335,12
0.6692728078979026,0.001062832984188855,CABIQAE,cabiqae_latentt,"(0.6347467411681934, 0.701673208659234)",0.04105464100030076,0.05,0.6682099749137137,,,220,0.63,1_iterative,0.0015880414856941118,12
0.6692728078979026,0.0015990765836381149,BIQAE,biqae,"[np.float64(0.6604478294485249), np.float64(0.6748996331800039)]",0.3335521000008157,0.01,0.6676737313142644,,,1210,0.63,1_iterative,0.0023892746945159823,12
0.6692728078979026,0.0005269662417625165,IQAE,iqae,"[np.float64(0.662320803245099), np.float64(0.6772787450342311)]",0.13312566800050263,0.01,0.6697997741396651,,,1080,0.63,1_iterative,0.0007873713611907345,12
0.6692728078979026,0.004518210293115943,CABIQAE,cabiqae_latentt,"(0.6573551723224937, 0.6721540228870795)",0.14291953400061175,0.01,0.6647545976047866,,,1010,0.63,1_iterative,0.006750924645074173,12
0.49216902723816036,1.6552023538285443e-05,BIQAE,biqae,"[np.float64(0.492102729799911), np.float64(0.4922684287234863)]",12.624234402999718,0.0001,0.49218557926169865,,,120530,0.44,1_iterative,3.363077037002559e-05,13
0.49216902723816036,5.418275545676643e-06,IQAE,iqae,"[np.float64(0.49207602199778444), np.float64(0.4922728690296276)]",13.348765320999519,0.0001,0.49217444551370604,,,124740,0.44,1_iterative,1.100897302717658e-05,13
0.49216902723816036,3.7067727424178187e-06,CABIQAE,cabiqae_latentt,"(0.4921041748367062, 0.4922412931850994)",13.638374310001382,0.0001,0.4921727340109028,,,134240,0.44,1_iterative,7.531503482083429e-06,13
0.49216902723816036,0.001200103635025651,BIQAE,biqae,"[np.float64(0.4863464711131984), np.float64(0.49559137609307097)]",0.5292035929996928,0.005,0.4909689236031347,,,2820,0.44,1_iterative,0.002438397315979255,13
0.49216902723816036,0.0007309390712109121,IQAE,iqae,"[np.float64(0.486579375632115), np.float64(0.4962968007017839)]",0.28471932399952493,0.005,0.49143808816694945,,,2600,0.44,1_iterative,0.0014851382975329143,13
0.49216902723816036,0.0009867032391719377,CABIQAE,cabiqae_latentt,"(0.4863826661506439, 0.495981981847333)",0.25914578400079336,0.005,0.4911823239989884,,,2310,0.44,1_iterative,0.002004805634984569,13
0.49216902723816036,2.315840287925308e-05,BIQAE,biqae,"[np.float64(0.49122394342732706), np.float64(0.4930677942432352)]",1.6350252160009404,0.001,0.4921458688352811,,,11220,0.44,1_iterative,4.705375917133189e-05,13
0.49216902723816036,9.966225866098188e-05,IQAE,iqae,"[np.float64(0.4911471381212848), np.float64(0.492991591837714)]",1.0380100309994305,0.001,0.4920693649794994,,,11040,0.44,1_iterative,0.00020249599862113096,13
0.49216902723816036,4.6178134404106785e-06,CABIQAE,cabiqae_latentt,"(0.4911719821676449, 0.49315683668179505)",1.027128792999065,0.001,0.49216440942471995,,,10370,0.44,1_iterative,9.382576279380785e-06,13
0.49216902723816036,0.012959415973018584,BIQAE,biqae,"[np.float64(0.4382142977867176), np.float64(0.5202049247435659)]",0.06029733200011833,0.05,0.4792096112651418,,,220,0.44,1_iterative,0.026331230239621577,13
