profile,scenario_id,objective_ry_offset,a_true,t_eff,k,K,p_ideal,p_noisy,c_est
realistic,18,0.6183678709240283,0.46851294350291767,10.857937529917255,2.0,5.0,0.34505418322132,0.3973333333333333,0.6625972149561978
realistic,18,0.6183678709240283,0.46851294350291767,10.857937529917255,4.0,9.0,0.23138802786924262,0.38916666666666666,0.4126150165763307
realistic,18,0.6183678709240283,0.46851294350291767,10.857937529917255,8.0,17.0,0.061095514923760974,0.40066666666666667,0.22632107146519323
realistic,19,0.7068845844318996,0.4842260928039805,10.70223754627274,0.0,1.0,0.4842260928039805,0.48383333333333334,nan
realistic,19,0.7068845844318996,0.4842260928039805,10.70223754627274,1.0,3.0,0.5472589247427594,0.5326666666666666,0.6912274632670632
realistic,19,0.7068845844318996,0.4842260928039805,10.70223754627274,2.0,5.0,0.42144419824847307,0.45216666666666666,0.6089089827461862
realistic,19,0.7068845844318996,0.4842260928039805,10.70223754627274,4.0,9.0,0.35991199960457343,0.44583333333333336,0.3866617163052533
realistic,19,0.7068845844318996,0.4842260928039805,10.70223754627274,8.0,17.0,0.2444767485826206,0.451,0.19176337076253738
realistic,20,0.7182098429333093,0.48624801724705435,11.872133339996148,0.0,1.0,0.48624801724705435,0.4841666666666667,nan
realistic,20,0.7182098429333093,0.48624801724705435,11.872133339996148,1.0,3.0,0.5412143365127569,0.5288333333333334,0.6995947471921269
realistic,20,0.7182098429333093,0.48624801724705435,11.872133339996148,2.0,5.0,0.43144801905381813,0.46066666666666667,0.573773839799214
realistic,20,0.7182098429333093,0.48624801724705435,11.872133339996148,4.0,9.0,0.3774771114139981,0.453,0.38360179508018616
realistic,20,0.7182098429333093,0.48624801724705435,11.872133339996148,8.0,17.0,0.27461561474608037,0.4518333333333333,0.2137089781636904
