run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,step_index,budget,query_budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,grover_power,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_grover_power,transpile_backend_name,transpilation_strategy,aer_method,construct_circuit_mode,normalized_sq_error
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,11,CABIQAE,cabiqae_latentt,1,256,256.0,256.0,0.14982998054944024,0.1328730942948926,0.016956886254547637,0.12761715488399994,0.5864946085782612,0.661341381879824,0.07484677330156286,0.1276171548839999,0.5864946085782612,0.661341381879824,0.07484677330156286,0.1276171548839999,0,0,1,11.706917752656707,ok,0.5591180266734833,0.5591180266734833,1.2299977242946625e-05,1.2299977242946625e-05,5,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.01628613822068683
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,11,CABIQAE,cabiqae_latentt,2,640,640.0,640.0,0.153229642185382,0.1328730942948926,0.02035654789048938,0.15320293396126508,0.5864946085782612,0.6763473033649146,0.08985269478665336,0.15320293396126508,0.5864946085782612,0.6763473033649146,0.08985269478665336,0.15320293396126508,1,1,3,11.706917752656707,ok,1.3977950666837082,1.3977950666837082,1.2299977242946625e-05,1.2299977242946625e-05,5,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.02347113897433975
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,11,CABIQAE,cabiqae_latentt,3,1024,1024.0,1024.0,0.13836515971988503,0.1328730942948926,0.0054920654249924206,0.04133316420556577,0.5864946085782612,0.6107362865403054,0.02424167796204424,0.04133316420556568,0.5864946085782612,0.6107362865403054,0.02424167796204424,0.04133316420556568,1,1,3,11.706917752656707,ok,2.2364721066939333,2.2364721066939333,1.2299977242946625e-05,1.2299977242946625e-05,5,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.0017084304632442636
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,11,CABIQAE,cabiqae_latentt,4,1920,1920.0,1920.0,0.12537406673831317,0.1328730942948926,0.007499027556579441,0.05643751728951562,0.5864946085782612,0.5533943089664178,0.03310029961184335,0.05643751728951569,0.5864946085782612,0.5533943089664178,0.03310029961184335,0.05643751728951569,3,3,7,11.706917752656707,ok,4.193385200051125,4.193385200051125,1.2299977242946625e-05,1.2299977242946625e-05,5,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.0031851933578043745
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,11,BIQAE,biqae,0,128,128.0,128.0,0.17682636006810173,0.1328730942948926,0.04395326577320913,0.33079131637938086,0.5864946085782612,0.7805019321992739,0.1940073236210127,0.3307913163793808,0.5864946085782612,0.7805019321992739,0.1940073236210127,0.3307913163793808,0,0,1,11.706917752656707,ok,0.32756055714396226,0.32756055714396226,7.699942216277122e-06,7.699942216277122e-06,3,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.10942289499200364
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,11,BIQAE,biqae,1,256,256.0,256.0,0.15902160872800378,0.1328730942948926,0.02614851443311117,0.19679314741537007,0.5864946085782612,0.7019127285425226,0.11541811996426143,0.1967931474153699,0.5864946085782612,0.7019127285425226,0.11541811996426143,0.1967931474153699,0,0,1,11.706917752656707,ok,0.6551211142879245,0.6551211142879245,7.699942216277122e-06,7.699942216277122e-06,3,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.03872754286964758
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,11,BIQAE,biqae,2,896,896.0,896.0,0.18431285667672026,0.1328730942948926,0.05143976238182765,0.38713452602875753,0.5864946085782612,0.8135469208886279,0.2270523123103667,0.38713452602875736,0.5864946085782612,0.8135469208886279,0.2270523123103667,0.38713452602875736,2,2,5,11.706917752656707,ok,2.292923900007736,2.292923900007736,7.699942216277122e-06,7.699942216277122e-06,3,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.14987314124351075
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,12,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.11592066957776136,0.1328730942948926,0.01695242471713125,0.12758357745103607,0.5864946085782612,0.5116675282601015,0.07482708031815966,0.12758357745103605,0.5864946085782612,0.5116675282601015,0.07482708031815966,0.12758357745103605,0,0,1,11.706917752656707,ok,0.4164725909041326,0.4164725909041326,5.900044925510883e-06,5.900044925510883e-06,3,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.01627756923520452
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,12,CABIQAE,cabiqae_latentt,1,512,512.0,512.0,0.11601089638171297,0.1328730942948926,0.01686219791317964,0.12690453249893038,0.5864946085782612,0.5120657844634938,0.07442882411476737,0.12690453249893033,0.5864946085782612,0.5120657844634938,0.07442882411476737,0.12690453249893033,1,1,3,11.706917752656707,ok,1.6658903636165303,1.6658903636165303,5.900044925510883e-06,5.900044925510883e-06,3,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.016104760368772078
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,12,CABIQAE,cabiqae_latentt,2,1408,1408.0,1408.0,0.11107946450654269,0.1328730942948926,0.021793629788349922,0.16401838087688478,0.5864946085782612,0.49029871248623247,0.09619589609202872,0.1640183808768848,0.5864946085782612,0.49029871248623247,0.09619589609202872,0.1640183808768848,3,3,7,11.706917752656707,ok,4.581198499945458,4.581198499945458,5.900044925510883e-06,5.900044925510883e-06,3,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.02690202926547484
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,13,BIQAE,biqae,0,128,128.0,128.0,0.18434428623321442,0.1328730942948926,0.05147119193832181,0.3873710641831592,0.5864946085782612,0.8136856492409076,0.2271910406626464,0.3873710641831591,0.5864946085782612,0.8136856492409076,0.2271910406626464,0.3873710641831591,0,0,1,11.706917752656707,ok,0.15541571666835807,0.15541571666835807,5.100038833916187e-06,5.100038833916187e-06,2,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.15005634136639323
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,13,BIQAE,biqae,1,768,768.0,768.0,0.18241712296317314,0.1328730942948926,0.04954402866828053,0.37286727558496324,0.5864946085782612,0.8051792554241068,0.21868464684584565,0.37286727558496324,0.5864946085782612,0.8051792554241068,0.21868464684584565,0.37286727558496324,2,2,5,11.706917752656707,ok,0.9324943000101484,0.9324943000101484,5.100038833916187e-06,5.100038833916187e-06,2,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.13903000520215292
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,14,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.16507131173316195,0.1328730942948926,0.03219821743826934,0.24232307984647405,0.5864946085782612,0.7286157884422977,0.1421211798640365,0.242323079846474,0.5864946085782612,0.7286157884422977,0.1421211798640365,0.242323079846474,0,0,1,11.706917752656707,ok,0.30894774999857566,0.30894774999857566,8.700008038431406e-06,8.700008038431406e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.05872047502628064
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,14,CABIQAE,cabiqae_latentt,1,256,256.0,256.0,0.14223585252579407,0.1328730942948926,0.009362758230901463,0.07046391356042463,0.5864946085782612,0.6278213139807748,0.0413267054025136,0.0704639135604245,0.5864946085782612,0.6278213139807748,0.0413267054025136,0.0704639135604245,0,0,1,11.706917752656707,ok,0.6178954999971513,0.6178954999971513,8.700008038431406e-06,8.700008038431406e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.004965163114250994
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,14,CABIQAE,cabiqae_latentt,2,640,640.0,640.0,0.11153495026742266,0.1328730942948926,0.021338144027469946,0.16059040500790192,0.5864946085782612,0.4923092018517273,0.09418540672653392,0.160590405007902,0.5864946085782612,0.4923092018517273,0.09418540672653392,0.160590405007902,1,1,3,11.706917752656707,ok,1.5447387499928786,1.5447387499928786,8.700008038431406e-06,8.700008038431406e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.02578927818060197
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,14,CABIQAE,cabiqae_latentt,3,1536,1536.0,1536.0,0.10217929920172798,0.1328730942948926,0.030693795093164625,0.23100083019850645,0.5864946085782612,0.45101386708973473,0.13548074148852646,0.2310008301985065,0.5864946085782612,0.45101386708973473,0.13548074148852646,0.2310008301985065,3,3,7,11.706917752656707,ok,3.7073729999829084,3.7073729999829084,8.700008038431406e-06,8.700008038431406e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.05336138355239921
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,15,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.19782504131353534,0.1328730942948926,0.06495194701864274,0.488826931918145,0.5864946085782612,0.873188968676106,0.28669436009784477,0.48882693191814497,0.5864946085782612,0.873188968676106,0.28669436009784477,0.48882693191814497,0,0,1,11.706917752656707,ok,0.24913545625531697,0.24913545625531697,9.899900760501623e-06,9.899900760501623e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.2389517693685068
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,15,CABIQAE,cabiqae_latentt,1,768,768.0,768.0,0.15253357979612728,0.1328730942948926,0.01966048550123467,0.14796438365167494,0.5864946085782612,0.6732749218515739,0.0867803132733127,0.14796438365167483,0.5864946085782612,0.6732749218515739,0.0867803132733127,0.14796438365167483,2,2,5,11.706917752656707,ok,1.4948127375319018,1.4948127375319018,9.899900760501623e-06,9.899900760501623e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.02189345882942005
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,15,CABIQAE,cabiqae_latentt,2,1408,1408.0,1408.0,0.14678882746602775,0.1328730942948926,0.013915733171135147,0.1047295033278234,0.5864946085782612,0.6479178976391087,0.061423289060847486,0.1047295033278234,0.5864946085782612,0.6479178976391087,0.061423289060847486,0.1047295033278234,2,2,5,11.706917752656707,ok,2.7404900188084866,2.7404900188084866,9.899900760501623e-06,9.899900760501623e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.01096826886729257
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,15,CABIQAE,cabiqae_latentt,3,2048,2048.0,2048.0,0.14226634272382763,0.1328730942948926,0.00939324842893502,0.07069338212360783,0.5864946085782612,0.62795589605592,0.04146128747765876,0.07069338212360772,0.5864946085782612,0.62795589605592,0.04146128747765876,0.07069338212360772,2,2,5,11.706917752656707,ok,3.9861673000850715,3.9861673000850715,9.899900760501623e-06,9.899900760501623e-06,4,0,8,128,4,local_aer,aer_preset,density_matrix,full,0.004997554276074435
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.1404996229845634,0.1328730942948926,0.007626528689670786,0.05739708802705241,0.5864946085782612,0.6201576912542193,0.03366308267595808,0.057397088027052366,0.5864946085782612,0.6201576912542193,0.03366308267595808,0.057397088027052366,0,0,1,11.706917752656707,ok,0.3590729000011029,0.3590729000011029,0.8955503000179306,0.8955503000179306,2,1,9,128,4,local_aer,aer_preset,density_matrix,full,0.0032944257139852027
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,1,512,512.0,512.0,0.16954640389058473,0.1328730942948926,0.03667330959569212,0.2760025254947478,0.5864946085782612,0.7483686017349148,0.16187399315665363,0.27600252549474774,0.5864946085782612,0.7483686017349148,0.16187399315665363,0.27600252549474774,1,1,3,11.706917752656707,ok,1.4362916000044117,1.4362916000044117,0.8955503000179306,0.8955503000179306,2,1,9,128,4,local_aer,aer_preset,density_matrix,full,0.0761773940794789
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,16,CABIQAE,cabiqae_latentt,2,1664,1664.0,1664.0,0.17353729613656527,0.1328730942948926,0.04066420184167266,0.30603789320525904,0.5864946085782612,0.7659841829637952,0.17948957438553403,0.3060378932052589,0.5864946085782612,0.7659841829637952,0.17948957438553403,0.3060378932052589,4,4,9,11.706917752656707,ok,4.667947700014338,4.667947700014338,0.8955503000179306,0.8955503000179306,2,1,9,128,4,local_aer,aer_preset,density_matrix,full,0.09365919207751354
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,17,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.08312449189269303,0.1328730942948926,0.04974860240219958,0.3744068930297488,0.5864946085782612,0.3669069844017757,0.21958762417648547,0.3744068930297489,0.5864946085782612,0.3669069844017757,0.21958762417648547,0.3744068930297489,0,0,1,11.706917752656707,ok,0.38985818182647397,0.38985818182647397,7.4999406933784485e-06,7.4999406933784485e-06,3,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.14018052154818975
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,17,CABIQAE,cabiqae_latentt,1,512,512.0,512.0,0.12089459377326328,0.1328730942948926,0.011978500521629326,0.09014993280012563,0.5864946085782612,0.5336221590272949,0.05287244955096626,0.09014993280012568,0.5864946085782612,0.5336221590272949,0.05287244955096626,0.09014993280012568,1,1,3,11.706917752656707,ok,1.5594327273058959,1.5594327273058959,7.4999406933784485e-06,7.4999406933784485e-06,3,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.008127010383867168
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,17,CABIQAE,cabiqae_latentt,2,1408,1408.0,1408.0,0.11440611304497744,0.1328730942948926,0.018466981249915165,0.13898209677371082,0.5864946085782612,0.5049823581315777,0.08151225044668353,0.1389820967737108,0.5864946085782612,0.5049823581315777,0.08151225044668353,0.1389820967737108,3,3,7,11.706917752656707,ok,4.288440000091214,4.288440000091214,7.4999406933784485e-06,7.4999406933784485e-06,3,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.01931602322361712
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.23057276731656545,0.1328730942948926,0.09769967302167284,0.7352856011981068,0.5864946085782612,1.0177356494461762,0.43124104086791504,0.7352856011981067,0.5864946085782612,1.0177356494461762,0.43124104086791504,0.7352856011981067,0,0,1,11.706917752656707,ok,0.25824089999878197,0.25824089999878197,9.000010322779417e-06,9.000010322779417e-06,4,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.5406449153292614
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,1,768,768.0,768.0,0.15754818616343208,0.1328730942948926,0.024675091868539473,0.18570420143732544,0.5864946085782612,0.6954091215115838,0.10891451293332266,0.18570420143732527,0.5864946085782612,0.6954091215115838,0.10891451293332266,0.18570420143732527,2,2,5,11.706917752656707,ok,1.5494453999926918,1.5494453999926918,9.000010322779417e-06,9.000010322779417e-06,4,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.03448605043147474
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,2,1408,1408.0,1408.0,0.1509056333520893,0.1328730942948926,0.018032539057196706,0.1357124943382149,0.5864946085782612,0.666089254824332,0.07959464624607082,0.1357124943382149,0.5864946085782612,0.666089254824332,0.07959464624607082,0.1357124943382149,2,2,5,11.706917752656707,ok,2.8406498999866017,2.8406498999866017,9.000010322779417e-06,9.000010322779417e-06,4,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.018417881119500008
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,18,CABIQAE,cabiqae_latentt,3,2048,2048.0,2048.0,0.14670433661299817,0.1328730942948926,0.013831242318105563,0.104093627016837,0.5864946085782612,0.6475449596109925,0.061050351032731265,0.10409362701683689,0.5864946085782612,0.6475449596109925,0.061050351032731265,0.10409362701683689,2,2,5,11.706917752656707,ok,4.1318543999805115,4.1318543999805115,9.000010322779417e-06,9.000010322779417e-06,4,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.010835483185520377
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.15688204356633384,0.1328730942948926,0.024008949271441232,0.18069082682876975,0.5864946085782612,0.6924688043328828,0.10597419575462164,0.18069082682876966,0.5864946085782612,0.6924688043328828,0.10597419575462164,0.18069082682876966,0,0,1,11.706917752656707,ok,0.3631487545366822,0.3631487545366822,6.400048732757568e-06,6.400048732757568e-06,3,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.03264917490006446
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,1,512,512.0,512.0,0.12875304984579372,0.1328730942948926,0.004120044449098886,0.03100736436494091,0.5864946085782612,0.5683089565520016,0.018185652026259547,0.031007364364940917,0.5864946085782612,0.5683089565520016,0.018185652026259547,0.031007364364940917,1,1,3,11.706917752656707,ok,1.4525950181467289,1.4525950181467289,6.400048732757568e-06,6.400048732757568e-06,3,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.0009614566448602074
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,cva,19,CABIQAE,cabiqae_latentt,2,1408,1408.0,1408.0,0.11130775857023201,0.1328730942948926,0.0215653357246606,0.16230024474932042,0.5864946085782612,0.4913063900618525,0.09518821851640868,0.16230024474932045,0.5864946085782612,0.4913063900618525,0.09518821851640868,0.16230024474932045,3,3,7,11.706917752656707,ok,3.9946362999035046,3.9946362999035046,6.400048732757568e-06,6.400048732757568e-06,3,0,9,128,4,local_aer,aer_preset,density_matrix,full,0.026341369445689312
