run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,contrast_baseline,contrast_baseline_mode,instance_name,case_id,case_repetition,suite_run_index,calibration_case_id,call_strike,put_strike,benchmark_path,exposure_training_path,target_name,repetition,algorithm,algorithm_key,step_index,budget,query_budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,coverage,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,runtime_wall_seconds,time_to_budget_seconds,n_shots,max_grover_power,a_sampling,classical_samples,contrast_prefactor,noise_amplification_factor,noise_bias,noise_contrast,normalized_sq_error,sample_model,successes
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,56,56,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,56,Classical MC,classical_mc,9,32768,32768.0,32768.0,0.1348876953125,0.1328730942948926,0.0020146010176073925,0.015161843172977345,0.5864946085782612,0.5953869478553215,0.008892339277060346,0.015161843172977373,0.5864946085782612,0.5953869478553215,0.008892339277060346,0.015161843172977373,,0,False,0,1,,6.130000110715628e-05,6.130000110715628e-05,10,0,0.1328730942948926,32768,1.0,1.0,0.0,1.0,0.00022988148840195975,bernoulli_good_state,4420
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,56,56,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,56,Classical MC,classical_mc,10,65536,65536.0,65536.0,0.1342620849609375,0.1328730942948926,0.0013889906660448925,0.01045351335735607,0.5864946085782612,0.5926255378030514,0.006130929224790194,0.010453513357356104,0.5864946085782612,0.5926255378030514,0.006130929224790194,0.010453513357356104,,0,False,0,1,,6.729998858645558e-05,6.729998858645558e-05,10,0,0.1328730942948926,65536,1.0,1.0,0.0,1.0,0.00010927594151242176,bernoulli_good_state,8799
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,0,64,64.0,64.0,0.109375,0.1328730942948926,0.023498094294892607,0.17684614345430977,0.5864946085782612,0.4827752988944507,0.10371930968381049,0.17684614345430985,0.5864946085782612,0.4827752988944507,0.10371930968381049,0.17684614345430985,,0,False,0,1,,3.0999653972685337e-06,3.0999653972685337e-06,10,0,0.1328730942948926,64,1.0,1.0,0.0,1.0,0.03127455845466231,bernoulli_good_state,7
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,1,128,128.0,128.0,0.1484375,0.1328730942948926,0.015564405705107393,0.1171373767405796,0.5864946085782612,0.6551950484996117,0.06870043992135055,0.11713737674057961,0.5864946085782612,0.6551950484996117,0.06870043992135055,0.11713737674057961,,0,False,0,1,,1.179997343569994e-05,1.179997343569994e-05,10,0,0.1328730942948926,128,1.0,1.0,0.0,1.0,0.013721165029664478,bernoulli_good_state,19
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,2,256,256.0,256.0,0.140625,0.1328730942948926,0.0077519057051073925,0.058340672701601724,0.5864946085782612,0.6207110985785795,0.034216490000318345,0.05834067270160171,0.5864946085782612,0.6207110985785795,0.034216490000318345,0.05834067270160171,,0,False,0,1,,1.839996548369527e-05,1.839996548369527e-05,10,0,0.1328730942948926,256,1.0,1.0,0.0,1.0,0.0034036340912754165,bernoulli_good_state,36
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,3,512,512.0,512.0,0.13671875,0.1328730942948926,0.0038456557051073925,0.028942320682112783,0.5864946085782612,0.6034691236180634,0.016974515039802185,0.028942320682112672,0.5864946085782612,0.6034691236180634,0.016974515039802185,0.028942320682112672,,0,False,0,1,,2.4699955247342587e-05,2.4699955247342587e-05,10,0,0.1328730942948926,512,1.0,1.0,0.0,1.0,0.0008376579264662533,bernoulli_good_state,70
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,4,1024,1024.0,1024.0,0.1435546875,0.1328730942948926,0.010681593205107393,0.08038943671621843,0.5864946085782612,0.6336425797989665,0.047147971220705354,0.0803894367162183,0.5864946085782612,0.6336425797989665,0.047147971220705354,0.0803894367162183,,0,False,0,1,,3.1400006264448166e-05,3.1400006264448166e-05,10,0,0.1328730942948926,1024,1.0,1.0,0.0,1.0,0.0064624615355508876,bernoulli_good_state,147
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,5,2048,2048.0,2048.0,0.13525390625,0.1328730942948926,0.0023808119551073925,0.017917938674804432,0.5864946085782612,0.5970033830078699,0.010508774429608736,0.01791793867480447,0.5864946085782612,0.5970033830078699,0.010508774429608736,0.01791793867480447,,0,False,0,1,,3.789999755099416e-05,3.789999755099416e-05,10,0,0.1328730942948926,2048,1.0,1.0,0.0,1.0,0.0003210525263540524,bernoulli_good_state,277
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,6,4096,4096.0,4096.0,0.1357421875,0.1328730942948926,0.0028690932051073925,0.02159273267724055,0.5864946085782612,0.5991586298779343,0.012664021299673145,0.021592732677240413,0.5864946085782612,0.5991586298779343,0.012664021299673145,0.021592732677240413,,0,False,0,1,,4.409998655319214e-05,4.409998655319214e-05,10,0,0.1328730942948926,4096,1.0,1.0,0.0,1.0,0.0004662461044707719,bernoulli_good_state,556
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,7,8192,8192.0,8192.0,0.134521484375,0.1328730942948926,0.0016483900801073925,0.012405747671150257,0.5864946085782612,0.5937705127027731,0.007275904124511956,0.012405747671150276,0.5864946085782612,0.5937705127027731,0.007275904124511956,0.012405747671150276,,0,False,0,1,,5.269999383017421e-05,5.269999383017421e-05,10,0,0.1328730942948926,8192,1.0,1.0,0.0,1.0,0.00015390257528025,bernoulli_good_state,1102
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,8,16384,16384.0,16384.0,0.13299560546875,0.1328730942948926,0.00012251117385739252,0.0009220164135373915,0.5864946085782612,0.5870353662338215,0.0005407576555602756,0.0009220164135372738,0.5864946085782612,0.5870353662338215,0.0005407576555602756,0.0009220164135372738,,0,False,0,1,,5.889998283237219e-05,5.889998283237219e-05,10,0,0.1328730942948926,16384,1.0,1.0,0.0,1.0,8.501142668323542e-07,bernoulli_good_state,2179
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,9,32768,32768.0,32768.0,0.132110595703125,0.1328730942948926,0.0007624985917676075,0.0057385477158780705,0.5864946085782612,0.5831289812818296,0.003365627296431639,0.005738547715878165,0.5864946085782612,0.5831289812818296,0.003365627296431639,0.005738547715878165,,0,False,0,1,,6.499997107312083e-05,6.499997107312083e-05,10,0,0.1328730942948926,32768,1.0,1.0,0.0,1.0,3.293092988740942e-05,bernoulli_good_state,4329
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,57,57,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,57,Classical MC,classical_mc,10,65536,65536.0,65536.0,0.1325836181640625,0.1328730942948926,0.0002894761308301075,0.0021785910260180823,0.5864946085782612,0.5852168766872046,0.0012777318910566215,0.00217859102601814,0.5864946085782612,0.5852168766872046,0.0012777318910566215,0.00217859102601814,,0,False,0,1,,7.119996007531881e-05,7.119996007531881e-05,10,0,0.1328730942948926,65536,1.0,1.0,0.0,1.0,4.746258858646521e-06,bernoulli_good_state,8689
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,0,64,64.0,64.0,0.1875,0.1328730942948926,0.05462690570510739,0.41112089693546894,0.5864946085782612,0.8276147981047727,0.24112018952651149,0.4111208969354689,0.5864946085782612,0.8276147981047727,0.24112018952651149,0.4111208969354689,,0,False,0,1,,4.700035788118839e-06,4.700035788118839e-06,10,0,0.1328730942948926,64,1.0,1.0,0.0,1.0,0.16902039189702447,bernoulli_good_state,12
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,1,128,128.0,128.0,0.1328125,0.1328730942948926,6.059429489260748e-05,0.0004560313373761524,0.5864946085782612,0.5862271486575473,0.00026745992071386393,0.00045603133737618046,0.5864946085782612,0.5862271486575473,0.00026745992071386393,0.00045603133737618046,,0,False,0,1,,1.880002673715353e-05,1.880002673715353e-05,10,0,0.1328730942948926,128,1.0,1.0,0.0,1.0,2.079645806690821e-07,bernoulli_good_state,17
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,2,256,256.0,256.0,0.109375,0.1328730942948926,0.023498094294892607,0.17684614345430977,0.5864946085782612,0.4827752988944507,0.10371930968381049,0.17684614345430985,0.5864946085782612,0.4827752988944507,0.10371930968381049,0.17684614345430985,,0,False,0,1,,3.0100054573267698e-05,3.0100054573267698e-05,10,0,0.1328730942948926,256,1.0,1.0,0.0,1.0,0.03127455845466231,bernoulli_good_state,28
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,3,512,512.0,512.0,0.13671875,0.1328730942948926,0.0038456557051073925,0.028942320682112783,0.5864946085782612,0.6034691236180634,0.016974515039802185,0.028942320682112672,0.5864946085782612,0.6034691236180634,0.016974515039802185,0.028942320682112672,,0,False,0,1,,4.18000272475183e-05,4.18000272475183e-05,10,0,0.1328730942948926,512,1.0,1.0,0.0,1.0,0.0008376579264662533,bernoulli_good_state,70
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,4,1024,1024.0,1024.0,0.130859375,0.1328730942948926,0.0020137192948926075,0.01515520734712062,0.5864946085782612,0.5776061611772892,0.008888447400971944,0.0151552073471207,0.5864946085782612,0.5776061611772892,0.008888447400971944,0.0151552073471207,,0,False,0,1,,5.150004290044308e-05,5.150004290044308e-05,10,0,0.1328730942948926,1024,1.0,1.0,0.0,1.0,0.00022968030973421883,bernoulli_good_state,134
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,5,2048,2048.0,2048.0,0.13134765625,0.1328730942948926,0.0015254380448926075,0.011480413344684503,0.5864946085782612,0.5797614080473538,0.006733200530907424,0.011480413344684571,0.5864946085782612,0.5797614080473538,0.006733200530907424,0.011480413344684571,,0,False,0,1,,5.830003647133708e-05,5.830003647133708e-05,10,0,0.1328730942948926,2048,1.0,1.0,0.0,1.0,0.00013179989056481,bernoulli_good_state,269
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,6,4096,4096.0,4096.0,0.1298828125,0.1328730942948926,0.0029902817948926075,0.022504795351992856,0.5864946085782612,0.5732956674371602,0.013198941141100984,0.02250479535199296,0.5864946085782612,0.5732956674371602,0.013198941141100984,0.02250479535199296,,0,False,0,1,,6.46000262349844e-05,6.46000262349844e-05,10,0,0.1328730942948926,4096,1.0,1.0,0.0,1.0,0.0005064658138350793,bernoulli_good_state,532
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,7,8192,8192.0,8192.0,0.1312255859375,0.1328730942948926,0.0016475083573926075,0.012399111845293532,0.5864946085782612,0.5792225963298376,0.007272012248423554,0.012399111845293603,0.5864946085782612,0.5792225963298376,0.007272012248423554,0.012399111845293603,,0,False,0,1,,7.070001447573304e-05,7.070001447573304e-05,10,0,0.1328730942948926,8192,1.0,1.0,0.0,1.0,0.00015373797455209837,bernoulli_good_state,1075
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,8,16384,16384.0,16384.0,0.13262939453125,0.1328730942948926,0.00024369976364260748,0.0018340790882896963,0.5864946085782612,0.5854189310812731,0.0010756774969881144,0.001834079088289824,0.5864946085782612,0.5854189310812731,0.0010756774969881144,0.001834079088289824,,0,False,0,1,,7.690000347793102e-05,7.690000347793102e-05,10,0,0.1328730942948926,16384,1.0,1.0,0.0,1.0,3.3638461021015635e-06,bernoulli_good_state,2173
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,9,32768,32768.0,32768.0,0.1334228515625,0.1328730942948926,0.0005497572676073925,0.0041374611656689935,0.5864946085782612,0.588921207245128,0.002426598666866786,0.004137461165668982,0.5864946085782612,0.588921207245128,0.002426598666866786,0.004137461165668982,,0,False,0,1,,8.300004992634058e-05,8.300004992634058e-05,10,0,0.1328730942948926,32768,1.0,1.0,0.0,1.0,1.7118584897419026e-05,bernoulli_good_state,4372
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,58,58,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,58,Classical MC,classical_mc,10,65536,65536.0,65536.0,0.133941650390625,0.1328730942948926,0.0010685560957323925,0.008041929793257368,0.5864946085782612,0.5912111570445715,0.004716548466310311,0.008041929793257324,0.5864946085782612,0.5912111570445715,0.004716548466310311,0.008041929793257324,,0,False,0,1,,8.910003816708922e-05,8.910003816708922e-05,10,0,0.1328730942948926,65536,1.0,1.0,0.0,1.0,6.467263479968048e-05,bernoulli_good_state,8778
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,0,64,64.0,64.0,0.0625,0.1328730942948926,0.07037309429489261,0.5296263676881771,0.5864946085782612,0.27587159936825756,0.31062300921000363,0.5296263676881771,0.5864946085782612,0.27587159936825756,0.31062300921000363,0.5296263676881771,,0,False,0,1,,4.299974534660578e-06,4.299974534660578e-06,10,0,0.1328730942948926,64,1.0,1.0,0.0,1.0,0.28050408935057214,bernoulli_good_state,4
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,1,128,128.0,128.0,0.09375,0.1328730942948926,0.03912309429489261,0.29443955153226553,0.5864946085782612,0.41380739905238634,0.17268720952587485,0.29443955153226553,0.5864946085782612,0.41380739905238634,0.17268720952587485,0.29443955153226553,,0,False,0,1,,1.7799960914999247e-05,1.7799960914999247e-05,10,0,0.1328730942948926,128,1.0,1.0,0.0,1.0,0.08669464950652164,bernoulli_good_state,12
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,2,256,256.0,256.0,0.11328125,0.1328730942948926,0.019591844294892607,0.14744779143482084,0.5864946085782612,0.5000172738549669,0.08647733472329433,0.1474477914348208,0.5864946085782612,0.5000172738549669,0.08647733472329433,0.1474477914348208,,0,False,0,1,,2.4999957531690598e-05,2.4999957531690598e-05,10,0,0.1328730942948926,256,1.0,1.0,0.0,1.0,0.021740851199006424,bernoulli_good_state,29
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,3,512,512.0,512.0,0.1171875,0.1328730942948926,0.015685594294892607,0.1180494394153319,0.5864946085782612,0.5172592488154829,0.06923535976277828,0.11804943941533197,0.5864946085782612,0.5172592488154829,0.06923535976277828,0.11804943941533197,,0,False,0,1,,3.1299947295337915e-05,3.1299947295337915e-05,10,0,0.1328730942948926,512,1.0,1.0,0.0,1.0,0.013935670146274117,bernoulli_good_state,60
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,4,1024,1024.0,1024.0,0.1337890625,0.1328730942948926,0.0009159682051073925,0.006893556667496082,0.5864946085782612,0.5905376423976764,0.004043033819415176,0.00689355666749608,0.5864946085782612,0.5905376423976764,0.004043033819415176,0.00689355666749608,,0,False,0,1,,3.7699996028095484e-05,3.7699996028095484e-05,10,0,0.1328730942948926,1024,1.0,1.0,0.0,1.0,4.752112352797969e-05,bernoulli_good_state,137
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,5,2048,2048.0,2048.0,0.13525390625,0.1328730942948926,0.0023808119551073925,0.017917938674804432,0.5864946085782612,0.5970033830078699,0.010508774429608736,0.01791793867480447,0.5864946085782612,0.5970033830078699,0.010508774429608736,0.01791793867480447,,0,False,0,1,,4.3899985030293465e-05,4.3899985030293465e-05,10,0,0.1328730942948926,2048,1.0,1.0,0.0,1.0,0.0003210525263540524,bernoulli_good_state,277
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,6,4096,4096.0,4096.0,0.13427734375,0.1328730942948926,0.0014042494551073925,0.010568350669932199,0.5864946085782612,0.5926928892677409,0.006198280689479696,0.01056835066993221,0.5864946085782612,0.5926928892677409,0.006198280689479696,0.01056835066993221,,0,False,0,1,,5.0099974032491446e-05,5.0099974032491446e-05,10,0,0.1328730942948926,4096,1.0,1.0,0.0,1.0,0.00011169003588265635,bernoulli_good_state,550
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,7,8192,8192.0,8192.0,0.134765625,0.1328730942948926,0.0018925307051073925,0.014243144672368317,0.5864946085782612,0.5948481361378054,0.008353527559544216,0.01424314467236834,0.5864946085782612,0.5948481361378054,0.008353527559544216,0.01424314467236834,,0,False,0,1,,5.6399963796138763e-05,5.6399963796138763e-05,10,0,0.1328730942948926,8192,1.0,1.0,0.0,1.0,0.00020286717015801395,bernoulli_good_state,1104
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,8,16384,16384.0,16384.0,0.1341552734375,0.1328730942948926,0.0012821791426073925,0.00964965216932317,0.5864946085782612,0.5921540775502248,0.005659468971963566,0.009649652169323177,0.5864946085782612,0.5921540775502248,0.005659468971963566,0.009649652169323177,,0,False,0,1,,6.249995203688741e-05,6.249995203688741e-05,10,0,0.1328730942948926,16384,1.0,1.0,0.0,1.0,9.311578698892336e-05,bernoulli_good_state,2198
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,9,32768,32768.0,32768.0,0.131103515625,0.1328730942948926,0.0017695786698926075,0.013317810345902563,0.5864946085782612,0.5786837846123215,0.007810823965939684,0.013317810345902636,0.5864946085782612,0.5786837846123215,0.007810823965939684,0.013317810345902636,,0,False,0,1,,6.859999848529696e-05,6.859999848529696e-05,10,0,0.1328730942948926,32768,1.0,1.0,0.0,1.0,0.00017736407240942934,bernoulli_good_state,4296
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,59,59,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,59,Classical MC,classical_mc,10,65536,65536.0,65536.0,0.131256103515625,0.1328730942948926,0.0016169907792676075,0.012169437220141275,0.5864946085782612,0.5793572992592166,0.007137309319044549,0.012169437220141393,0.5864946085782612,0.5793572992592166,0.007137309319044549,0.012169437220141393,,0,False,0,1,,7.469998672604561e-05,7.469998672604561e-05,10,0,0.1328730942948926,65536,1.0,1.0,0.0,1.0,0.0001480952022549598,bernoulli_good_state,8602
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,60,60,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,60,Classical MC,classical_mc,0,64,64.0,64.0,0.140625,0.1328730942948926,0.0077519057051073925,0.058340672701601724,0.5864946085782612,0.6207110985785795,0.034216490000318345,0.05834067270160171,0.5864946085782612,0.6207110985785795,0.034216490000318345,0.05834067270160171,,0,False,0,1,,2.7999631129205227e-06,2.7999631129205227e-06,10,0,0.1328730942948926,64,1.0,1.0,0.0,1.0,0.0034036340912754165,bernoulli_good_state,9
classical_monte_carlo,classical_monte_carlo,none,,,,ideal,6q_instance,base,60,60,base,4500.0,12500.0,data\multi_asset\6q_instance\benchmark\three_asset_instance.npz,data\multi_asset\6q_instance\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,60,Classical MC,classical_mc,1,128,128.0,128.0,0.109375,0.1328730942948926,0.023498094294892607,0.17684614345430977,0.5864946085782612,0.4827752988944507,0.10371930968381049,0.17684614345430985,0.5864946085782612,0.4827752988944507,0.10371930968381049,0.17684614345430985,,0,False,0,1,,1.1699972674250603e-05,1.1699972674250603e-05,10,0,0.1328730942948926,128,1.0,1.0,0.0,1.0,0.03127455845466231,bernoulli_good_state,14
