run_kind,simulation_regime,instance_name,sampler,sampler_mode,fast_circuits,construct_circuit_mode,repetition,algorithm,algorithm_key,final_queries,final_estimate,a_true,final_abs_error,final_normalized_abs_error,min_abs_error,min_normalized_abs_error,target_name,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,min_processed_abs_error,min_processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,ci_low,ci_high,processed_ci_low,processed_ci_high,cva_ci_low,cva_ci_high,coverage,k_max,amplification_factor_max,runtime_wall_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,max_queries_requested,max_queries_reached
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,3,BIQAE,biqae,668190.0,0.13286926226439275,0.1328730942948926,3.832030499861805e-06,2.8839777685595005e-05,3.832030499861805e-06,2.8839777685595005e-05,cva,0.5864946085782612,0.586477694204136,1.6914374125209797e-05,2.883977768561663e-05,1.6914374125209797e-05,2.883977768561663e-05,0.5864946085782612,0.586477694204136,1.6914374125209797e-05,2.883977768561663e-05,0.13285975750288487,0.13287876702590062,0.5864357407039953,0.5865196477042767,0.5864357407039953,0.5865196477042767,1.0,13677,27355,0.13508609996642917,0.0007434000144712627,0.0007434000144712627,37,8,97,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,3,IQAE,iqae,935930.0,0.13287340959500848,0.1328730942948926,3.153001158773261e-07,2.372941772376905e-06,3.153001158773261e-07,2.372941772376905e-06,cva,0.5864946085782612,0.5864960002958172,1.391717555976335e-06,2.3729417723890737e-06,1.391717555976335e-06,2.3729417723890737e-06,0.5864946085782612,0.5864960002958172,1.391717555976335e-06,2.3729417723890737e-06,0.1328651322637508,0.13288168692626615,0.5864594646060162,0.5865325359856179,0.5864594646060162,0.5865325359856179,1.0,17495,34991,0.012634500104468316,0.0015051999362185597,0.0015051999362185597,30,9,106,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,3,BAE,bae,543020.0,0.13287201914071523,0.1328730942948926,1.0751541773823536e-06,8.091586811369083e-06,1.0751541773823536e-06,8.091586811369083e-06,cva,0.5864946085782612,0.5864898629062214,4.745672039785376e-06,8.091586811496014e-06,4.745672039785376e-06,8.091586811496014e-06,0.5864946085782612,0.5864898629062214,4.745672039785376e-06,8.091586811496014e-06,0.13286458075252097,0.13287945752890948,0.5864570302654555,0.5865226955469873,0.5864570302654555,0.5865226955469873,1.0,12679,25359,5.887675000005402,0.0,0.0,0,0,0,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,4,CABIQAE,cabiqae_latentt,862030.0,0.1328706168496565,0.1328730942948926,2.4774452360987187e-06,1.8645198632918018e-05,2.0081766721746774e-08,1.5113493689834752e-07,cva,0.5864946085782612,0.5864836732697871,1.0935308474069316e-05,1.8645198632904604e-05,8.863982559059735e-08,1.511349367822353e-07,0.5864946085782612,0.5864836732697871,1.0935308474069316e-05,1.8645198632904604e-05,0.1328623701666269,0.13287886353268616,0.5864472728595972,0.586520073679977,0.5864472728595972,0.586520073679977,1.0,11736,23473,0.031058099993970245,0.0009636000031605363,0.0009636000031605363,22,7,113,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,4,BIQAE,biqae,880860.0,0.13287451603617495,0.1328730942948926,1.4217412823425146e-06,1.0699993778929882e-05,1.4217412823425146e-06,1.0699993778929882e-05,cva,0.5864946085782612,0.5865008840669244,6.275488663165518e-06,1.0699993778933645e-05,6.275488663165518e-06,1.0699993778933645e-05,0.5864946085782612,0.5865008840669244,6.275488663165518e-06,1.0699993778933645e-05,0.13286664105097445,0.13288239102137545,0.5864661243107281,0.5865356438231205,0.5864661243107281,0.5865356438231205,1.0,12788,25577,0.12807489995611832,0.0006813000072725117,0.0006813000072725117,29,7,120,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,4,IQAE,iqae,941510.0,0.1328726267572688,0.1328730942948926,4.675376238105766e-07,3.5186779256675134e-06,4.675376238105766e-07,3.5186779256675134e-06,cva,0.5864946085782612,0.5864925448926285,2.063685632713863e-06,3.518677925644541e-06,2.063685632713863e-06,3.518677925644541e-06,0.5864946085782612,0.5864925448926285,2.063685632713863e-06,3.518677925644541e-06,0.13286429452192283,0.13288095899261476,0.5864557668591691,0.5865293229260877,0.5864557668591691,0.5865293229260877,1.0,17209,34419,0.00912130024516955,0.0006600997294299304,0.0006600997294299304,28,7,127,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,4,BAE,bae,313870.0,0.13286487303277833,0.1328730942948926,8.221262114277428e-06,6.187303876608402e-05,8.221262114277428e-06,6.187303876608402e-05,cva,0.5864946085782612,0.5864583203746085,3.6288203652645734e-05,6.187303876605624e-05,3.6288203652645734e-05,6.187303876605624e-05,0.5864946085782612,0.5864583203746085,3.6288203652645734e-05,6.187303876605624e-05,0.1328505101188599,0.13287923594669676,0.5863949232540603,0.5865217174951568,0.5863949232540603,0.5865217174951568,1.0,6150,12301,5.083649600041099,0.0,0.0,0,0,0,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,5,CABIQAE,cabiqae_latentt,854440.0,0.13287455721949598,0.1328730942948926,1.4629246033737164e-06,1.1009938551795648e-05,1.4629246033737164e-06,1.1009938551795648e-05,cva,0.5864946085782612,0.5865010658478625,6.457269601356508e-06,1.1009938551711097e-05,6.457269601356508e-06,1.1009938551711097e-05,0.5864946085782612,0.5865010658478625,6.457269601356508e-06,1.1009938551711097e-05,0.13286664645617022,0.13288246798282177,0.5864661481689681,0.5865359835267572,0.5864661481689681,0.5865359835267572,1.0,12308,24617,0.03556399990338832,0.0007136000785976648,0.0007136000785976648,28,6,133,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,5,BIQAE,biqae,944680.0,0.1328782506487722,0.1328730942948926,5.156353879598452e-06,3.880660646131015e-05,6.589031752712859e-07,4.958890878306376e-06,cva,0.5864946085782612,0.5865173684437279,2.275986546673714e-05,3.880660646124267e-05,2.9083627646198096e-06,4.958890878247043e-06,0.5864946085782612,0.5865173684437279,2.275986546673714e-05,3.880660646124267e-05,0.13287109863005384,0.13288540266749058,0.5864857998222471,0.5865489370652087,0.5864857998222471,0.5865489370652087,1.0,16958,33917,0.1466105001163669,0.0008127999026328325,0.0008127999026328325,32,8,141,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,5,IQAE,iqae,890330.0,0.13287666948835836,0.1328730942948926,3.5751934657490825e-06,2.6906827787230258e-05,6.860032844557828e-08,5.162845706996917e-07,cva,0.5864946085782612,0.5865103892876923,1.5780709431090223e-05,2.6906827787121018e-05,3.027981172465388e-07,5.162845707662354e-07,0.5864946085782612,0.5865103892876923,1.5780709431090223e-05,2.6906827787121018e-05,0.1328674114727589,0.13288592750395783,0.5864695249105659,0.5865512536648188,0.5864695249105659,0.5865512536648188,1.0,14542,29085,0.010612899961415678,0.0005644999910145998,0.0005644999910145998,36,7,148,300000,True
