profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,coverage,runtime_seconds,k_max
realistic,1,-0.6465633030494207,0.3223500793991444,11,BAE,15332,0.3270768763588936,0.004726796959749202,0.014663551405229616,0.0,10.609887999948114,71
realistic,1,-0.6465633030494207,0.3223500793991444,11,BIQAE,56000,0.33634506844244855,0.013994989043304151,0.04341549742872903,0.0,6.177055099979043,641
realistic,1,-0.6465633030494207,0.3223500793991444,11,CABIQAE_latentt,16896,0.32806920074985724,0.005719121350712841,0.017741957319735102,0.0,2.209522199991625,63
realistic,1,-0.6465633030494207,0.3223500793991444,12,BAE,16612,0.3232678696014508,0.0009177902023064233,0.0028471846633857517,1.0,12.049013099982403,79
realistic,1,-0.6465633030494207,0.3223500793991444,12,BIQAE,49984,0.3287289291127843,0.006378849713639889,0.019788578074899088,0.0,5.762985700042918,575
realistic,1,-0.6465633030494207,0.3223500793991444,12,CABIQAE_latentt,13824,0.32115623601029003,0.0011938433888543654,0.003703561640436606,1.0,1.9590441000182182,43
realistic,1,-0.6465633030494207,0.3223500793991444,13,BAE,16292,0.3168732837859578,0.005476795613186591,0.016990210219259925,0.0,10.248939300014172,83
realistic,1,-0.6465633030494207,0.3223500793991444,13,BIQAE,52992,0.33862584086089953,0.016275761461755134,0.05049094913236225,0.0,7.3633282000082545,621
realistic,1,-0.6465633030494207,0.3223500793991444,13,CABIQAE_latentt,13824,0.3198160019140218,0.0025340774851225767,0.007861259069164985,1.0,1.8412943999865092,51
realistic,1,-0.6465633030494207,0.3223500793991444,14,BAE,17892,0.32445915312048346,0.002109073721339061,0.006542805031319806,0.0,10.53432709997287,79
realistic,1,-0.6465633030494207,0.3223500793991444,14,BIQAE,68672,0.3548890401406928,0.032538960741548384,0.10094292764624258,0.0,8.461401200038381,779
realistic,1,-0.6465633030494207,0.3223500793991444,14,CABIQAE_latentt,13184,0.32597706113180924,0.003626981732664847,0.011251685556974223,0.0,1.8546719999867491,27
realistic,1,-0.6465633030494207,0.3223500793991444,15,BAE,16996,0.3261512742242343,0.003801194825089893,0.011792132429981906,0.0,10.301322899991646,71
realistic,1,-0.6465633030494207,0.3223500793991444,15,BIQAE,29824,0.3123612970378605,0.009988782361283921,0.030987373665000668,0.0,4.072714100009762,351
realistic,1,-0.6465633030494207,0.3223500793991444,15,CABIQAE_latentt,14144,0.3192099139879703,0.003140165411174123,0.009741475531904143,0.0,2.103895400010515,33
realistic,1,-0.6465633030494207,0.3223500793991444,16,BAE,18916,0.3277229251584352,0.005372845759290812,0.01666773518190445,0.0,10.70465550001245,81
realistic,1,-0.6465633030494207,0.3223500793991444,16,BIQAE,55040,0.33683929758008857,0.014489218180944174,0.044948703620460884,0.0,7.026194000034593,643
realistic,1,-0.6465633030494207,0.3223500793991444,16,CABIQAE_latentt,12928,0.3265218047783684,0.0041717253792240006,0.01294159873327791,0.0,1.9125477999914438,27
realistic,1,-0.6465633030494207,0.3223500793991444,17,BAE,15716,0.3299968097380404,0.007646730338896013,0.023721819312560434,1.0,11.823044800024945,67
realistic,1,-0.6465633030494207,0.3223500793991444,17,BIQAE,35968,0.3211158813776072,0.0012341980215371806,0.0038287504809606586,0.0,4.305633199983276,421
realistic,1,-0.6465633030494207,0.3223500793991444,17,CABIQAE_latentt,12224,0.3211482831140472,0.0012017962850972008,0.003728233252919716,1.0,1.7433324999874458,43
realistic,1,-0.6465633030494207,0.3223500793991444,18,BAE,15908,0.3228088079496797,0.00045872855053530337,0.001423075655481042,1.0,9.83368939999491,77
realistic,1,-0.6465633030494207,0.3223500793991444,18,BIQAE,35776,0.32781457931442565,0.005464499915281251,0.016952066292234193,0.0,3.8124123999732547,411
realistic,1,-0.6465633030494207,0.3223500793991444,18,CABIQAE_latentt,14592,0.32514069546258617,0.0027906160634417754,0.008657097490540226,0.0,1.801465200027451,45
realistic,1,-0.6465633030494207,0.3223500793991444,19,BAE,15588,0.3252870937759908,0.002937014376846403,0.00911125687426835,0.0,10.91516179998871,79
realistic,1,-0.6465633030494207,0.3223500793991444,19,BIQAE,104768,0.3132236622210962,0.009126417178048185,0.02831212945583785,0.0,11.801549099967815,1231
realistic,1,-0.6465633030494207,0.3223500793991444,19,CABIQAE_latentt,12992,0.3241791032404662,0.0018290238413218307,0.005674029442558547,1.0,1.6498073000111617,35
realistic,1,-0.6465633030494207,0.3223500793991444,20,BAE,18660,0.32627612394489475,0.003926044545750351,0.012179443396038363,0.0,11.363669299986213,81
realistic,1,-0.6465633030494207,0.3223500793991444,20,BIQAE,28800,0.3147650680822456,0.007585011316898815,0.023530353493435335,0.0,3.771462100034114,323
realistic,1,-0.6465633030494207,0.3223500793991444,20,CABIQAE_latentt,15552,0.3209642211381063,0.0013858582610380976,0.004299233502970796,1.0,1.9078972000279464,51
