profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,nrmse,k_max_budget,time_to_budget_seconds
realistic,1,-0.6465633030494207,0.3223500793991444,6,1604,BIQAE,0.339683449986507,0.017333370587362618,0.05377188248152988,11,0.16694850642068496
realistic,1,-0.6465633030494207,0.3223500793991444,6,1604,CABIQAE_latentt,0.3249501764460275,0.002600097046883132,0.008066066097237118,7,0.20081853946001002
realistic,1,-0.6465633030494207,0.3223500793991444,6,2805,BAE,0.3121935116729553,0.010156567726189114,0.03150788033035636,21,2.0958444062228843
realistic,1,-0.6465633030494207,0.3223500793991444,6,2805,BIQAE,0.339683449986507,0.017333370587362618,0.05377188248152988,11,0.29195172101622274
realistic,1,-0.6465633030494207,0.3223500793991444,6,2805,CABIQAE_latentt,0.32578900095126706,0.0034389215521226646,0.01066828200735288,17,0.35118204687364596
realistic,1,-0.6465633030494207,0.3223500793991444,6,4905,BAE,0.31265074451852204,0.009699334880622357,0.03008944467673707,21,3.6649257798656856
realistic,1,-0.6465633030494207,0.3223500793991444,6,4905,BIQAE,0.33685743496620224,0.014507355567057845,0.04500496973383513,39,0.510525201990935
realistic,1,-0.6465633030494207,0.3223500793991444,6,4905,CABIQAE_latentt,0.3225219477449691,0.00017186834582472166,0.0005331729594888937,35,0.6140990873138087
realistic,1,-0.6465633030494207,0.3223500793991444,6,8578,BAE,0.31516427819399506,0.007185801205149334,0.02229191696972297,49,6.409323820527596
realistic,1,-0.6465633030494207,0.3223500793991444,6,8578,BIQAE,0.33685743496620224,0.014507355567057845,0.04500496973383513,39,0.8928206284767055
realistic,1,-0.6465633030494207,0.3223500793991444,6,8578,CABIQAE_latentt,0.32337261396130734,0.0010225345621629467,0.003172124430894931,35,1.0739535109027218
realistic,1,-0.6465633030494207,0.3223500793991444,7,300,BAE,0.3908817549606784,0.068531675561534,0.21260015101989735,1,0.2517915197126951
realistic,1,-0.6465633030494207,0.3223500793991444,7,300,BIQAE,0.4178037777153348,0.09545369831619038,0.296118116347651,1,0.04203550235198435
realistic,1,-0.6465633030494207,0.3223500793991444,7,300,CABIQAE_latentt,0.2651523627768912,0.0571977166222532,0.1774397472737369,1,0.045891641010591226
realistic,1,-0.6465633030494207,0.3223500793991444,7,525,BAE,0.3908817549606784,0.068531675561534,0.21260015101989735,1,0.44063515949721643
