abs_error_mean,abs_error_median,algorithm,algorithm_key,amplification_factor_median,budget,cva_abs_error_median,cva_relative_error_median,estimate_mean,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_se,normalized_abs_error_std,processed_abs_error_median,processed_abs_error_median_ci_high,processed_abs_error_median_ci_low,processed_abs_error_se,processed_relative_error_median,processed_relative_error_median_ci_high,processed_relative_error_median_ci_low,processed_relative_error_se,query_budget_actual_mean,query_budget_actual_median,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_se,success_rate,target_name,total_repetitions
0.11939180609096586,0.11228533757505035,BIQAE,biqae,25.0,10000,0.49492121768637776,0.8450569934485705,0.2426568483938396,12.0,0.12318277611306072,0.11552820539015835,100,100,0.9274545682242004,0.8689478449827054,0.8985401199884231,0.8450569934485705,0.8493097288358189,0.840931007753399,0.01529935189600706,0.1529935189600706,0.49492121768637776,0.4977178824359634,0.49250302017900366,0.008960311468796844,0.8450569934485705,0.8498085625851111,0.8409310077533992,0.01529935189600706,4227.84,4096.0,0.09247465685933844,0.08561694750381993,0.08915281966750839,0.08652220824629848,0.09005756908352824,0.08431316735591189,0.0018050267690108714,1.0,cva,100
0.15719878660645092,0.15312980589617894,CABIQAE,cabiqae,1.0,128,0.67495179366193,1.1524515682334415,0.29007188090134356,0.0,0.16857560798826948,0.14665958925978653,100,100,1.2632674003711546,1.098351964025083,1.1830746280173996,1.1524515682334415,1.2425547402511274,1.0623473404356059,0.04240267605433666,0.4240267605433666,0.67495179366193,0.727722165315108,0.6221808036741292,0.02483380911426124,1.1524515682334415,1.287605854008671,1.0623473404356059,0.04240267605433666,128.0,128.0,0.004296678842218028,0.003684992117956993,0.003968999116726524,0.0033668530842502755,0.0037588808264532314,0.0031543650377502627,0.0001539822394394038,1.0,cva,100
0.15839578297493723,0.15887767589804289,CABIQAE,cabiqae,1.0,256,0.7002867383827767,1.195709912086768,0.29126887726982986,0.0,0.1682244351913204,0.14883442701311517,100,100,1.2626459463418616,1.1203528041202213,1.1920831964927432,1.195709912086768,1.2642588503860779,1.1043111073172385,0.037474253149912984,0.37474253149912984,0.7002867383827767,0.7404335264423059,0.6467575585732399,0.021947398985665285,1.195709912086768,1.2414092231458451,1.1043111073172385,0.03747425314991298,240.64,256.0,0.008206957394667645,0.006899101420498126,0.0075010014644432835,0.006376389911566597,0.006867317340026299,0.006153609999455512,0.00033602266881450134,1.0,cva,100
0.1550534567669125,0.1527124475781578,CABIQAE,cabiqae,1.0,384,0.6731121991839022,1.149310538665071,0.2879265510618051,0.0,0.16530503461697751,0.14540625721569514,100,100,1.2439162721632153,1.0966853014250455,1.1669289225913098,1.149310538665071,1.195709912086768,1.1043111073172385,0.03738368187749027,0.3738368187749027,0.6731121991839022,0.7002867383827767,0.6467575585732399,0.02189435446348232,1.149310538665071,1.195709912086768,1.1043111073172385,0.03738368187749027,298.24,256.0,0.00993508033844141,0.008357975846301024,0.009101788606904929,0.00895347820506506,0.00933646776247727,0.008412931682261145,0.0004082200650003235,1.0,cva,100
0.1578270887849609,0.1527124475781578,CABIQAE,cabiqae,1.0,512,0.6731121991839022,1.149310538665071,0.2907001830798535,0.0,0.16975899274941372,0.14706958978481824,100,100,1.2815487145629596,1.1066764107257356,1.1878032164637224,1.149310538665071,1.195709912086768,1.1043111073172385,0.0447064294238475,0.447064294238475,0.6731121991839022,0.7002867383827767,0.6467575585732399,0.026183039322077734,1.149310538665071,1.195709912086768,1.1043111073172385,0.0447064294238475,328.96,320.0,0.010915805820124106,0.009114099965756932,0.00990713019022465,0.009368701096509877,0.009819889133631469,0.008846913789527426,0.00045998006935940773,1.0,cva,100
0.1612084226720019,0.1527124475781578,CABIQAE,cabiqae,1.0,640,0.6731121991839022,1.149310538665071,0.29408151696689455,0.0,0.17381717879404004,0.14977455064702824,100,100,1.312245397780322,1.1248135390494598,1.213251061303827,1.149310538665071,1.195709912086768,1.1043111073172385,0.04833347623009217,0.48333476230092165,0.6731121991839022,0.7002867383827767,0.6467575585732399,0.028307277611174086,1.149310538665071,1.195709912086768,1.1043111073172385,0.04833347623009217,359.68,384.0,0.013514466778070618,0.010006541512781955,0.011667246676239678,0.009405294779346322,0.009831078021925403,0.008978716345151733,0.0008916598627875111,1.0,cva,100
0.15905914608389007,0.1527124475781578,CABIQAE,cabiqae,1.0,768,0.6731121991839022,1.149310538665071,0.29193224037878274,0.0,0.17246267275212174,0.14620316192918092,100,100,1.2986162209202718,1.0973248735404642,1.1970756527343402,1.149310538665071,1.195709912086768,1.1043111073172385,0.05142924720684218,0.5142924720684218,0.6731121991839022,0.7002867383827767,0.6467575585732399,0.030120365667210054,1.149310538665071,1.195709912086768,1.1043111073172385,0.05142924720684218,412.16,384.0,0.015281324109089995,0.011595174216169617,0.013353355682931754,0.009762504534922879,0.010447493128442831,0.009305626021583297,0.0009422637330005265,1.0,cva,100
0.15315938280587663,0.1527124475781578,CABIQAE,cabiqae,1.0,896,0.6731121991839022,1.149310538665071,0.28603247710076934,0.0,0.16812168247950943,0.13918846024290762,100,100,1.2609827214173361,1.042789685786405,1.1526741634085949,1.149310538665071,1.195709912086768,1.1043111073172385,0.056553305840838695,0.565533058408387,0.6731121991839022,0.7002867383827767,0.6467575585732399,0.03312135300687437,1.149310538665071,1.195709912086768,1.1043111073172385,0.056553305840838695,537.6,448.0,0.020602064792162998,0.01570679727142706,0.0180091221973788,0.011391022287057177,0.016005009854614567,0.009958232630474623,0.0012701179525220652,1.0,cva,100
0.15478735768710064,0.1527124475781578,CABIQAE,cabiqae,1.0,1024,0.6731121991839022,1.149310538665071,0.2876604519819933,0.0,0.17066462435867025,0.14001372370325768,100,100,1.2817766206919332,1.0494705351338316,1.1649262667396945,1.149310538665071,1.195709912086768,1.1043111073172385,0.05986062106518423,0.5986062106518423,0.6731121991839022,0.7002867383827767,0.6467575585732399,0.035058335353385664,1.149310538665071,1.195709912086768,1.1043111073172385,0.05986062106518423,593.92,512.0,0.024159453023747526,0.017768967263402154,0.020844480415124333,0.011391022287057177,0.021607073716728424,0.009958232630474623,0.001715094181637906,1.0,cva,100
0.15478347027511377,0.15562422175134535,CABIQAE,cabiqae,5.0,1280,0.6859464556464481,1.171224487374095,0.2876565645700064,2.0,0.17106925971753256,0.14000250389005348,99,99,1.2888260605779815,1.0449107133538185,1.1648970101621494,1.171224487374095,1.2545830134712188,1.0730059067811701,0.060175452954669036,0.5987381971209612,0.6859464556464481,0.7268341187887104,0.6284231644562233,0.03524272171231567,1.171224487374095,1.2545830134712188,1.07300590678117,0.060175452954669036,991.6767676767677,1024.0,0.032590173663735095,0.027858338517203696,0.03014836731818236,0.029041882953606546,0.030931956519413252,0.02807648706760618,0.0012575535930668597,0.99,cva,100
0.14287520868936546,0.1528628828038995,CABIQAE,cabiqae,7.0,1536,0.6737752740493739,1.1504427108820277,0.27574830298425806,3.0,0.16025023763313112,0.12788713700674,93,93,1.197006987399295,0.9529113647406914,1.075275694056425,1.1504427108820274,1.171224487374095,1.0503121642051032,0.06070710944504846,0.5854381621974242,0.6737752740493739,0.6859464556464481,0.615430749874158,0.03555409488554468,1.1504427108820277,1.171224487374095,1.0508219097893199,0.06070710944504846,1270.3655913978494,1280.0,0.03940666357853216,0.03420739237393747,0.03677408015358753,0.0326674347743392,0.03751768214382636,0.030931956519413252,0.0013702200674262544,0.93,cva,100
0.1440575448891402,0.15562422175134535,CABIQAE,cabiqae,7.0,1792,0.6859464556464481,1.171224487374095,0.2769306391840328,3.0,0.15966401577845862,0.12874064111102806,91,91,1.201467732834752,0.9622679648651405,1.0841739304228537,1.171224487374095,1.171224487374095,1.0612312988841217,0.062142285847402744,0.5927996253549493,0.6859464556464481,0.6859464556464481,0.6216834946107044,0.03639462902484492,1.171224487374095,1.171224487374095,1.0508219097893199,0.06214228584740273,1353.142857142857,1280.0,0.04141202804890002,0.03600237989447292,0.038551000954701466,0.03300047498487402,0.03751768214382636,0.031205578029488888,0.001317713456927447,0.91,cva,100
0.1431027955117783,0.15017525680977536,CABIQAE,cabiqae,7.0,2048,0.6619289977819278,1.1302156964635979,0.2759758898066709,3.0,0.1597633132184087,0.12724439063038206,91,91,1.202578205383058,0.9539802335681739,1.0769885075016192,1.1302156964635979,1.1778252647658998,1.0304224812283742,0.06280676838120873,0.5991383847314933,0.6619289977819278,0.6898123070739324,0.6034834964915328,0.03678379390639986,1.1302156964635979,1.1778252647658998,1.030422481228374,0.06280676838120873,1569.7582417582419,1536.0,0.046489423567590074,0.04142291266839842,0.04402408793678859,0.04380567504267674,0.04607366399839521,0.037062411014730595,0.0013685382339720322,0.91,cva,100
0.14347839361564532,0.14749285138365936,CABIQAE,cabiqae,7.0,2560,0.6501057322648737,1.110027971925756,0.276351487910538,3.0,0.16094210113847923,0.12685988385757563,86,86,1.212013324691091,0.9574457673257813,1.0798152506121055,1.110027971925756,1.200685602391383,1.0299137789647022,0.06555032598241685,0.6078887154163135,0.6501057322648737,0.703200831424408,0.6028876371690772,0.03839060253505987,1.110027971925756,1.200685602391383,1.0299137789647022,0.06555032598241685,2110.5116279069766,2176.0,0.06095064399640332,0.05487020721071813,0.05784230701182861,0.05363943180796149,0.05648821616039906,0.05173834673305717,0.0015892955229478748,0.86,cva,100
0.15248693748545464,0.14942488614434446,CABIQAE,cabiqae,7.0,3072,0.6586215814133126,1.1245684232559343,0.2853600317803473,3.0,0.17090274658485455,0.1357572580313616,76,76,1.2953343464448572,1.0231527740857433,1.147613354642227,1.1245684232559343,1.271492592339247,0.9943172493236077,0.06932591615220977,0.6043693253517131,0.6586215814133126,0.7523291815181272,0.5823378868134992,0.040601837633763724,1.1245684232559343,1.2776993994641677,0.9917605772413646,0.06932591615220977,2848.0,2944.0,0.07590288133092474,0.07049700019016135,0.07318020271813107,0.07264183660026256,0.07470621003303676,0.06935572210674827,0.001372959563517605,0.76,cva,100
0.1590612356740069,0.155404867178866,CABIQAE,cabiqae,7.0,3584,0.6849796042795544,1.1695736296617538,0.2919343299688995,3.0,0.1772882116580316,0.14127639592990282,71,71,1.3291191231264394,1.067857444780495,1.1970913789438327,1.1695736296617538,1.299849744791387,1.0258843837635578,0.070867243315159,0.5971380061856609,0.6849796042795544,0.7612779060926531,0.600825686733518,0.04150454067303079,1.1695736296617538,1.299849744791387,1.025884383763558,0.070867243315159,3068.394366197183,3072.0,0.08109596436640545,0.07438570420803138,0.07755940730476908,0.07420615190366173,0.0770092154136644,0.07112881099455991,0.0017938079543533213,0.71,cva,100
0.15978530948108333,0.15460398955292579,CABIQAE,cabiqae,7.0,4096,0.6814495678704535,1.1635462421745415,0.2926584037759759,3.0,0.1798079448737567,0.141472841244758,71,71,1.3553605403628162,1.0641151719986377,1.2025407425709749,1.1635462421745413,1.3261418563702851,0.9984504707326793,0.07197855624457614,0.606502095373797,0.6814495678704535,0.7766763040457567,0.5847585743986019,0.04215539896131406,1.1635462421745415,1.3261418563702851,0.9984504707326793,0.07197855624457614,3942.760563380282,3968.0,0.10255868157616878,0.09582829855419864,0.09915798944523273,0.09588906521018109,0.0994748666269662,0.09291482999688014,0.0017433015404208995,0.71,cva,100
0.16166609893130954,0.15949889238057285,CABIQAE,cabiqae,7.0,4608,0.7030248805536108,1.2003851737402016,0.2945391932262021,3.0,0.1816812636236811,0.14361015885494938,70,70,1.360560540802443,1.0768782651420767,1.2166955228160414,1.2003851737402016,1.329901017923448,1.0048797110279297,0.07147482980781282,0.598001330035232,0.7030248805536108,0.7766763040457567,0.5885239623669783,0.04186038347313219,1.2003851737402016,1.328463863155492,1.0048797110279297,0.0714748298078128,3989.942857142857,3968.0,0.10404527190156454,0.09642694178577581,0.10016025110808562,0.09563501010087076,0.09919494145013946,0.09284576999489218,0.0019908519588526697,0.7,cva,100
