a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind,runtime_wall_seconds
0.3602728053304129,IQAE,iqae,243,0.36161512035675525,0.3584482348770465,1.0,0.00024112771351197937,0.3600316776169009,0.0006692920196705845,6380.0,121,0.3,77,ideal_simulation,0.5758115610005916
0.3602728053304129,CABIQAE,cabiqae_latentt,323,0.3612031188297553,0.35907115141374246,1.0,0.00013567020866400714,0.3601371351217489,0.0003765763239875446,7860.0,161,0.3,77,ideal_simulation,0.7174229650008783
0.3602728053304129,ELF-QAE,elf_qae,3,0.5278195102964752,0.05374830132193542,1.0,0.0995891127943071,0.2606836925361058,0.27642695013566754,6999.0,1,0.3,77,ideal_simulation,15.88511546799782
0.7041348196258655,BAE,bae,101,0.7054991016371098,0.7030294211757818,1.0,0.000129441780580275,0.7042642614064458,0.0001838309610211472,8260.0,50,0.67,78,ideal_simulation,2.5250316740020935
0.7041348196258655,BIQAE,biqae,239,0.7055590544944585,0.7027817831020491,1.0,3.55991723882676e-05,0.7041704187982538,5.055732424535238e-05,6290.0,119,0.67,78,ideal_simulation,0.73898130499947
0.7041348196258655,IQAE,iqae,137,0.8076774233797994,0.8040060174082595,0.0,0.10170690076816391,0.8058417203940295,0.14444236804281996,3490.0,68,0.67,78,ideal_simulation,0.3384285229985835
0.7041348196258655,CABIQAE,cabiqae_latentt,165,0.7052371142012546,0.7013272167945804,1.0,0.0008526541279479938,0.7032821654979176,0.0012109245334594337,3860.0,82,0.67,78,ideal_simulation,0.3552102370013017
0.7041348196258655,ELF-QAE,elf_qae,3,0.982854951551974,0.3709928151919054,1.0,0.026616960074124063,0.7307517796999896,0.03780094284822713,6999.0,1,0.67,78,ideal_simulation,16.359713832000125
0.5682384803402307,BAE,bae,101,0.5688227297120506,0.5663722160101862,1.0,0.0006410074791123321,0.5675974728611184,0.0011280606669378168,8320.0,50,0.52,79,ideal_simulation,2.6022185159999935
0.5682384803402307,BIQAE,biqae,163,0.5694384568882906,0.5661143703038772,1.0,0.00046206674414683846,0.5677764135960839,0.0008131563773544124,5830.0,81,0.52,79,ideal_simulation,0.8580312379999668
0.5682384803402307,IQAE,iqae,275,0.5694690696716873,0.5665812525035839,1.0,0.00021331925259504558,0.5680251610876357,0.00037540444720906874,6790.0,137,0.52,79,ideal_simulation,0.6156993680015148
0.5682384803402307,CABIQAE,cabiqae_latentt,191,0.5741804243131655,0.5711295033718179,0.0,0.004416483502260982,0.5726549638424917,0.007772235874657113,3570.0,95,0.52,79,ideal_simulation,0.3314164849980443
0.5682384803402307,ELF-QAE,elf_qae,3,0.5770199126140497,0.5637990199930263,1.0,0.0021756303196968085,0.5704141106599275,0.0038287275412854085,6999.0,1,0.52,79,ideal_simulation,15.79250478099857
