abs_error_mean,abs_error_median,algorithm,algorithm_key,amplification_factor_median,budget,estimate_mean,estimate_median,grover_power_max_median,n_points,n_runs,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_q25,normalized_abs_error_q75,normalized_abs_error_se,normalized_abs_error_std,normalized_rmse,normalized_sq_error_mean,query_budget_actual_mean,query_budget_actual_median,run_kind,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_se,runtime_wall_seconds_std,success_rate,total_repetitions
0.00439593930271121,0.0031701733158857603,BIQAE,biqae,19.0,908,0.586152250698044,0.6066379539483007,9.0,100,100,0.007653928331167688,0.005553327158798167,0.0030403088114469437,0.011505736044982522,0.0006456903278449727,0.006456903278449727,0.009992862595194317,9.985730284643371e-05,766.0,780.0,ideal_simulation,0.1112448276320637,0.10339954481865798,0.004328485080689159,0.043284850806891595,1.0,100
0.004953721968547455,0.0034731286848903586,CABIQAE_latentt,cabiqae_latentt,21.0,908,0.5860695038706526,0.6076921590175486,10.0,100,100,0.009300459582277808,0.005728135227042033,0.002857604502383078,0.010502420629904374,0.0014883611452023884,0.014883611452023883,0.017487287365336328,0.00030580521939785153,753.3,760.0,ideal_simulation,0.0975699738277163,0.09563047916564696,0.002423729402270709,0.02423729402270709,1.0,100
0.03181621575048736,0.027210936253867724,ELF-QAE,elf_qae,3.0,908,0.5942840365727988,0.6769238833719292,1.0,100,100,0.05838102172717084,0.03864449746758151,0.011842935693067332,0.05952296964477341,0.006493130531627758,0.06493130531627758,0.08707615841252583,0.0075822573638832935,906.0,906.0,ideal_simulation,2.7324353530135146,2.7486399387876093,0.03367499629171341,0.3367499629171341,1.0,100
0.0058581867651872855,0.004111522261461109,IQAE,iqae,19.0,908,0.5883241639213387,0.6046145970187883,9.0,100,100,0.01011331859214762,0.007184748507485076,0.0034416012972742055,0.013686144904615432,0.001571591482732115,0.01571591482732115,0.018622547946435655,0.00034679929201729485,786.8,790.0,ideal_simulation,0.10038295530746272,0.09699201770761295,0.00242827205156011,0.0242827205156011,1.0,100
0.010431066366689673,0.00562940864592637,BAE,bae,15.0,962,0.5877405929587127,0.6074811137835933,7.0,100,100,0.020286224437058093,0.009416185098146759,0.004509486462995009,0.02266525913573435,0.003916612400194938,0.03916612400194938,0.04393377195909095,0.0019301763185534063,568.6,540.0,ideal_simulation,1.9372405435874325,0.23104375350669454,1.6948201237460918,16.948201237460918,1.0,100
0.00402375527342005,0.003156254822236415,BIQAE,biqae,21.0,962,0.5864916065806473,0.6066379539483007,10.0,100,100,0.0069583763953682785,0.005642668372312828,0.0030473510490689384,0.0101325323687756,0.0005305630587560384,0.0053056305875603844,0.008734255596898815,7.628722083195827e-05,819.9,840.0,ideal_simulation,0.11893635330138536,0.11055308466140866,0.004371421590696836,0.04371421590696836,1.0,100
0.004829115047684178,0.0032398705949628903,CABIQAE_latentt,cabiqae_latentt,23.0,962,0.5859932614762449,0.6076921590175486,11.0,100,100,0.008938880216851021,0.005728135227042033,0.0030545973827834304,0.010093580843972619,0.0014636066524314406,0.014636066524314406,0.017087301671192143,0.0002919758784023258,779.4,800.0,ideal_simulation,0.10097289966967068,0.09700556129953197,0.0025007278533480362,0.02500727853348036,1.0,100
0.031749968258220185,0.027210936253867724,ELF-QAE,elf_qae,3.0,962,0.5941051265757828,0.6769238833719292,1.0,100,100,0.05826178326435258,0.03864449746762298,0.012186446825758281,0.05952296964477341,0.006504147870701855,0.06504147870701855,0.08707769750064587,0.007582525402013989,960.0,960.0,ideal_simulation,2.8952957382924662,2.912466160304752,0.035682115275987726,0.35682115275987725,1.0,100
0.005268851887896606,0.0031117404369134793,IQAE,iqae,19.0,962,0.588163577731912,0.6046145970187883,9.0,100,100,0.008998251835355494,0.005578439884731209,0.002759767392938461,0.011147923948366967,0.001553820549918455,0.015538205499184549,0.017888264530859836,0.0003199900079260181,825.5,840.0,ideal_simulation,0.10523217349572903,0.10409317606777777,0.002495546089453435,0.02495546089453435,1.0,100
0.009955094426355693,0.00562940864592637,BAE,bae,15.0,1020,0.5881633236104857,0.6074811137835933,7.0,100,100,0.019312520087253437,0.009497286096674428,0.004509486462995009,0.022500898301438914,0.0038035663769613046,0.038035663769613044,0.04248785748106946,0.0018052180333316702,595.8,590.0,ideal_simulation,1.9477464064985364,0.23600813930536313,1.694713959017604,16.94713959017604,1.0,100
