a_true,algorithm,algorithm_key,amplification_factor_max,backend_mode,backend_name,channel,ci_high,ci_low,circuit_prepare_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,construct_circuit_mode,construct_circuit_wall_seconds,coverage,cva_abs_error,cva_ci_high,cva_ci_low,cva_estimate,cva_relative_error,cva_true,epsilon_target,execution_max_grover_power,extrapolated_replay_ks_json,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,hardware_executor,hardware_mode,instance_name,k_max,n_extrapolated_replay_ks,processed_abs_error,processed_ci_high,processed_ci_low,processed_estimate,processed_relative_error,processed_true_value,repetition,run_kind,runtime_wall_seconds,target_name
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.10776526666541841,0.049515566048790434,0.5804101000539958,10,3,3,full,0.5804101000539958,1.0,1.111667287404627e-05,4.916192213373091e-05,2.2588728983114922e-05,3.587532555842292e-05,0.44900152749673566,2.4758652684376647e-05,0.03,3,,0.024368274565120293,0.07864041635710442,0.44900152749673555,9088.0,runtime,hardware,premium_new_usa,3,,1.111667287404627e-05,4.916192213373091e-05,2.2588728983114922e-05,3.587532555842292e-05,0.44900152749673566,2.4758652684376647e-05,9,hardware_replay,0.2358694999711588,cva
0.05427214179198413,BIQAE,biqae,141,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2429880025367797,0.2416556183930553,10.269609900075011,0,4,4,full,10.269609900075011,0.0,8.578722490684754e-05,0.00011084979075152547,0.00011024196443092289,0.00011054587759122418,3.464939146748543,2.4758652684376647e-05,0.002,3,"[12, 70]",0.18804966867293338,0.24232181046491752,3.464939146748542,22016.0,runtime,hardware,premium_new_usa,70,2,8.578722490684754e-05,0.00011084979075152547,0.00011024196443092289,0.00011054587759122418,3.464939146748543,2.4758652684376647e-05,9,hardware_replay,0.251446699956432,cva
0.05427214179198413,CABIQAE,cabiqae,9,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.08991605907261223,0.030153689607045803,0.6067903006915003,83,3,3,full,0.6067903006915003,1.0,2.628926903454502e-06,4.101921176907569e-05,1.375594740658661e-05,2.738757958783115e-05,0.10618214718579672,2.4758652684376647e-05,0.03,3,,0.005762732547844887,0.060034874339829014,0.1061821471857967,96512.0,runtime,hardware,premium_new_usa,4,,2.628926903454502e-06,4.101921176907569e-05,1.375594740658661e-05,2.738757958783115e-05,0.10618214718579672,2.4758652684376647e-05,10,hardware_replay,0.9987717993790284,cva
0.05427214179198413,BIQAE,biqae,97,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.03621194494030299,0.03536772506103334,6.817611299920827,0,4,4,full,6.817611299920827,0.0,8.431526738085611e-06,1.6519690179891736e-05,1.613456171269034e-05,1.6327125946291036e-05,0.3405486900103463,2.4758652684376647e-05,0.002,3,"[7, 48]",0.01848230679131596,0.035789835000668166,0.34054869001034627,14848.0,runtime,hardware,premium_new_usa,48,2,8.431526738085611e-06,1.6519690179891736e-05,1.613456171269034e-05,1.6327125946291036e-05,0.3405486900103463,2.4758652684376647e-05,10,hardware_replay,0.1791823001112789,cva
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.10738960721572353,0.049515566048790434,0.4743626001290977,16,3,3,full,0.4743626001290977,1.0,1.1030985986303313e-05,4.899054835824499e-05,2.2588728983114922e-05,3.578963867067996e-05,0.44554064096000473,2.4758652684376647e-05,0.03,3,,0.02418044484027286,0.07845258663225699,0.4455406409600046,14720.0,runtime,hardware,premium_new_usa,3,,1.1030985986303313e-05,4.899054835824499e-05,2.2588728983114922e-05,3.578963867067996e-05,0.44554064096000473,2.4758652684376647e-05,11,hardware_replay,0.2422135998494923,cva
0.05427214179198413,BIQAE,biqae,109,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.028863740535523444,0.02819132707201455,7.777468399959616,0,4,4,full,7.777468399959616,0.0,1.1744548614254059e-05,1.3167479732604498e-05,1.2860728407640678e-05,1.3014104070122589e-05,0.47436137838248255,2.4758652684376647e-05,0.002,3,"[8, 54]",0.02574460798821513,0.028527533803768997,0.4743613783824826,16640.0,runtime,hardware,premium_new_usa,54,2,1.1744548614254059e-05,1.3167479732604498e-05,1.2860728407640678e-05,1.3014104070122589e-05,0.47436137838248255,2.4758652684376647e-05,11,hardware_replay,0.2034480000147596,cva
0.05427214179198413,CABIQAE,cabiqae,13,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.21596762663442212,0.15700211223785854,0.9458566998364404,951,3,3,full,0.9458566998364404,0.0,6.031471941428378e-05,9.852324382931463e-05,7.16235003680062e-05,8.507337209866043e-05,2.436106688969547,2.4758652684376647e-05,0.03,3,[6],0.1322127276441562,0.18648486943614034,2.4361066889695464,1572096.0,runtime,hardware,premium_new_usa,6,1,6.031471941428378e-05,9.852324382931463e-05,7.16235003680062e-05,8.507337209866043e-05,2.436106688969547,2.4758652684376647e-05,12,hardware_replay,15.87097750022076,cva
0.05427214179198413,BIQAE,biqae,79,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.03751409542072721,0.03646661197377296,6.297685300232843,0,4,4,full,6.297685300232843,0.0,7.883856709441885e-06,1.711372406952863e-05,1.6635867880340896e-05,1.6874795974934762e-05,0.31842834139423115,2.4758652684376647e-05,0.002,3,"[7, 39]",0.017281788094734046,0.03699035369725008,0.31842834139423126,12544.0,runtime,hardware,premium_new_usa,39,2,7.883856709441885e-06,1.711372406952863e-05,1.6635867880340896e-05,1.6874795974934762e-05,0.31842834139423115,2.4758652684376647e-05,12,hardware_replay,0.17988769966177642,cva
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.10800485157574258,0.049515566048790434,0.6122819000156596,4,3,3,full,0.6122819000156596,1.0,1.1171321533443837e-05,4.927121945252605e-05,2.2588728983114922e-05,3.5929974217820484e-05,0.4512087824751963,2.4758652684376647e-05,0.03,3,,0.024488067020282375,0.0787602088122665,0.4512087824751963,3968.0,runtime,hardware,premium_new_usa,3,,1.1171321533443837e-05,4.927121945252605e-05,2.2588728983114922e-05,3.5929974217820484e-05,0.4512087824751963,2.4758652684376647e-05,13,hardware_replay,0.14903760002925992,cva
0.05427214179198413,BIQAE,biqae,89,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.032837146180509355,0.031961090698644994,7.191400100127794,0,4,4,full,7.191400100127794,0.0,9.978352990290293e-06,1.4980125541119056e-05,1.4580473847053657e-05,1.4780299694086355e-05,0.4030248785139626,2.4758652684376647e-05,0.002,3,"[7, 44]",0.021873023352406956,0.03239911843957717,0.4030248785139626,13824.0,runtime,hardware,premium_new_usa,44,2,9.978352990290293e-06,1.4980125541119056e-05,1.4580473847053657e-05,1.4780299694086355e-05,0.4030248785139626,2.4758652684376647e-05,13,hardware_replay,0.18491099996026605,cva
