abs_error_mean,abs_error_median,abs_error_se,abs_error_std,algorithm,amplification_factor_median,budget,estimate_mean,estimate_se,estimate_std,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_q25,normalized_abs_error_q75,normalized_abs_error_se,normalized_abs_error_std,query_budget_actual_mean,query_budget_actual_median,replay_extrapolated_fraction,run_kind,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_q25,runtime_wall_seconds_q75,runtime_wall_seconds_se,runtime_wall_seconds_std,success_rate,total_repetitions
0.015399478760448743,0.014577851866316438,0.000590306722406874,0.009536696960761244,BIQAE,3.0,2048,0.3689674609806885,0.0009847823580551194,0.015909645891856075,1.0,0.016557979124175132,0.014281405850467551,261,261,0.04595955864331615,0.03964053250527696,0.04274393885024321,0.04046337012016996,0.04377562113124896,0.03740868390713834,0.022563912967523195,0.059277756615092575,0.001638499252991057,0.02647076554117084,1017.1340996168583,1024.0,0.0,hardware_replay,0.027952975460425505,0.025904892557154724,0.02693874432480851,0.02665781929860251,0.026870026445585834,0.026377952939384625,0.025432224998561043,0.028242518796228376,0.0005245834574305042,0.008474905120079076,0.87,300
0.011422500561965707,0.008760186935424408,0.0005803897372867278,0.00937648316297558,CABIQAE,3.0,2048,0.355476156855618,0.0008661303569408624,0.013992764149766334,1.0,0.012582157605559925,0.010352561270871469,261,261,0.03492397266571535,0.028735339214340485,0.03170514230595317,0.024315426548474225,0.026824430076342453,0.021224710024708965,0.011528530227852869,0.044516004288470634,0.0016109729313441839,0.026026064205363023,966.1302681992337,1024.0,0.0,hardware_replay,0.025513054182382724,0.023476148714939714,0.024539285125666693,0.025077282728373326,0.025358549782853106,0.024737538916650665,0.023925519999312726,0.02701464181723581,0.0005187665820356641,0.008380930622087737,0.87,300
0.011659049942408992,0.005021514957661177,0.000973632401084896,0.01572951282422474,BAE,11.0,4096,0.3576592637908656,0.0012018774733014372,0.019416924815131915,5.0,0.013550652615992491,0.00973539971709682,261,261,0.03761219946524949,0.027022299693612188,0.03236172636376554,0.013938090478563467,0.015566484350784318,0.010271074582797121,0.005623597752474646,0.03442392192186536,0.002702486523211097,0.043660005949655044,2709.088122605364,3072.0,0.0,hardware_replay,5.801051079454549,2.8009327489087643,4.087365386305548,2.5410861402123794,2.886290750659946,2.307003416698002,0.794631656106892,4.112539038673731,0.7948688560802268,12.841499370151494,0.87,300
0.013598416912688127,0.012851968292498961,0.0005505041874249209,0.008893667328902581,BIQAE,3.0,4096,0.3707685228284491,0.0007684928317305326,0.012415381655911207,1.0,0.014629928373325352,0.012558654598443278,261,261,0.04060791754711537,0.034858735970719465,0.03774477760045409,0.035672879280222614,0.03944947991217773,0.03193621347760956,0.017148407430457063,0.052171819914553524,0.0015280203758927717,0.024685924658526568,1234.88122605364,1024.0,0.0,hardware_replay,0.03473654660363047,0.031029424474165724,0.03278812327614662,0.027015033044406903,0.02735654782584828,0.026785131580637472,0.025669846955038933,0.02912728173820221,0.0009069687891000717,0.014652529212693305,0.87,300
0.004374949630284522,0.0028199681577706914,0.0003091898046452606,0.004995114164101349,CABIQAE,11.0,4096,0.36162514168208876,0.00040271643887562054,0.006506083181662575,5.0,0.004991002138576404,0.0037686099575647046,261,261,0.013853396827992788,0.010460434153803095,0.01214343565641091,0.007827313402643438,0.009119994147296615,0.006092281552000897,0.003296138068255577,0.013922779812860926,0.0008582102231160547,0.013864810471942884,3252.4750957854408,3840.0,0.0,hardware_replay,0.08534823475474455,0.07971957107227501,0.08253772089046356,0.09061969166699176,0.09226258315113786,0.08972069999742273,0.07216702935345952,0.09725555256944776,0.001512300506536865,0.024431962396842026,0.87,300
0.005047707331188017,0.003016102229002282,0.0003922151153882407,0.006336429108644856,BAE,13.0,8192,0.35937178868791547,0.0004987060929715818,0.008056843502922332,6.0,0.005849179153986252,0.00429813701640436,261,261,0.016235416793731795,0.011930228851057626,0.014010791979035639,0.008371717721619756,0.009696872992208321,0.006582427718116175,0.0038206414414814877,0.016114036597288633,0.0010886614520586222,0.017587864015530117,4380.444444444444,4096.0,0.0,hardware_replay,21.398517763841053,4.60078637849496,11.808234015770864,3.5755621680237404,4.040755712464992,3.1913057568072047,2.171314386182577,5.152378462166693,4.329135901667545,69.93933090888768,0.87,300
0.00854889235672025,0.00686615928353046,0.0004933222824644963,0.007969865382309217,BIQAE,23.0,8192,0.36606086970386115,0.0006289712561408502,0.010161341619806663,11.0,0.009468290239098726,0.007624280194439386,261,261,0.026280890755590553,0.02116251929547393,0.023728941597131927,0.019058222496792055,0.020151497198865463,0.017503857644773715,0.0073559620480492215,0.026399256307507318,0.0013693020265908252,0.022121751251804597,6310.743295019157,6912.0,0.0,hardware_replay,0.17384422249215523,0.16022634015827006,0.16735042628952496,0.1842209178134394,0.1860617131613636,0.18251745915813872,0.16845558841678138,0.19649423158612045,0.003433059360216305,0.05546277134232162,0.87,300
0.0024513032684898477,0.001785335509478514,0.00013258552288020957,0.0021419846752500932,CABIQAE,11.0,8192,0.3605688925494372,0.00020088017382134405,0.003245318527541291,5.0,0.0027373334730413108,0.0021872766157265675,261,261,0.007597946424323788,0.006071167691162744,0.006804019710124143,0.004955510055334733,0.005592908821764805,0.004255261641708895,0.002601039072867041,0.009981284771605902,0.00036801424064914623,0.0059454520118043305,5085.6704980842915,3840.0,0.0,hardware_replay,0.13478485953232575,0.12372771985384927,0.12938771244214586,0.10839669321427808,0.12588968531430497,0.10077194801111401,0.09062494386556527,0.17084457481417945,0.002887996326303685,0.04665700853863301,0.87,300
0.001738892996702442,0.0014263439627322239,8.82851365824845e-05,0.0014262900315511753,BAE,33.0,16384,0.3602596218296863,0.00013936785908647353,0.0022515566699944736,16.0,0.001909718981931361,0.001566421669244789,261,261,0.005300758074648243,0.004347876514876539,0.0048266007619078306,0.003959066411976605,0.0044444535774458074,0.003462026758285401,0.0017268662017135346,0.007136038957549187,0.00024505079283327133,0.003958916716578422,12011.402298850575,12032.0,0.0,hardware_replay,58.01140193039626,12.5404863963268,31.22528327767317,11.283410251007325,12.70327451582051,9.689690377215532,6.272996724088276,16.991143416507906,12.212476827801915,197.29860126307346,0.87,300
0.008395183297288476,0.006850823364685843,0.0004799992332247274,0.007754624934640046,BIQAE,25.0,16384,0.3659781632169273,0.0006134135341077454,0.009909998928291093,12.0,0.00931209072216506,0.0074657087787523635,261,261,0.025847331756347156,0.0207223766775997,0.023302295297001663,0.019015654979572565,0.020130493428885548,0.017393505763109676,0.0073559620480492215,0.02624928542902273,0.0013323215799885622,0.021524313853020727,6848.24521072797,7424.0,0.0,hardware_replay,0.18773606265363466,0.17432409571262708,0.18111572123858116,0.18570318965872457,0.18947283158348383,0.18395176799835267,0.17222114094103494,0.20127933537254908,0.0034121513089195874,0.05512499143623508,0.87,300
