a_sampling,a_sampling_repetition,a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,classical_samples,estimate,grover_power,k_max_budget,noise_bias,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,sample_model,sampling_grover_power,sampling_probability_se,sampling_probability_shots,sampling_probability_source,step_index,successes,time_to_budget_seconds
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.005780617830412893,Classical MC,classical_mc,1,1024,1024,0.3544921875,0,0,0.0057170837759145665,0.016045112883586593,0.0002574456474470365,0.3,1024.0,1024.0,2,hardware_classical_monte_carlo,1.1399999493733048e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,2,363,1.1399999493733048e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.011151711580412893,Classical MC,classical_mc,1,2048,2048,0.34912109375,0,0,0.0057170837759145665,0.030953520264138314,0.0009581204167424212,0.3,2048.0,2048.0,2,hardware_classical_monte_carlo,1.4499993994832039e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,3,715,1.4499993994832039e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.002118508455412893,Classical MC,classical_mc,1,4096,4096,0.358154296875,0,0,0.0057170837759145665,0.005880289669574059,3.457780659809939e-05,0.3,4096.0,4096.0,2,hardware_classical_monte_carlo,1.7999991541728377e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,4,1467,1.7999991541728377e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.004681985017912893,Classical MC,classical_mc,1,8192,8192,0.3555908203125,0,0,0.0057170837759145665,0.012995665919382834,0.00016888733268820847,0.3,8192.0,8192.0,2,hardware_classical_monte_carlo,2.13000166695565e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,5,2913,2.13000166695565e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.004498879549162893,Classical MC,classical_mc,1,16384,16384,0.35577392578125,0,0,0.0057170837759145665,0.012487424758682208,0.00015593577710374938,0.3,16384.0,16384.0,2,hardware_classical_monte_carlo,2.4500011932104826e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,6,5829,2.4500011932104826e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.000562111971037893,Classical MC,classical_mc,1,32768,32768,0.359710693359375,0,0,0.0057170837759145665,0.0015602398036187318,2.434348244796219e-06,0.3,32768.0,32768.0,2,hardware_classical_monte_carlo,2.7700007194653153e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,7,11787,2.7700007194653153e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.005053122403962107,Classical MC,classical_mc,1,65536,65536,0.365325927734375,0,0,0.0057170837759145665,0.014025822457867156,0.00019672369561961068,0.3,65536.0,65536.0,2,hardware_classical_monte_carlo,3.070000093430281e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,8,23942,3.070000093430281e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.03214780533041289,Classical MC,classical_mc,1,256,256,0.328125,0,0,0.0057170837759145665,0.08923184002447684,0.007962321274153828,0.3,256.0,256.0,3,hardware_classical_monte_carlo,2.9999937396496534e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,0,84,2.9999937396496534e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.010663430330412893,Classical MC,classical_mc,1,512,512,0.349609375,0,0,0.0057170837759145665,0.029598210502269975,0.0008760540649366846,0.3,512.0,512.0,3,hardware_classical_monte_carlo,7.399998139590025e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,1,179,7.399998139590025e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.011797507169587107,Classical MC,classical_mc,1,1024,1024,0.3720703125,0,0,0.0057170837759145665,0.032746038543673577,0.0010723030403037555,0.3,1024.0,1024.0,3,hardware_classical_monte_carlo,1.0899995686486363e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,2,381,1.0899995686486363e-05
