a_sampling,a_sampling_repetition,a_true,algorithm,algorithm_key,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,objective_ry_offset,repetition,run_kind,runtime_wall_seconds,sample_model,sampling_grover_power,sampling_probability_se,sampling_probability_shots,sampling_probability_source
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005800803068024607,0.3660736083984375,0.016101140530728048,65536.0,0.3,171,hardware_classical_monte_carlo,3.0399998649954796e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005434592130524607,0.3657073974609375,0.015084658209326795,65536.0,0.3,172,hardware_classical_monte_carlo,2.989999484270811e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.002657492521149607,0.3629302978515625,0.007376333938700622,65536.0,0.3,173,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004641135099274607,0.3649139404296875,0.012882279846290746,65536.0,0.3,174,hardware_classical_monte_carlo,2.9900023946538568e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007875998380524607,0.3681488037109375,0.021861207018668484,65536.0,0.3,175,hardware_classical_monte_carlo,2.8399983420968056e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004458029630524607,0.3647308349609375,0.012374038685590118,65536.0,0.3,176,hardware_classical_monte_carlo,3.0199997127056122e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003557761075837107,0.36383056640625,0.00987518631214537,65536.0,0.3,177,hardware_classical_monte_carlo,3.0499999411404133e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005083639982087107,0.3653564453125,0.014110529317983926,65536.0,0.3,178,hardware_classical_monte_carlo,3.0499999411404133e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007189352872712107,0.367462158203125,0.019955302666041133,65536.0,0.3,179,hardware_classical_monte_carlo,3.0199997127056122e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004107077482087107,0.3643798828125,0.011399909794247251,65536.0,0.3,180,hardware_classical_monte_carlo,3.159997868351638e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003588278653962107,0.363861083984375,0.009959893172262141,65536.0,0.3,181,hardware_classical_monte_carlo,2.880001557059586e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006594260099274607,0.3668670654296875,0.0183035188937641,65536.0,0.3,182,hardware_classical_monte_carlo,2.9799994081258774e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,4.331314291289301e-05,0.3602294921875,0.00012022318163362267,65536.0,0.3,183,hardware_classical_monte_carlo,3.0399998649954796e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006258566739899607,0.3665313720703125,0.017371743432479617,65536.0,0.3,184,hardware_classical_monte_carlo,2.8799986466765404e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005556662443024607,0.3658294677734375,0.015423485649793879,65536.0,0.3,185,hardware_classical_monte_carlo,2.9799994081258774e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003923972013337107,0.36419677734375,0.010891668633546623,65536.0,0.3,186,hardware_classical_monte_carlo,2.81000102404505e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003298361661774607,0.3635711669921875,0.009155178001152816,65536.0,0.3,187,hardware_classical_monte_carlo,3.029999788850546e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006258566739899607,0.3665313720703125,0.017371743432479617,65536.0,0.3,188,hardware_classical_monte_carlo,3.0099996365606785e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006350119474274607,0.3666229248046875,0.01762586401282993,65536.0,0.3,189,hardware_classical_monte_carlo,2.8700014809146523e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004137595060212107,0.364410400390625,0.011484616654364021,65536.0,0.3,190,hardware_classical_monte_carlo,3.0399998649954796e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005190451505524607,0.3654632568359375,0.014407003328392625,65536.0,0.3,191,hardware_classical_monte_carlo,2.8799986466765404e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
